row_idx,tick_idx,timestamp_ms,was_skipped_day,fps,fast_ms,t_sus_ms,t_render_ms,t_ui_ms,largest_slice_job,largest_slice_stage,largest_slice_substage,largest_slice_path,largest_slice_ms,sus_sim_p95_300,sus_sim_max_300,over_1ms_count_300,j_season_refresh_ms,j_season_refresh_slices,j_season_refresh_skip,j_enum_atlas_upload_ms,j_enum_atlas_upload_slices,j_enum_atlas_upload_skip,j_ocean_currents_ms,j_ocean_currents_slices,j_ocean_currents_skip,j_refresh_climate_daily_ms,j_refresh_climate_daily_slices,j_refresh_climate_daily_skip,j_weather_refresh_ms,j_weather_refresh_slices,j_weather_refresh_skip,j_dynamic_visual_atlas_upload_ms,j_dynamic_visual_atlas_upload_slices,j_dynamic_visual_atlas_upload_skip,bd_climate_pass_a_ms,bd_climate_pass_b_ms,bd_climate_ocean_ms,bd_climate_sea_ice_ms,bd_climate_ice_bake_ms,bd_climate_transp_ms,bd_climate_total_ms,bd_climate_cells,bd_climate_partial,bd_climate_current_pass,bd_climate_progress_ratio,bd_climate_dirty_ratio,bd_climate_visited_ratio,bd_climate_pass_b_path,bd_climate_pa_pushed_cells,bd_climate_pa_total_cells,bd_climate_pa_push_ratio,bd_weather_weather_tick_ms,bd_weather_advance_ms,bd_weather_spawn_ms,bd_weather_distribute_ms,bd_weather_cyclone_ms,bd_weather_field_solve_ms,bd_weather_field_solve_total_ms,bd_weather_field_summary_ms,bd_weather_field_commit_total_ms,bd_weather_field_commit_setup_ms,bd_weather_field_commit_loop_ms,bd_weather_field_commit_dc_ms,bd_weather_field_commit_convergence_ms,bd_weather_weather_field_bake_ms,bd_weather_transp_ms,bd_weather_albedo_ms,bd_weather_veg_dyn_ms,bd_weather_cover_rebake_ms,bd_weather_veg_rebake_ms,bd_weather_feedback_ms,bd_weather_total_ms,bd_weather_fronts,bd_weather_albedo_ran,bd_weather_veg_dyn_ran,bd_weather_feedback_ran,bd_weather_begin_stage_a_ms,bd_weather_run_stage_a_slice_ms,bd_weather_stage_a_direct_ms,bd_weather_commit_stage_a_ms,bd_weather_stage_b_outer_ms,bd_weather_sync_fronts_ms,bd_weather_soak_dump_ms,bd_weather_prelude_ms,bd_weather_job_total_ms,bd_weather_job_unattributed_ms,bd_enum_atlas_axis,bd_enum_atlas_path,bd_enum_atlas_elapsed_ms,bd_enum_atlas_dirty_cells,bd_enum_atlas_dirty_pixels,bd_enum_atlas_buffer_patch_ms,bd_enum_atlas_image_ms,bd_enum_atlas_upload_ms,bd_enum_atlas_cache_valid,bd_enum_atlas_biome_pending,bd_enum_atlas_cover_pending,bd_enum_atlas_vegetation_pending,bd_sea_ice_atlas_done,bd_sea_ice_atlas_phase,bd_sea_ice_atlas_stage_name,bd_sea_ice_atlas_elapsed_ms,bd_sea_ice_atlas_reason,bd_dynamic_visual_atlas_done,bd_dynamic_visual_atlas_work_done,bd_dynamic_visual_atlas_elapsed_ms,bd_dynamic_visual_atlas_progress_ratio,bd_dynamic_visual_atlas_phase,bd_dynamic_visual_atlas_stage_name,bd_dynamic_visual_atlas_current_phase,bd_dynamic_visual_atlas_phase_cursor,bd_dynamic_visual_atlas_ticks_used,bd_dynamic_visual_atlas_total_ticks_used,bd_dynamic_visual_atlas_mask_path,bd_dynamic_visual_atlas_mask_dirty_count,bd_dynamic_visual_atlas_dirty_reason,bd_dynamic_visual_atlas_dirty_noop,bd_dynamic_visual_atlas_dirty_mask_available,bd_dynamic_visual_atlas_dirty_source,bd_dynamic_visual_atlas_max_cells_per_tick,bd_dynamic_visual_atlas_time_check_cells_per_step,bd_dynamic_visual_atlas_cpp_time_check_cells_per_step,bd_dynamic_visual_atlas_slice_budget_ms,bd_dynamic_visual_atlas_dynamic_dirty_cells,bd_dynamic_visual_atlas_dynamic_ms,bd_dynamic_visual_atlas_dynamic_prepare_ms,bd_dynamic_visual_atlas_dynamic_step_ms,bd_dynamic_visual_atlas_dynamic_finalize_ms,bd_dynamic_visual_atlas_dynamic_cells_considered,bd_dynamic_visual_atlas_dynamic_total_cells,bd_dynamic_visual_atlas_dynamic_pixels_written,bd_dynamic_visual_atlas_dynamic_cpp_calls,bd_dynamic_visual_atlas_dynamic_gd_calls,bd_dynamic_visual_atlas_dynamic_empty_calls,bd_dynamic_visual_atlas_dynamic_source,bd_dynamic_visual_atlas_dynamic_path,bd_dynamic_visual_atlas_dynamic_fallback_reason,bd_dynamic_visual_atlas_ecology_dirty_cells,bd_dynamic_visual_atlas_ecology_ms,bd_dynamic_visual_atlas_ecology_prepare_ms,bd_dynamic_visual_atlas_ecology_step_ms,bd_dynamic_visual_atlas_ecology_finalize_ms,bd_dynamic_visual_atlas_ecology_cells_considered,bd_dynamic_visual_atlas_ecology_total_cells,bd_dynamic_visual_atlas_ecology_pixels_written,bd_dynamic_visual_atlas_ecology_cpp_calls,bd_dynamic_visual_atlas_ecology_gd_calls,bd_dynamic_visual_atlas_ecology_empty_calls,bd_dynamic_visual_atlas_ecology_source,bd_dynamic_visual_atlas_ecology_path,bd_dynamic_visual_atlas_ecology_fallback_reason,bd_dynamic_visual_atlas_smooth_dirty_cells,bd_dynamic_visual_atlas_smooth_ms,bd_dynamic_visual_atlas_smooth_prepare_ms,bd_dynamic_visual_atlas_smooth_step_ms,bd_dynamic_visual_atlas_smooth_finalize_ms,bd_dynamic_visual_atlas_smooth_cells_considered,bd_dynamic_visual_atlas_smooth_total_cells,bd_dynamic_visual_atlas_smooth_pixels_written,bd_dynamic_visual_atlas_smooth_cpp_calls,bd_dynamic_visual_atlas_smooth_gd_calls,bd_dynamic_visual_atlas_smooth_empty_calls,bd_dynamic_visual_atlas_smooth_source,bd_dynamic_visual_atlas_smooth_path,bd_dynamic_visual_atlas_smooth_fallback_reason,bd_dynamic_visual_atlas_ice_dirty_cells,bd_dynamic_visual_atlas_ice_ms,bd_dynamic_visual_atlas_ice_prepare_ms,bd_dynamic_visual_atlas_ice_step_ms,bd_dynamic_visual_atlas_ice_finalize_ms,bd_dynamic_visual_atlas_ice_cells_considered,bd_dynamic_visual_atlas_ice_total_cells,bd_dynamic_visual_atlas_ice_pixels_written,bd_dynamic_visual_atlas_ice_cpp_calls,bd_dynamic_visual_atlas_ice_gd_calls,bd_dynamic_visual_atlas_ice_empty_calls,bd_dynamic_visual_atlas_ice_source,bd_dynamic_visual_atlas_ice_path,bd_dynamic_visual_atlas_ice_fallback_reason
30,273,29438,true,58,52,51.418,0.021,0,refresh_climate_daily,sea_ice,cursor_4,data_core,31.398,62.515,281.539,0,,,,,,,,,,,,,,,,,,,0.225,0.863,0.835,31.363,0,0.104,34,2400,false,done,1,1,1,full,0,0,1,0.4426,0.1706,0.242,0.03,0,0.1706,0.1706,0.242,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.63,12,false,false,false,0,0,0,0.428,0.022,0,0.004,0.01,0.491,0.027,cover,skipped_no_dirty,1.795,0,0,1.732,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,10.358,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,4.256,0.035,3.784,0.419,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,4.856,0.961,3.866,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
31,274,29442,true,58,1,0.431,0.006,0.001,,,,,0,62.515,281.539,0,,,,,,,,,,,,,,,,,,,0.225,0.863,0.835,31.363,0,0.104,34,2400,false,done,1,1,1,full,0,0,1,0.4426,0.1706,0.242,0.03,0,0.1706,0.1706,0.242,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.63,12,false,false,false,0,0,0,0.428,0.022,0,0.004,0.01,0.491,0.027,cover,skipped_no_dirty,1.795,0,0,1.732,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,10.358,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,4.256,0.035,3.784,0.419,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,4.856,0.961,3.866,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
32,275,29545,false,58,58,56.091,1.669,0.334,refresh_climate_daily,sea_ice,cursor_4,data_core,36.756,62.515,281.539,0,0,0,policy_gated,0,0,policy_gated,0,0,policy_gated,38.948,6,,1.602,3,,15.043,1,,0.229,0.82,0.817,36.72,0,0.104,39,2400,false,done,1,1,1,full,0,0,1,0.3942,0.1266,0.239,0.0286,0,0.1266,0.1266,0.239,0.004,0.002,0.001,0.001,0,0,0,0,0,0,0,0,1.522,12,false,false,false,0,0,0,0.391,0.02,0,0.005,0.01,0.452,0.026,cover,skipped_no_dirty,1.795,0,0,1.732,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,14.91,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,4.256,0.035,3.784,0.419,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,7.201,0.961,5.695,0.5,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,12.365,3.824,8.04,0.467,2400,2400,0,1,0,0,dirty_decay_one_hop,cpp,,0,0.036,0.023,0,0.006,0,0,0,0,0,0,dirty_no_water_intersection,,
33,276,29552,true,58,1,0.819,0.007,0.001,season_refresh,stage_0_moisture,cursor_0,stage,0.308,62.515,281.539,0,,,,,,,,,,,,,,,,,,,0.229,0.82,0.817,36.72,0,0.104,39,2400,false,done,1,1,1,full,0,0,1,0.3942,0.1266,0.239,0.0286,0,0.1266,0.1266,0.239,0.004,0.002,0.001,0.001,0,0,0,0,0,0,0,0,1.522,12,false,false,false,0,0,0,0.391,0.02,0,0.005,0.01,0.452,0.026,cover,skipped_no_dirty,1.795,0,0,1.732,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,14.91,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,4.256,0.035,3.784,0.419,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,7.201,0.961,5.695,0.5,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,12.365,3.824,8.04,0.467,2400,2400,0,1,0,0,dirty_decay_one_hop,cpp,,0,0.036,0.023,0,0.006,0,0,0,0,0,0,dirty_no_water_intersection,,
34,277,29626,true,58,57,56.88,0.019,0,refresh_climate_daily,sea_ice,cursor_4,data_core,37.498,62.515,281.539,0,,,,,,,,,,,,,,,,,,,0.32,1.738,1.69,37.455,0,0.107,41,2400,false,done,1,1,1,full,0,0,1,0.3942,0.1266,0.239,0.0286,0,0.1266,0.1266,0.239,0.004,0.002,0.001,0.001,0,0,0,0,0,0,0,0,1.522,12,false,false,false,0,0,0,0.391,0.02,0,0.005,0.01,0.452,0.026,cover,skipped_no_dirty,1.766,0,0,1.681,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,12.59,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,4.492,0.035,3.494,0.945,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,6.87,2.108,4.716,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
35,278,29636,true,58,6,5.981,0.018,0,season_refresh,stage_2_redecide,cursor_0,micro,5.451,62.515,281.539,0,,,,,,,,,,,,,,,,,,,0.32,1.738,1.69,37.455,0,0.107,41,2400,false,done,1,1,1,full,0,0,1,0.3942,0.1266,0.239,0.0286,0,0.1266,0.1266,0.239,0.004,0.002,0.001,0.001,0,0,0,0,0,0,0,0,1.522,12,false,false,false,0,0,0,0.391,0.02,0,0.005,0.01,0.452,0.026,cover,skipped_no_dirty,1.766,0,0,1.681,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,12.59,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,4.492,0.035,3.494,0.945,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,6.87,2.108,4.716,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
36,279,29739,true,58,60,59.337,0.023,0.001,refresh_climate_daily,sea_ice,cursor_4,data_core,32.247,62.515,281.539,0,,,,,,,,,,,,,,,,,,,0.207,0.93,1.202,32.193,0,0.172,35,2400,false,done,1,1,1,full,0,0,1,0.3942,0.1266,0.239,0.0286,0,0.1266,0.1266,0.239,0.004,0.002,0.001,0.001,0,0,0,0,0,0,0,0,1.522,12,false,false,false,0,0,0,0.391,0.02,0,0.005,0.01,0.452,0.026,cover,skipped_no_dirty,1.766,0,0,1.681,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,19.598,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,4.492,0.035,3.494,0.945,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,10.517,2.108,7.701,0.632,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,15.537,6.337,8.34,0.799,2400,2400,0,1,0,0,dirty_decay_one_hop,cpp,,0,0.055,0.037,0,0.009,0,0,0,0,0,0,dirty_no_water_intersection,,
37,280,29766,true,58,22,21.959,0.023,0,season_refresh,stage_4_veg_feedback,cursor_0,micro,21.411,62.208,281.539,0,,,,,,,,,,,,,,,,,,,0.207,0.93,1.202,32.193,0,0.172,35,2400,false,done,1,1,1,full,0,0,1,0.3942,0.1266,0.239,0.0286,0,0.1266,0.1266,0.239,0.004,0.002,0.001,0.001,0,0,0,0,0,0,0,0,1.522,12,false,false,false,0,0,0,0.391,0.02,0,0.005,0.01,0.452,0.026,cover,skipped_no_dirty,1.766,0,0,1.681,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,19.598,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,4.492,0.035,3.494,0.945,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,10.517,2.108,7.701,0.632,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,15.537,6.337,8.34,0.799,2400,2400,0,1,0,0,dirty_decay_one_hop,cpp,,0,0.055,0.037,0,0.009,0,0,0,0,0,0,dirty_no_water_intersection,,
38,281,29830,true,58,56,55.055,0.019,0.001,refresh_climate_daily,sea_ice,cursor_4,data_core,39.733,62.208,281.539,0,,,,,,,,,,,,,,,,,,,0.228,0.823,0.834,39.674,0,0.132,42,2400,false,done,1,1,1,full,0,0,1,0.3942,0.1266,0.239,0.0286,0,0.1266,0.1266,0.239,0.004,0.002,0.001,0.001,0,0,0,0,0,0,0,0,1.522,12,false,false,false,0,0,0,0.391,0.02,0,0.005,0.01,0.452,0.026,cover,skipped_no_dirty,1.766,0,0,1.681,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,10.468,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,4.557,0.034,4.096,0.409,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,4.595,0.879,3.693,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
39,282,29837,true,58,3,2.85,0.016,0,season_refresh,stage_6_mangrove,cursor_0,stage,2.374,62.208,281.539,0,,,,,,,,,,,,,,,,,,,0.228,0.823,0.834,39.674,0,0.132,42,2400,false,done,1,1,1,full,0,0,1,0.3942,0.1266,0.239,0.0286,0,0.1266,0.1266,0.239,0.004,0.002,0.001,0.001,0,0,0,0,0,0,0,0,1.522,12,false,false,false,0,0,0,0.391,0.02,0,0.005,0.01,0.452,0.026,cover,skipped_no_dirty,1.766,0,0,1.681,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,10.468,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,4.557,0.034,4.096,0.409,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,4.595,0.879,3.693,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
40,283,29950,false,58,64,62.227,1.176,0.216,refresh_climate_daily,sea_ice,cursor_4,data_core,38.256,62.208,281.539,0,2.939,1,,0,0,policy_gated,0,0,policy_gated,41.017,6,,1.698,3,,16.003,1,,0.282,1.064,0.972,38.177,0,0.18,41,2400,false,done,1,1,1,full,0,0,1,0.3777,0.1266,0.223,0.0281,0,0.1266,0.1266,0.223,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.615,12,false,false,false,0,0,0,0.37,0.022,0,0.005,0.027,0.45,0.026,cover,skipped_no_dirty,1.766,0,0,1.681,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,15.889,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,4.557,0.034,4.096,0.409,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,6.814,0.879,5.48,0.414,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,13.456,6.053,6.964,0.401,2400,2400,0,1,0,0,dirty_decay_one_hop,cpp,,0,0.034,0.023,0,0.006,0,0,0,0,0,0,dirty_no_water_intersection,,
41,284,29957,true,58,2,2.371,0.013,0,season_refresh,stage_8_swamp,cursor_0,stage,1.911,62.208,281.539,0,,,,,,,,,,,,,,,,,,,0.282,1.064,0.972,38.177,0,0.18,41,2400,false,done,1,1,1,full,0,0,1,0.3777,0.1266,0.223,0.0281,0,0.1266,0.1266,0.223,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.615,12,false,false,false,0,0,0,0.37,0.022,0,0.005,0.027,0.45,0.026,cover,skipped_no_dirty,1.766,0,0,1.681,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,15.889,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,4.557,0.034,4.096,0.409,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,6.814,0.879,5.48,0.414,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,13.456,6.053,6.964,0.401,2400,2400,0,1,0,0,dirty_decay_one_hop,cpp,,0,0.034,0.023,0,0.006,0,0,0,0,0,0,dirty_no_water_intersection,,
42,285,30049,true,58,80,79.748,0.019,0,refresh_climate_daily,sea_ice,cursor_4,data_core,45.097,62.515,281.539,0,,,,,,,,,,,,,,,,,,,0.331,1.481,1.906,45.024,0,0.165,49,2400,false,done,1,1,1,full,0,0,1,0.3777,0.1266,0.223,0.0281,0,0.1266,0.1266,0.223,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.615,12,false,false,false,0,0,0,0.37,0.022,0,0.005,0.027,0.45,0.026,cover,cached_full_update,12.872,717,165102,11.064,0.008,1.75,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,12.665,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,5.927,0.105,5.329,0.454,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,4.286,0.887,3.374,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
43,286,30059,true,58,0,0.476,0.009,0.001,season_refresh,stage_10_atlas_queue,cursor_0,stage,0.031,62.515,281.539,0,,,,,,,,,,,,,,,,,,,0.331,1.481,1.906,45.024,0,0.165,49,2400,false,done,1,1,1,full,0,0,1,0.3777,0.1266,0.223,0.0281,0,0.1266,0.1266,0.223,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.615,12,false,false,false,0,0,0,0.37,0.022,0,0.005,0.027,0.45,0.026,cover,cached_full_update,12.872,717,165102,11.064,0.008,1.75,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,12.665,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,5.927,0.105,5.329,0.454,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,4.286,0.887,3.374,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
44,287,30128,true,56,58,58.687,0.018,0.001,refresh_climate_daily,sea_ice,cursor_4,data_core,30.494,62.515,281.539,0,,,,,,,,,,,,,,,,,,,0.22,0.8,1.576,30.458,0,0.091,34,2400,false,done,1,1,1,full,0,0,1,0.3777,0.1266,0.223,0.0281,0,0.1266,0.1266,0.223,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.615,12,false,false,false,0,0,0,0.37,0.022,0,0.005,0.027,0.45,0.026,biome,cached_full_update,13.234,1055,242431,11.815,0.006,1.377,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,11.196,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,5.927,0.105,5.329,0.454,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,6.25,0.887,4.868,0.455,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,9.038,3.743,4.868,0.388,2400,2400,0,1,0,0,dirty_decay_one_hop,cpp,,0,0.034,0.022,0,0.006,0,0,0,0,0,0,dirty_no_water_intersection,,
45,288,30134,true,56,1,0.423,0.006,0.001,,,,,0,62.515,281.539,0,,,,,,,,,,,,,,,,,,,0.22,0.8,1.576,30.458,0,0.091,34,2400,false,done,1,1,1,full,0,0,1,0.3777,0.1266,0.223,0.0281,0,0.1266,0.1266,0.223,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.615,12,false,false,false,0,0,0,0.37,0.022,0,0.005,0.027,0.45,0.026,biome,cached_full_update,13.234,1055,242431,11.815,0.006,1.377,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,11.196,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,5.927,0.105,5.329,0.454,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,6.25,0.887,4.868,0.455,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,9.038,3.743,4.868,0.388,2400,2400,0,1,0,0,dirty_decay_one_hop,cpp,,0,0.034,0.022,0,0.006,0,0,0,0,0,0,dirty_no_water_intersection,,
46,289,30232,true,56,45,45.725,0.016,0,refresh_climate_daily,sea_ice,cursor_4,data_core,32.362,62.515,281.539,0,,,,,,,,,,,,,,,,,,,0.219,1.231,1.027,32.323,0,0.097,35,2400,false,done,1,1,1,full,0,0,1,0.3777,0.1266,0.223,0.0281,0,0.1266,0.1266,0.223,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.615,12,false,false,false,0,0,0,0.37,0.022,0,0.005,0.027,0.45,0.026,biome,cached_full_update,13.234,1055,242431,11.815,0.006,1.377,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,9.97,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,5.347,0.034,4.886,0.409,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.471,0.834,2.61,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
47,290,30237,true,56,0,0.501,0.008,0,,,,,0,62.515,281.539,0,,,,,,,,,,,,,,,,,,,0.219,1.231,1.027,32.323,0,0.097,35,2400,false,done,1,1,1,full,0,0,1,0.3777,0.1266,0.223,0.0281,0,0.1266,0.1266,0.223,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.615,12,false,false,false,0,0,0,0.37,0.022,0,0.005,0.027,0.45,0.026,biome,cached_full_update,13.234,1055,242431,11.815,0.006,1.377,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,9.97,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,5.347,0.034,4.886,0.409,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.471,0.834,2.61,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
48,291,30317,false,56,48,46.625,1.059,0.21,refresh_climate_daily,sea_ice,cursor_4,data_core,29.884,62.515,281.539,0,0,0,policy_gated,0,0,policy_gated,0,0,policy_gated,32.479,6,,2.393,3,,11.24,1,,0.289,1.039,0.851,29.822,0,0.146,33,2400,false,done,1,1,1,full,0,0,1,0.4096,0.1258,0.248,0.0358,0,0.1258,0.1258,0.248,0.003,0.002,0,0.001,0,0,0,0,0,0,0,0,2.292,12,false,false,false,0,0,0,0.793,0.024,0,0.004,0.008,0.863,0.034,biome,cached_full_update,13.234,1055,242431,11.815,0.006,1.377,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,11.107,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,5.347,0.034,4.886,0.409,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,5.907,0.834,4.561,0.467,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,8.44,3.91,4.189,0.31,2400,2400,0,1,0,0,dirty_decay_one_hop,cpp,,0,0.047,0.031,0,0.007,0,0,0,0,0,0,dirty_no_water_intersection,,
49,292,30326,true,56,1,0.408,0.006,0,,,,,0,62.515,281.539,0,,,,,,,,,,,,,,,,,,,0.289,1.039,0.851,29.822,0,0.146,33,2400,false,done,1,1,1,full,0,0,1,0.4096,0.1258,0.248,0.0358,0,0.1258,0.1258,0.248,0.003,0.002,0,0.001,0,0,0,0,0,0,0,0,2.292,12,false,false,false,0,0,0,0.793,0.024,0,0.004,0.008,0.863,0.034,biome,cached_full_update,13.234,1055,242431,11.815,0.006,1.377,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,11.107,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,5.347,0.034,4.886,0.409,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,5.907,0.834,4.561,0.467,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,8.44,3.91,4.189,0.31,2400,2400,0,1,0,0,dirty_decay_one_hop,cpp,,0,0.047,0.031,0,0.007,0,0,0,0,0,0,dirty_no_water_intersection,,
