label,build,seed,map_width,map_height,foreign_count,speed,authority_mode,worker_mode,requested_days,effective_days,generation_ms,run_ms,harness_writeback_window_ms,harness_writeback_consume_ms,harness_idle_wait_ms,harness_adjusted_run_ms,harness_lower_bound_run_ms,raw_days_per_second,adjusted_days_per_second,lower_bound_days_per_second,harness_writeback_poll_count,barrier_pulses,worker_fault_count,main_wait_on_sim_us,completed_days_start,completed_days_end,completed_days_delta,pulse_count_start,pulse_count_end,pulse_count_delta,abi_calls_start,abi_calls_end,abi_calls_delta,gdscript_callbacks_start,gdscript_callbacks_end,gdscript_callbacks_delta,work_done_start,work_done_end,work_done_delta,budget_yields_start,budget_yields_end,budget_yields_delta,day_stage_count_start,day_stage_count_end,day_stage_count_delta,day_completed_stage_count_start,day_completed_stage_count_end,day_completed_stage_count_delta,day_work_units_start,day_work_units_end,day_work_units_delta,last_elapsed_us_start,last_elapsed_us_end,last_elapsed_us_delta,post_pulse_flush_ms_start,post_pulse_flush_ms_end,post_pulse_flush_ms_delta,flush_slot_count_start,flush_slot_count_end,flush_slot_count_delta,climate_pod_plan_ms_start,climate_pod_plan_ms_end,climate_pod_plan_ms_delta,climate_pod_replay_ms_start,climate_pod_replay_ms_end,climate_pod_replay_ms_delta,climate_pod_work_units_start,climate_pod_work_units_end,climate_pod_work_units_delta,domain_authority_plan_ms_start,domain_authority_plan_ms_end,domain_authority_plan_ms_delta,domain_authority_replay_ms_start,domain_authority_replay_ms_end,domain_authority_replay_ms_delta,domain_authority_ack_count_start,domain_authority_ack_count_end,domain_authority_ack_count_delta
merchant_liquidity,Debug,20260718,60,40,3,50.0,ACTIVE,ACTIVE,1000,9,15644.318,67174.296,42670.529,1298.823,0.0,67174.296,24503.767,0.13397981870923,5.39428637187491,0.36729046599243,7991,0,0,0,0,9,9.0,0,500,500.0,0,500,500.0,0,0,0.0,0,0,0.0,0,0,0.0,0,12,12.0,0,12,12.0,0,19224,19224.0,0,28,28.0,0.0,0.0,0.0,0,1,1.0,0.0,3.4665,3.4665,0.0,0.0021,0.0021,0,19200,19200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
