row_idx,tick_idx,timestamp_ms,was_skipped_day,fps,fast_ms,t_sus_ms,t_render_ms,t_ui_ms,climate_max_temp_delta,climate_p95_temp_delta,climate_p99_temp_delta,climate_preclamp_max_temp_delta,climate_preclamp_p99_temp_delta,climate_temp_delta_gt_005_count,climate_temp_delta_gt_010_count,climate_temp_delta_gt_020_count,climate_temp_delta_clamped_count,climate_max_transport_anomaly,climate_transport_abs_p95,climate_transport_nonzero_ratio,climate_sea_ice_delta_max,climate_precip_p95,climate_slp_delta_p95,climate_wind_delta_p95,climate_ocean_delta_p95,climate_slp_abs_p95,climate_wind_mag_p95,climate_ocean_mag_p95,climate_upwelling_abs_p95,climate_current_pass,climate_partial,climate_progress_ratio,climate_processed_cells,climate_cursor_start,climate_cursor_end,climate_round_id,climate_node_index,climate_next_node_index,climate_pass_status,climate_pass_stage,climate_pass_substage,climate_pass_path,climate_budget_interrupted,climate_pass_token,weather_dirty_count,water_budget_error,active_weather_ratio,weather_diag_present,weather_field_commit_path,weather_field_commit_publish_verified,weather_field_commit_publish_repaired,weather_field_commit_init_count,weather_field_commit_publish_reason,weather_refresh_convergence,weather_field_solve_tick,weather_commit_tick_delta,weather_last_commit_tick,weather_cold_front_count,weather_warm_front_count,weather_convergence_refresh_stride,weather_native_convergence_boost,weather_convergence_dirty_count,weather_convergence_delta_p95,weather_convergence_published,weather_target_mismatch_count,weather_transitioning_count,weather_transition_alpha_mean,weather_transition_alpha_p95,climate_thermal_finalizer_applied,climate_moisture_committed,climate_moisture_commit_path,climate_moisture_commit_slot_size,climate_moisture_commit_flush_ms,stage_b_tick_idx,stage_b_call_index,stage_b_run_veg_dyn,stage_b_veg_dyn_ms,stage_b_combined_done,stage_b_ext_ok,stage_b_total_runs,stage_b_total_fallbacks,weather_job_path,phys_phase_locked,phys_diag_tick_idx,phys_sim_day,phys_stage,phys_stage_name,phys_next_stage,phys_next_stage_name,phys_path,phys_done,phys_round_active,phys_physical_round_id,phys_visual_round_active,phys_visual_round_id,phys_visual_pending_commit,phys_visual_lag_ticks,phys_visual_pixel_progress,phys_visual_next_pixel_idx,phys_visual_total_pixels,phys_pending_commit,phys_need_pixel,phys_run_ocean,phys_phase_int_seen,phys_ticks_per_slice,phys_wind_period_ticks,phys_ocean_period_ticks,phys_slice_count,phys_next_pixel_idx,phys_total_pixels,phys_pixel_quota,phys_progress_ratio,phys_processed_pixels,phys_cursor_start,phys_cursor_end,phys_raster_requested_start,phys_raster_requested_end,phys_raster_returned_start,phys_raster_returned_end,phys_raster_pixels,phys_raster_wall_ms,phys_raster_native_ms,phys_raster_used_cpp,phys_raster_atlas_updated,phys_raster_fallback_reason,phys_raster_progress_guard_fired,phys_slp_path,phys_slp_native_ms,phys_slp_rc_ms,phys_slp_out_size,phys_slp_published_to_slot,phys_slp_commit_ok,phys_slp_thermal_p95,phys_slp_delta_p95,phys_wind_cpp_done,phys_wind_rc_ms,phys_wind_wx_size,phys_wind_wy_size,phys_wind_speed_out_size,phys_wind_map_speed_size,phys_wind_commit_ok,phys_wind_delta_p95,phys_wind_dir_delta_p95,phys_wind_dir_flip_count,phys_daily_wind_due,phys_daily_wind_tick_idx,phys_daily_wind_season_phase,phys_daily_wind_ran,phys_daily_wind_path,phys_daily_wind_elapsed_ms,phys_daily_wind_refresh_ms,phys_daily_wind_slp_ms,phys_daily_wind_wind_ms,phys_daily_wind_fallback_reason,phys_daily_wind_slp_commit_ok,phys_daily_wind_wind_commit_ok,phys_daily_wind_wind_cpp_done,phys_daily_wind_slp_published_to_slot,phys_daily_wind_slp_delta_p95,phys_daily_wind_delta_p95,phys_daily_wind_dir_delta_p95,phys_daily_wind_dir_flip_count,phys_psi_path,phys_psi_native_ms,phys_psi_iters_run,phys_psi_residual_final,phys_psi_early_exit,phys_psi_mode,phys_ocean_delta_p95,phys_thermal_current_p95,phys_ocean_current_preclamp_p95,phys_ocean_current_preclamp_max,phys_ocean_current_clamp_count,phys_ocean_current_clamp_ratio,phys_ocean_current_max_magnitude,cell_index,q,r,s,temp_arr,temp_arr_prev,moisture_arr,moisture_arr_prev,snow_cover_arr,snow_cover_arr_prev,temp_baseline_arr,temp_30d_arr,temp_365d_arr,temp_anomaly_arr,sea_ice_frac_arr,sea_ice_frac_arr_prev,weather_intensity_arr,weather_cloud_arr,weather_cloud_water_arr,weather_precip_arr,weather_transition_alpha_arr,weather_classification_temp_arr,weather_classification_moisture_arr,weather_vapor_arr,weather_convergence_arr,weather_instability_arr,weather_field_init_arr,air_mass_temp_anomaly_arr,ocean_thermal_anomaly_arr,local_thermal_anomaly_arr,has_river_arr,river_flow_arr,river_downstream_arr,hydro_parent_arr,river_discharge_arr,river_discharge_30d_arr,river_storage_arr,groundwater_storage_arr,surface_runoff_arr,ema_initialized_arr,temp_season_offset_arr,insolation_now_arr,insolation_dev_arr,day_length_arr,heat_input_arr,thermal_energy_arr,snowpack_arr,water_balance_30d_arr,vegetation_vitality_arr,vitality_low_streak_arr,vitality_high_streak_arr,soil_moisture_arr,vegetation_growth_pressure_arr,temperature_transport_anomaly_arr,vegetation_heat_stress_arr,vegetation_drought_stress_arr,vegetation_cold_stress_arr,vegetation_regen_score_arr,elevation_arr,base_moisture_arr,ocean_current_x_arr,ocean_current_y_arr,wind_x_arr,wind_y_arr,slp_arr,wind_speed_arr,upwelling_strength_arr,wind_stress_curl_arr,ocean_psi_arr,cell_pos_x_arr,cell_pos_y_arr,cell_lat_norm_arr,temp_baseline_year_arr,terrain_arr,landform_arr,vegetation_arr,has_volcano_arr,is_lake_seed_arr,base_terrain_arr,base_landform_arr,base_vegetation_arr,cover_arr,weather_type_arr,weather_prev_type_arr,weather_target_type_arr,is_water_arr,climate_dirty_mask,weather_dirty_mask
57,3895,668325,false,32,4.807,4.026,0.01,0.673,0,0,0,0,0,0,0,0,0,0,0.163883,0.41375,0,0.07131,0,0,0,0.173457,1.696434,0.24234,0.47556,weather_stage_b,true,0.904762,0,12,19,390,19,19,partial,weather_stage_b,weather_knobs,gdext_native_daily_slice,false,0,2365,0.02628,0.985417,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,4,8,0,false,0,0,false,0,0,0,0,false,false,,0,0,3895,-1,false,0,false,false,0,0,,2.651996,3896,241,1,phys_slp,1,phys_slp,gdext,false,true,55,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2999,0.0646,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,true,3894,2.673911,true,gdext_daily_wind_slp,0.597,0.034,0.2999,-1,,true,false,false,true,0.0354,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,57,57,0,-57,0,0,1,1,0,0,0,0,0,0,0.938667,0.938667,0,0.024484,0.016235,0,0,0,1,0.049769,0.531059,0.019327,1,0.038651,0,-0.009387,0,0,-1,-1,1.526793,0.196129,0.243295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0.021895,1,0,0,0.927841,-0.372976,0.220636,1.461231,0,0,0,98.726898,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,1,1
58,3895,668325,false,32,4.807,4.026,0.01,0.673,0,0,0,0,0,0,0,0,0,0,0.163883,0.41375,0,0.07131,0,0,0,0.173457,1.696434,0.24234,0.47556,weather_stage_b,true,0.904762,0,12,19,390,19,19,partial,weather_stage_b,weather_knobs,gdext_native_daily_slice,false,0,2365,0.02628,0.985417,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,4,8,0,false,0,0,false,0,0,0,0,false,false,,0,0,3895,-1,false,0,false,false,0,0,,2.651996,3896,241,1,phys_slp,1,phys_slp,gdext,false,true,55,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2999,0.0646,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,true,3894,2.673911,true,gdext_daily_wind_slp,0.597,0.034,0.2999,-1,,true,false,false,true,0.0354,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,58,58,0,-58,0,0,1,1,0,0,0,0,0,0,0.938667,0.938667,0,0.02633,0.019168,0,0,0,1,0.05044,0.62455,0.066678,1,0.051978,0,-0.009387,0,0,-1,-1,0.623938,0.114189,0.099425,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0.021895,1,0,0,0.762548,-0.646932,0.227819,1.496293,0,0,0,100.458946,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,1,1
59,3895,668325,false,32,4.807,4.026,0.01,0.673,0,0,0,0,0,0,0,0,0,0,0.163883,0.41375,0,0.07131,0,0,0,0.173457,1.696434,0.24234,0.47556,weather_stage_b,true,0.904762,0,12,19,390,19,19,partial,weather_stage_b,weather_knobs,gdext_native_daily_slice,false,0,2365,0.02628,0.985417,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,4,8,0,false,0,0,false,0,0,0,0,false,false,,0,0,3895,-1,false,0,false,false,0,0,,2.651996,3896,241,1,phys_slp,1,phys_slp,gdext,false,true,55,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2999,0.0646,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,true,3894,2.673911,true,gdext_daily_wind_slp,0.597,0.034,0.2999,-1,,true,false,false,true,0.0354,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,59,59,0,-59,0,0,1,1,0,0,0,0,0,0,0.938667,0.938667,0.0723,0.111795,0.022318,0.043427,0,0,1,0.025824,0.697606,0.23766,1,0.08,0,-0.009387,0,0,-1,-1,1.193105,0.153229,0.190122,0,1.265392,1,0,0,0,0,0,0,0,0,0,0,0,-0.063683,0,0,0,0,0,0,0.021895,1,0,0,0.473359,-0.88087,0.197276,1.648999,0,0,0,102.190994,0,0,0,20,0,0,0,0,0,0,0,0,3,3,3,1,1,1
60,3895,668325,false,32,4.807,4.026,0.01,0.673,0,0,0,0,0,0,0,0,0,0,0.163883,0.41375,0,0.07131,0,0,0,0.173457,1.696434,0.24234,0.47556,weather_stage_b,true,0.904762,0,12,19,390,19,19,partial,weather_stage_b,weather_knobs,gdext_native_daily_slice,false,0,2365,0.02628,0.985417,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,4,8,0,false,0,0,false,0,0,0,0,false,false,,0,0,3895,-1,false,0,false,false,0,0,,2.651996,3896,241,1,phys_slp,1,phys_slp,gdext,false,true,55,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2999,0.0646,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,true,3894,2.673911,true,gdext_daily_wind_slp,0.597,0.034,0.2999,-1,,true,false,false,true,0.0354,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,60,0,1,-1,0.162849,0.190686,1,1,0,0,0.164099,0.182611,0.086308,0.096302,0.039111,0.039111,0.064218,0.047513,0.02609,0.047578,0,0.190686,1,0.046979,0.353197,0.15259,1,0.08,-0.07829,-0.000391,0,0,-1,0,2.937095,0.346724,0.000184,0,0,1,0.085122,0.680841,0.31112,1,0.680841,0.164099,0,0,0,0,0,-0.017373,0,-0.085814,0,0,0,0,0.033615,1,0.039352,0.229488,0.603534,-0.797337,0.052732,1.72,-0.696571,0.599896,-0.323468,0.866025,1.5,0.025641,0.037783,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
61,3895,668325,false,32,4.807,4.026,0.01,0.673,0,0,0,0,0,0,0,0,0,0,0.163883,0.41375,0,0.07131,0,0,0,0.173457,1.696434,0.24234,0.47556,weather_stage_b,true,0.904762,0,12,19,390,19,19,partial,weather_stage_b,weather_knobs,gdext_native_daily_slice,false,0,2365,0.02628,0.985417,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,4,8,0,false,0,0,false,0,0,0,0,false,false,,0,0,3895,-1,false,0,false,false,0,0,,2.651996,3896,241,1,phys_slp,1,phys_slp,gdext,false,true,55,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2999,0.0646,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,true,3894,2.673911,true,gdext_daily_wind_slp,0.597,0.034,0.2999,-1,,true,false,false,true,0.0354,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,61,1,1,-2,0.240294,0.269413,1,1,0,0,0.162825,0.181366,0.085657,0.095709,0.039111,0.039111,0.053475,0.033938,0.019636,0.040598,0,0.269413,1,0.035478,0.320586,0.143476,1,0.08,0.08,-0.000391,0,0,-1,1,0.938909,0.146108,0.149616,0,0,1,0.085122,0.680841,0.31112,1,0.680841,0.162825,0,0,0,0,0,-0.007732,0,0.094718,0,0,0,0,0.046385,1,-0.150196,0.07586,0.926779,-0.375607,0.044241,1.719993,-0.961136,0.587341,0.555175,2.598076,1.5,0.025641,0.037783,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1
62,3895,668325,false,32,4.807,4.026,0.01,0.673,0,0,0,0,0,0,0,0,0,0,0.163883,0.41375,0,0.07131,0,0,0,0.173457,1.696434,0.24234,0.47556,weather_stage_b,true,0.904762,0,12,19,390,19,19,partial,weather_stage_b,weather_knobs,gdext_native_daily_slice,false,0,2365,0.02628,0.985417,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,4,8,0,false,0,0,false,0,0,0,0,false,false,,0,0,3895,-1,false,0,false,false,0,0,,2.651996,3896,241,1,phys_slp,1,phys_slp,gdext,false,true,55,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2999,0.0646,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,true,3894,2.673911,true,gdext_daily_wind_slp,0.597,0.034,0.2999,-1,,true,false,false,true,0.0354,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,62,2,1,-3,0.242433,0.269413,1,1,0,0,0.162825,0.181366,0.085657,0.095709,0.039111,0.039111,0,0.036988,0.027697,0,0,0.269413,1,0.12773,0.325694,0.152166,1,0.061609,0.08,-0.000391,0,0,-1,2,0.042842,0.028928,0.006827,0,0,1,0.085122,0.680841,0.31112,1,0.680841,0.162825,0,0,0,0,0,-0.00547,0,0.09691,0,0,0,0,0.046385,1,-0.177657,-0.047094,0.968433,-0.249274,0.06276,1.719995,-1,1.434208,0.383921,4.330127,1.5,0.025641,0.037783,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
63,3895,668325,false,32,4.807,4.026,0.01,0.673,0,0,0,0,0,0,0,0,0,0,0.163883,0.41375,0,0.07131,0,0,0,0.173457,1.696434,0.24234,0.47556,weather_stage_b,true,0.904762,0,12,19,390,19,19,partial,weather_stage_b,weather_knobs,gdext_native_daily_slice,false,0,2365,0.02628,0.985417,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,4,8,0,false,0,0,false,0,0,0,0,false,false,,0,0,3895,-1,false,0,false,false,0,0,,2.651996,3896,241,1,phys_slp,1,phys_slp,gdext,false,true,55,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2999,0.0646,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,true,3894,2.673911,true,gdext_daily_wind_slp,0.597,0.034,0.2999,-1,,true,false,false,true,0.0354,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,63,3,1,-4,0.237907,0.266395,1,1,0,0,0.162825,0.181366,0.085657,0.095709,0.039111,0.039111,0.113165,0.167979,0.027778,0.069191,0,0.266395,1,0.034909,0.333852,0.172248,1,0.061709,0.08,-0.000391,0,0,-1,3,1.560858,0.194951,0.248723,0,0.534439,1,0.085122,0.680841,0.31112,1,0.680841,0.162825,0,0,0,0,0,-0.013361,0,0.095596,0,0,0,0,0.046385,1,-0.151486,-0.042945,0.968595,-0.248643,0.08051,1.719995,-1,1.615993,0.208335,6.062178,1.5,0.025641,0.037783,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1
64,3895,668325,false,32,4.807,4.026,0.01,0.673,0,0,0,0,0,0,0,0,0,0,0.163883,0.41375,0,0.07131,0,0,0,0.173457,1.696434,0.24234,0.47556,weather_stage_b,true,0.904762,0,12,19,390,19,19,partial,weather_stage_b,weather_knobs,gdext_native_daily_slice,false,0,2365,0.02628,0.985417,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,4,8,0,false,0,0,false,0,0,0,0,false,false,,0,0,3895,-1,false,0,false,false,0,0,,2.651996,3896,241,1,phys_slp,1,phys_slp,gdext,false,true,55,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2999,0.0646,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,true,3894,2.673911,true,gdext_daily_wind_slp,0.597,0.034,0.2999,-1,,true,false,false,true,0.0354,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,64,4,1,-5,0.242433,0.269413,1,1,0,0,0.162825,0.181366,0.085657,0.095709,0.039111,0.039111,0,0.03842,0.027817,0,0,0.269413,1,0.122644,0.335985,0.150516,1,0.058785,0.08,-0.000391,0,0,-1,4,0.734735,0.106547,0.11708,0,0,1,0.085122,0.680841,0.31112,1,0.680841,0.162825,0,0,0,0,0,-0.008417,0,0.095651,0,0,0,0,0.046385,1,-0.143073,-0.022522,0.968144,-0.250394,0.098378,1.719995,-1,1.605092,0.193801,7.794229,1.5,0.025641,0.037783,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
65,3895,668325,false,32,4.807,4.026,0.01,0.673,0,0,0,0,0,0,0,0,0,0,0.163883,0.41375,0,0.07131,0,0,0,0.173457,1.696434,0.24234,0.47556,weather_stage_b,true,0.904762,0,12,19,390,19,19,partial,weather_stage_b,weather_knobs,gdext_native_daily_slice,false,0,2365,0.02628,0.985417,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,4,8,0,false,0,0,false,0,0,0,0,false,false,,0,0,3895,-1,false,0,false,false,0,0,,2.651996,3896,241,1,phys_slp,1,phys_slp,gdext,false,true,55,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2999,0.0646,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,true,3894,2.673911,true,gdext_daily_wind_slp,0.597,0.034,0.2999,-1,,true,false,false,true,0.0354,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,65,5,1,-6,0.242433,0.269413,1,1,0,0,0.162825,0.181366,0.085657,0.095709,0.039111,0.039111,0,0.044116,0.033372,0,0,0.269413,1,0.138644,0.338979,0.181379,1,0.067026,0.08,-0.000391,0,0,-1,5,1.297997,0.187216,0.206836,0,0,1,0.085122,0.680841,0.31112,1,0.680841,0.162825,0,0,0,0,0,-0.006267,0,0.096675,0,0,0,0,0.046385,1,-0.147466,-0.017229,0.966489,-0.256707,0.115245,1.719995,-1,1.613155,0.202472,9.526279,1.5,0.025641,0.037783,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
66,3895,668325,false,32,4.807,4.026,0.01,0.673,0,0,0,0,0,0,0,0,0,0,0.163883,0.41375,0,0.07131,0,0,0,0.173457,1.696434,0.24234,0.47556,weather_stage_b,true,0.904762,0,12,19,390,19,19,partial,weather_stage_b,weather_knobs,gdext_native_daily_slice,false,0,2365,0.02628,0.985417,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,4,8,0,false,0,0,false,0,0,0,0,false,false,,0,0,3895,-1,false,0,false,false,0,0,,2.651996,3896,241,1,phys_slp,1,phys_slp,gdext,false,true,55,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2999,0.0646,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,true,3894,2.673911,true,gdext_daily_wind_slp,0.597,0.034,0.2999,-1,,true,false,false,true,0.0354,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,66,6,1,-7,0.239216,0.269413,1,1,0,0,0.162825,0.181366,0.085657,0.095709,0.039111,0.039111,0.080433,0.081482,0.02919,0.055771,0,0.269413,1,0.053443,0.345168,0.205958,1,0.06797,0.08,-0.000391,0,0,-1,6,0.218845,0.045937,0.034873,0,0,1,0.085122,0.680841,0.31112,1,0.680841,0.162825,0,0,0,0,0,-0,0,0.09543,0,0,0,0,0.046385,1,-0.145691,-0.032393,0.961577,-0.274534,0.131243,1.719995,-1,1.613682,0.138519,11.25833,1.5,0.025641,0.037783,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1
67,3895,668325,false,32,4.807,4.026,0.01,0.673,0,0,0,0,0,0,0,0,0,0,0.163883,0.41375,0,0.07131,0,0,0,0.173457,1.696434,0.24234,0.47556,weather_stage_b,true,0.904762,0,12,19,390,19,19,partial,weather_stage_b,weather_knobs,gdext_native_daily_slice,false,0,2365,0.02628,0.985417,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,4,8,0,false,0,0,false,0,0,0,0,false,false,,0,0,3895,-1,false,0,false,false,0,0,,2.651996,3896,241,1,phys_slp,1,phys_slp,gdext,false,true,55,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2999,0.0646,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,true,3894,2.673911,true,gdext_daily_wind_slp,0.597,0.034,0.2999,-1,,true,false,false,true,0.0354,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,67,7,1,-8,0.242433,0.269413,1,1,0,0,0.162825,0.181366,0.085657,0.095709,0.039111,0.039111,0,0.050764,0.041007,0,0,0.269413,1,0.151474,0.354456,0.225944,1,0.069456,0.08,-0.000391,0,0,-1,7,0.800321,0.114024,0.127532,0,0,1,0.085122,0.680841,0.31112,1,0.680841,0.162825,0,0,0,0,0,-0.009598,0,0.216591,0,0,0,0,0.046385,1,-0.107112,-0.066189,0.950177,-0.311712,0.146536,1.719995,-1,1.605634,-0.058204,12.990381,1.5,0.025641,0.037783,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
68,3895,668325,false,32,4.807,4.026,0.01,0.673,0,0,0,0,0,0,0,0,0,0,0.163883,0.41375,0,0.07131,0,0,0,0.173457,1.696434,0.24234,0.47556,weather_stage_b,true,0.904762,0,12,19,390,19,19,partial,weather_stage_b,weather_knobs,gdext_native_daily_slice,false,0,2365,0.02628,0.985417,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,4,8,0,false,0,0,false,0,0,0,0,false,false,,0,0,3895,-1,false,0,false,false,0,0,,2.651996,3896,241,1,phys_slp,1,phys_slp,gdext,false,true,55,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2999,0.0646,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,true,3894,2.673911,true,gdext_daily_wind_slp,0.597,0.034,0.2999,-1,,true,false,false,true,0.0354,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,68,8,1,-9,0.242433,0.269413,1,1,0,0,0.162825,0.181366,0.085657,0.095709,0.039111,0.039111,0,0.052866,0.043479,0,0,0.269413,1,0.158166,0.350109,0.250422,1,0.071334,0.08,-0.000391,0,0,-1,8,0.61333,0.109551,0.097734,0,0,1,0.085122,0.680841,0.31112,1,0.680841,0.162825,0,0,0,0,0,-0.007689,0,0.217179,0,0,0,0,0.046385,1,-0.027404,-0.096968,0.941279,-0.337629,0.159961,1.719994,-1,1.605661,-0.340769,14.722432,1.5,0.025641,0.037783,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
69,3895,668325,false,32,4.807,4.026,0.01,0.673,0,0,0,0,0,0,0,0,0,0,0.163883,0.41375,0,0.07131,0,0,0,0.173457,1.696434,0.24234,0.47556,weather_stage_b,true,0.904762,0,12,19,390,19,19,partial,weather_stage_b,weather_knobs,gdext_native_daily_slice,false,0,2365,0.02628,0.985417,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,4,8,0,false,0,0,false,0,0,0,0,false,false,,0,0,3895,-1,false,0,false,false,0,0,,2.651996,3896,241,1,phys_slp,1,phys_slp,gdext,false,true,55,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2999,0.0646,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,true,3894,2.673911,true,gdext_daily_wind_slp,0.597,0.034,0.2999,-1,,true,false,false,true,0.0354,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,69,9,1,-10,0.241263,0.268244,1,1,0,0,0.161654,0.180223,0.085059,0.095164,0.039111,0.039111,0,0.047461,0.039329,0,0,0.268244,1,0.153546,0.34672,0.228809,1,0.072934,0.08,-0.000391,0,0,-1,9,0.367692,0.053039,0.058592,0,0,1,0.085122,0.680841,0.31112,1,0.680841,0.161654,0,0,0,0,0,-0.000159,0,0.215976,0,0,0,0,0.058105,1,0.035347,-0.057823,0.934831,-0.355092,0.171799,1.719994,-1,1.754021,-0.663554,16.454483,1.5,0.025641,0.037783,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1
