row_idx,tick_idx,timestamp_ms,was_skipped_day,fps,fast_ms,t_sus_ms,t_render_ms,t_ui_ms,climate_max_temp_delta,climate_p95_temp_delta,climate_p99_temp_delta,climate_preclamp_max_temp_delta,climate_preclamp_p99_temp_delta,climate_temp_delta_gt_005_count,climate_temp_delta_gt_010_count,climate_temp_delta_gt_020_count,climate_temp_delta_clamped_count,climate_max_transport_anomaly,climate_transport_abs_p95,climate_transport_nonzero_ratio,climate_sea_ice_delta_max,climate_precip_p95,climate_slp_delta_p95,climate_wind_delta_p95,climate_ocean_delta_p95,climate_slp_abs_p95,climate_wind_mag_p95,climate_ocean_mag_p95,climate_upwelling_abs_p95,climate_current_pass,climate_partial,climate_progress_ratio,climate_processed_cells,climate_cursor_start,climate_cursor_end,climate_round_id,climate_node_index,climate_next_node_index,climate_pass_status,climate_pass_stage,climate_pass_substage,climate_pass_path,climate_budget_interrupted,climate_pass_token,weather_dirty_count,water_budget_error,active_weather_ratio,weather_diag_present,weather_field_commit_path,weather_field_commit_publish_verified,weather_field_commit_publish_repaired,weather_field_commit_init_count,weather_field_commit_publish_reason,weather_refresh_convergence,weather_field_solve_tick,weather_commit_tick_delta,weather_last_commit_tick,weather_cold_front_count,weather_warm_front_count,weather_convergence_refresh_stride,weather_native_convergence_boost,weather_convergence_dirty_count,weather_convergence_delta_p95,weather_convergence_published,weather_target_mismatch_count,weather_transitioning_count,weather_transition_alpha_mean,weather_transition_alpha_p95,climate_thermal_finalizer_applied,climate_moisture_committed,climate_moisture_commit_path,climate_moisture_commit_slot_size,climate_moisture_commit_flush_ms,stage_b_tick_idx,stage_b_call_index,stage_b_run_veg_dyn,stage_b_veg_dyn_ms,stage_b_combined_done,stage_b_ext_ok,stage_b_total_runs,stage_b_total_fallbacks,weather_job_path,phys_phase_locked,phys_diag_tick_idx,phys_sim_day,phys_stage,phys_stage_name,phys_next_stage,phys_next_stage_name,phys_path,phys_done,phys_round_active,phys_physical_round_id,phys_visual_round_active,phys_visual_round_id,phys_visual_pending_commit,phys_visual_lag_ticks,phys_visual_pixel_progress,phys_visual_next_pixel_idx,phys_visual_total_pixels,phys_pending_commit,phys_need_pixel,phys_run_ocean,phys_phase_int_seen,phys_ticks_per_slice,phys_wind_period_ticks,phys_ocean_period_ticks,phys_slice_count,phys_next_pixel_idx,phys_total_pixels,phys_pixel_quota,phys_progress_ratio,phys_processed_pixels,phys_cursor_start,phys_cursor_end,phys_raster_requested_start,phys_raster_requested_end,phys_raster_returned_start,phys_raster_returned_end,phys_raster_pixels,phys_raster_wall_ms,phys_raster_native_ms,phys_raster_used_cpp,phys_raster_atlas_updated,phys_raster_fallback_reason,phys_raster_progress_guard_fired,phys_slp_path,phys_slp_native_ms,phys_slp_rc_ms,phys_slp_out_size,phys_slp_published_to_slot,phys_slp_commit_ok,phys_slp_thermal_p95,phys_slp_delta_p95,phys_wind_cpp_done,phys_wind_rc_ms,phys_wind_wx_size,phys_wind_wy_size,phys_wind_speed_out_size,phys_wind_map_speed_size,phys_wind_commit_ok,phys_wind_delta_p95,phys_wind_dir_delta_p95,phys_wind_dir_flip_count,phys_daily_wind_due,phys_daily_wind_tick_idx,phys_daily_wind_season_phase,phys_daily_wind_ran,phys_daily_wind_path,phys_daily_wind_elapsed_ms,phys_daily_wind_refresh_ms,phys_daily_wind_slp_ms,phys_daily_wind_wind_ms,phys_daily_wind_fallback_reason,phys_daily_wind_slp_commit_ok,phys_daily_wind_wind_commit_ok,phys_daily_wind_wind_cpp_done,phys_daily_wind_slp_published_to_slot,phys_daily_wind_slp_delta_p95,phys_daily_wind_delta_p95,phys_daily_wind_dir_delta_p95,phys_daily_wind_dir_flip_count,phys_psi_path,phys_psi_native_ms,phys_psi_iters_run,phys_psi_residual_final,phys_psi_early_exit,phys_psi_mode,phys_ocean_delta_p95,phys_thermal_current_p95,phys_ocean_current_preclamp_p95,phys_ocean_current_preclamp_max,phys_ocean_current_clamp_count,phys_ocean_current_clamp_ratio,phys_ocean_current_max_magnitude,cell_index,q,r,s,temp_arr,temp_arr_prev,moisture_arr,moisture_arr_prev,snow_cover_arr,snow_cover_arr_prev,temp_baseline_arr,temp_30d_arr,temp_365d_arr,temp_anomaly_arr,sea_ice_frac_arr,sea_ice_frac_arr_prev,weather_intensity_arr,weather_cloud_arr,weather_cloud_water_arr,weather_precip_arr,weather_transition_alpha_arr,weather_classification_temp_arr,weather_classification_moisture_arr,weather_vapor_arr,weather_convergence_arr,weather_instability_arr,weather_field_init_arr,air_mass_temp_anomaly_arr,ocean_thermal_anomaly_arr,local_thermal_anomaly_arr,has_river_arr,river_flow_arr,river_downstream_arr,hydro_parent_arr,river_discharge_arr,river_discharge_30d_arr,river_storage_arr,groundwater_storage_arr,surface_runoff_arr,ema_initialized_arr,temp_season_offset_arr,insolation_now_arr,insolation_dev_arr,day_length_arr,heat_input_arr,thermal_energy_arr,snowpack_arr,water_balance_30d_arr,vegetation_vitality_arr,vitality_low_streak_arr,vitality_high_streak_arr,soil_moisture_arr,vegetation_growth_pressure_arr,temperature_transport_anomaly_arr,vegetation_heat_stress_arr,vegetation_drought_stress_arr,vegetation_cold_stress_arr,vegetation_regen_score_arr,elevation_arr,base_moisture_arr,ocean_current_x_arr,ocean_current_y_arr,wind_x_arr,wind_y_arr,slp_arr,wind_speed_arr,upwelling_strength_arr,wind_stress_curl_arr,ocean_psi_arr,cell_pos_x_arr,cell_pos_y_arr,cell_lat_norm_arr,temp_baseline_year_arr,terrain_arr,landform_arr,vegetation_arr,has_volcano_arr,is_lake_seed_arr,base_terrain_arr,base_landform_arr,base_vegetation_arr,cover_arr,weather_type_arr,weather_prev_type_arr,weather_target_type_arr,is_water_arr,climate_dirty_mask,weather_dirty_mask
181,106,156182,false,60,7.588,5.292,0.011,2.164,0,0,0,0,0,0,0,0,0,0,0.134757,0.48625,0,0.048315,0,0,0,0.178733,1.649,0.256196,0.717537,runtime_hydrology,true,0.952381,0,19,20,11,20,20,partial,runtime_hydrology,runtime_hydrology_knobs,gdext_native_daily_slice,false,0,2400,0.020175,1,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,9,3,0,false,2234,0,true,0,0,0,0,false,false,,0,0,106,-1,false,0,false,false,0,0,,0.832784,108,108,2,phys_wind,3,phys_psi_init,gdext,false,true,2,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2198,0.2198,2400,true,true,0.144758,0.055039,true,0.4212,2400,2400,2400,2400,true,0.556501,0.551275,0,true,108,1.183455,true,gdext_daily_wind_wind,0.52,0.039,-1,0.4212,,false,true,true,false,0,0.556501,0.551275,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,181,0,3,-3,0,0,0.924754,0.924754,1,1,0.12504,0.105579,0.132158,-0.026579,0,0,0,0.083619,0.029712,0,0,0,0.924754,0.080371,0.322604,0.044247,1,-0.029081,-0.059635,-0.08,0,0,-1,121,0,0,0,0.039542,0.101416,1,-0.008496,0.352486,-0.047263,0.58981,0.352486,0.12504,0.32,0.002122,0.72695,0,0,0.005524,-0.044053,-0.059635,0,0,0,0.612225,0.103889,0.927304,0,0,0.596624,-0.802521,0.129175,1.540658,0,0,0,2.598076,4.5,0.076923,0.155834,8,4,5,0,0,8,4,5,0,0,0,0,0,1,1
182,106,156182,false,60,7.588,5.292,0.011,2.164,0,0,0,0,0,0,0,0,0,0,0.134757,0.48625,0,0.048315,0,0,0,0.178733,1.649,0.256196,0.717537,runtime_hydrology,true,0.952381,0,19,20,11,20,20,partial,runtime_hydrology,runtime_hydrology_knobs,gdext_native_daily_slice,false,0,2400,0.020175,1,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,9,3,0,false,2234,0,true,0,0,0,0,false,false,,0,0,106,-1,false,0,false,false,0,0,,0.832784,108,108,2,phys_wind,3,phys_psi_init,gdext,false,true,2,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2198,0.2198,2400,true,true,0.144758,0.055039,true,0.4212,2400,2400,2400,2400,true,0.556501,0.551275,0,true,108,1.183455,true,gdext_daily_wind_wind,0.52,0.039,-1,0.4212,,false,true,true,false,0,0.556501,0.551275,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,182,1,3,-4,0.024768,0,0.958088,0.958088,1,1,0.126043,0.106539,0.133177,-0.026638,0,0,0,0.05442,0.027306,0,0,0,0.958088,0.072597,0.478971,0.032866,1,-0.028497,0.002506,-0.075285,0,0,-1,122,0,0,0,0.039197,0.102317,1,-0.008516,0.352486,-0.047263,0.58981,0.352486,0.126043,0.32,0.001431,0.719486,0,0,0.002357,-0.042652,0.002506,0,0,0,0.618654,0.101471,0.9694,0,0,0.889777,-0.456396,0.129626,1.534093,0,0,0,4.330127,4.5,0.076923,0.155834,8,4,5,0,0,8,4,5,0,0,0,0,0,1,1
183,106,156182,false,60,7.588,5.292,0.011,2.164,0,0,0,0,0,0,0,0,0,0,0.134757,0.48625,0,0.048315,0,0,0,0.178733,1.649,0.256196,0.717537,runtime_hydrology,true,0.952381,0,19,20,11,20,20,partial,runtime_hydrology,runtime_hydrology_knobs,gdext_native_daily_slice,false,0,2400,0.020175,1,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,9,3,0,false,2234,0,true,0,0,0,0,false,false,,0,0,106,-1,false,0,false,false,0,0,,0.832784,108,108,2,phys_wind,3,phys_psi_init,gdext,false,true,2,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2198,0.2198,2400,true,true,0.144758,0.055039,true,0.4212,2400,2400,2400,2400,true,0.556501,0.551275,0,true,108,1.183455,true,gdext_daily_wind_wind,0.52,0.039,-1,0.4212,,false,true,true,false,0,0.556501,0.551275,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,183,2,3,-5,0.064835,0.041522,1,1,0,0,0.102707,0.084849,0.132451,-0.047602,0.86454,1,0,0.033827,0.026649,0,0,0.041522,1,0.059664,0.557832,0.062232,1,-0.027872,0,-0.01,0,0,-1,124,0.000024,0.00221,0.000004,0,0,1,-0.013171,0.352486,-0.047263,0.58981,0.352486,0.102707,0,0,0,0,0,-0.022295,0,-0.051645,0,0,0,0,0.07,1,0,0,0.972971,-0.230926,0.142001,1.539733,0,0,0,6.062178,4.5,0.076923,0.155834,20,1,0,0,0,1,1,0,0,0,0,0,1,1,1
184,106,156182,false,60,7.588,5.292,0.011,2.164,0,0,0,0,0,0,0,0,0,0,0.134757,0.48625,0,0.048315,0,0,0,0.178733,1.649,0.256196,0.717537,runtime_hydrology,true,0.952381,0,19,20,11,20,20,partial,runtime_hydrology,runtime_hydrology_knobs,gdext_native_daily_slice,false,0,2400,0.020175,1,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,9,3,0,false,2234,0,true,0,0,0,0,false,false,,0,0,106,-1,false,0,false,false,0,0,,0.832784,108,108,2,phys_wind,3,phys_psi_init,gdext,false,true,2,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2198,0.2198,2400,true,true,0.144758,0.055039,true,0.4212,2400,2400,2400,2400,true,0.556501,0.551275,0,true,108,1.183455,true,gdext_daily_wind_wind,0.52,0.039,-1,0.4212,,false,true,true,false,0,0.556501,0.551275,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,184,3,3,-6,0.012993,0,1,1,0,0,0.102993,0.085117,0.132767,-0.04765,1,1,0,0.031248,0.024994,0,0,0,1,0.062422,0.512043,0.019114,1,-0.028983,-0.08,-0.01,0,0,-1,125,0,0,0,0,0,1,-0.013184,0.352486,-0.047263,0.58981,0.352486,0.102993,0,0,0,0,0,0,0,-0.095853,0,0,0,0,0.066676,1,-0.069518,0.008676,0.968716,-0.24817,0.152169,1.488875,-1,2.060957,-0.785956,7.794229,4.5,0.076923,0.155834,20,1,0,0,0,1,1,0,0,0,0,0,1,1,1
185,106,156182,false,60,7.588,5.292,0.011,2.164,0,0,0,0,0,0,0,0,0,0,0.134757,0.48625,0,0.048315,0,0,0,0.178733,1.649,0.256196,0.717537,runtime_hydrology,true,0.952381,0,19,20,11,20,20,partial,runtime_hydrology,runtime_hydrology_knobs,gdext_native_daily_slice,false,0,2400,0.020175,1,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,9,3,0,false,2234,0,true,0,0,0,0,false,false,,0,0,106,-1,false,0,false,false,0,0,,0.832784,108,108,2,phys_wind,3,phys_psi_init,gdext,false,true,2,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2198,0.2198,2400,true,true,0.144758,0.055039,true,0.4212,2400,2400,2400,2400,true,0.556501,0.551275,0,true,108,1.183455,true,gdext_daily_wind_wind,0.52,0.039,-1,0.4212,,false,true,true,false,0,0.556501,0.551275,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,185,4,3,-7,0.013728,0,1,1,0,0,0.103728,0.085803,0.133579,-0.047776,1,1,0,0.027457,0.021854,0,0,0,1,0.062375,0.401402,0,1,-0.031798,-0.08,-0.01,0,0,-1,126,25.273617,0.686716,4.027361,0,0,1,-0.01322,0.352486,-0.047263,0.58981,0.352486,0.103728,0,0,0,0,0,-0.004036,0,-0.096562,0,0,0,0,0.058105,1,-0.172951,0.039111,0.896177,-0.443697,0.153972,1.481766,-1,1.560493,-0.245572,9.526279,4.5,0.076923,0.155834,20,1,0,0,0,1,1,0,0,0,0,0,1,1,1
186,106,156182,false,60,7.588,5.292,0.011,2.164,0,0,0,0,0,0,0,0,0,0,0.134757,0.48625,0,0.048315,0,0,0,0.178733,1.649,0.256196,0.717537,runtime_hydrology,true,0.952381,0,19,20,11,20,20,partial,runtime_hydrology,runtime_hydrology_knobs,gdext_native_daily_slice,false,0,2400,0.020175,1,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,9,3,0,false,2234,0,true,0,0,0,0,false,false,,0,0,106,-1,false,0,false,false,0,0,,0.832784,108,108,2,phys_wind,3,phys_psi_init,gdext,false,true,2,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2198,0.2198,2400,true,true,0.144758,0.055039,true,0.4212,2400,2400,2400,2400,true,0.556501,0.551275,0,true,108,1.183455,true,gdext_daily_wind_wind,0.52,0.039,-1,0.4212,,false,true,true,false,0,0.556501,0.551275,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,186,5,3,-8,0.014725,0,1,1,0,0,0.104725,0.086733,0.134688,-0.047955,1,1,0,0.02652,0.020811,0,0,0,1,0.060185,0.407117,0,1,-0.041027,-0.08,-0.01,0,0,-1,127,0.827129,0.085798,0.131803,0,0,1,-0.013271,0.352486,-0.047263,0.58981,0.352486,0.104725,0,0,0,0,0,-0.004049,0,-0.097544,0,0,0,0,0.046385,1,-0.236078,0.008031,0.827686,-0.561191,0.15461,1.483852,-1,1.472561,0.154601,11.25833,4.5,0.076923,0.155834,20,0,0,0,0,1,0,0,0,0,0,0,1,1,1
187,106,156182,false,60,7.588,5.292,0.011,2.164,0,0,0,0,0,0,0,0,0,0,0.134757,0.48625,0,0.048315,0,0,0,0.178733,1.649,0.256196,0.717537,runtime_hydrology,true,0.952381,0,19,20,11,20,20,partial,runtime_hydrology,runtime_hydrology_knobs,gdext_native_daily_slice,false,0,2400,0.020175,1,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,9,3,0,false,2234,0,true,0,0,0,0,false,false,,0,0,106,-1,false,0,false,false,0,0,,0.832784,108,108,2,phys_wind,3,phys_psi_init,gdext,false,true,2,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2198,0.2198,2400,true,true,0.144758,0.055039,true,0.4212,2400,2400,2400,2400,true,0.556501,0.551275,0,true,108,1.183455,true,gdext_daily_wind_wind,0.52,0.039,-1,0.4212,,false,true,true,false,0,0.556501,0.551275,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,187,6,3,-9,0.014725,0,1,1,0,0,0.104725,0.086733,0.134688,-0.047955,1,1,0,0.05302,0.026432,0,0,0,1,0.080157,0.476961,0.042832,1,-0.036491,-0.08,-0.01,0,0,-1,127,1.188336,0.138503,0.189362,0,0,1,-0.013271,0.352486,-0.047263,0.58981,0.352486,0.104725,0,0,0,0,0,-0.004207,0,-0.080755,0,0,0,0,0.046385,1,-0.270774,-0.002237,0.587859,-0.808963,0.151252,1.578731,-1,1.470291,0.376909,12.990381,4.5,0.076923,0.155834,20,0,0,0,0,1,0,0,0,0,0,0,1,1,1
188,106,156182,false,60,7.588,5.292,0.011,2.164,0,0,0,0,0,0,0,0,0,0,0.134757,0.48625,0,0.048315,0,0,0,0.178733,1.649,0.256196,0.717537,runtime_hydrology,true,0.952381,0,19,20,11,20,20,partial,runtime_hydrology,runtime_hydrology_knobs,gdext_native_daily_slice,false,0,2400,0.020175,1,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,9,3,0,false,2234,0,true,0,0,0,0,false,false,,0,0,106,-1,false,0,false,false,0,0,,0.832784,108,108,2,phys_wind,3,phys_psi_init,gdext,false,true,2,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2198,0.2198,2400,true,true,0.144758,0.055039,true,0.4212,2400,2400,2400,2400,true,0.556501,0.551275,0,true,108,1.183455,true,gdext_daily_wind_wind,0.52,0.039,-1,0.4212,,false,true,true,false,0,0.556501,0.551275,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,188,7,3,-10,0.01388,0,0.998917,0.998917,0,0,0.103728,0.085803,0.133579,-0.047776,0.980612,0.98474,0,0.041636,0.025103,0,0,0,0.998917,0.066599,0.454225,0.063099,1,-0.027753,-0.08,-0.009847,0,0,-1,128,0.418976,0.067489,0.066764,0,0,1,-0.01322,0.352486,-0.047263,0.58981,0.352486,0.103728,0,0,0,0,0,-0.004354,0,-0.096585,0,0,0,0,0.058105,0.998917,-0.282345,-0.04012,0.678898,-0.734233,0.136952,1.64901,-1,1.036174,0.684564,14.722432,4.5,0.076923,0.155834,20,1,0,0,0,1,1,0,0,0,0,0,1,1,1
189,106,156182,false,60,7.588,5.292,0.011,2.164,0,0,0,0,0,0,0,0,0,0,0.134757,0.48625,0,0.048315,0,0,0,0.178733,1.649,0.256196,0.717537,runtime_hydrology,true,0.952381,0,19,20,11,20,20,partial,runtime_hydrology,runtime_hydrology_knobs,gdext_native_daily_slice,false,0,2400,0.020175,1,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,9,3,0,false,2234,0,true,0,0,0,0,false,false,,0,0,106,-1,false,0,false,false,0,0,,0.832784,108,108,2,phys_wind,3,phys_psi_init,gdext,false,true,2,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2198,0.2198,2400,true,true,0.144758,0.055039,true,0.4212,2400,2400,2400,2400,true,0.556501,0.551275,0,true,108,1.183455,true,gdext_daily_wind_wind,0.52,0.039,-1,0.4212,,false,true,true,false,0,0.556501,0.551275,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,189,8,3,-11,0.013285,0,0.982002,0.982002,0,0,0.102993,0.085117,0.132767,-0.04765,0.962864,0.970811,0,0.048924,0.027774,0,0,0,0.982002,0.073607,0.313614,0.037485,1,-0.019794,-0.08,-0.009708,0,0,-1,129,0.00001,0.000145,0.000002,0,0,1,-0.013184,0.352486,-0.047263,0.58981,0.352486,0.102993,0,0,0,0,0,-0.004257,0,-0.079066,0,0,0,0,0.066676,0.982002,-0.200734,-0.114872,0.772053,-0.635558,0.123452,1.64901,-1,0.858238,0.465148,16.454483,4.5,0.076923,0.155834,20,1,0,0,0,1,1,0,0,0,0,0,1,1,1
190,106,156182,false,60,7.588,5.292,0.011,2.164,0,0,0,0,0,0,0,0,0,0,0.134757,0.48625,0,0.048315,0,0,0,0.178733,1.649,0.256196,0.717537,runtime_hydrology,true,0.952381,0,19,20,11,20,20,partial,runtime_hydrology,runtime_hydrology_knobs,gdext_native_daily_slice,false,0,2400,0.020175,1,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,9,3,0,false,2234,0,true,0,0,0,0,false,false,,0,0,106,-1,false,0,false,false,0,0,,0.832784,108,108,2,phys_wind,3,phys_psi_init,gdext,false,true,2,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2198,0.2198,2400,true,true,0.144758,0.055039,true,0.4212,2400,2400,2400,2400,true,0.556501,0.551275,0,true,108,1.183455,true,gdext_daily_wind_wind,0.52,0.039,-1,0.4212,,false,true,true,false,0,0.556501,0.551275,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,190,9,3,-12,0.061508,0.035558,0.803856,0.803856,0,0,0.102707,0.084849,0.132451,-0.047602,0.832302,0.976901,0,0.051092,0.022921,0,0,0.035558,0.803856,0.07323,0.277398,0,1,-0.03143,0,-0.009769,0,0,-1,130,0.145178,0.028816,0.023134,0,0,1,-0.013171,0.352486,-0.047263,0.58981,0.352486,0.102707,0,0,0,0,0,-0.004134,0,-0.051294,0,0,0,0,0.07,0.803856,0,0,0.933673,-0.358127,0.120277,1.649,0,0,0,18.186533,4.5,0.076923,0.155834,20,1,0,0,0,1,1,0,0,0,0,0,1,1,1
191,106,156182,false,60,7.588,5.292,0.011,2.164,0,0,0,0,0,0,0,0,0,0,0.134757,0.48625,0,0.048315,0,0,0,0.178733,1.649,0.256196,0.717537,runtime_hydrology,true,0.952381,0,19,20,11,20,20,partial,runtime_hydrology,runtime_hydrology_knobs,gdext_native_daily_slice,false,0,2400,0.020175,1,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,9,3,0,false,2234,0,true,0,0,0,0,false,false,,0,0,106,-1,false,0,false,false,0,0,,0.832784,108,108,2,phys_wind,3,phys_psi_init,gdext,false,true,2,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2198,0.2198,2400,true,true,0.144758,0.055039,true,0.4212,2400,2400,2400,2400,true,0.556501,0.551275,0,true,108,1.183455,true,gdext_daily_wind_wind,0.52,0.039,-1,0.4212,,false,true,true,false,0,0.556501,0.551275,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,191,10,3,-13,0.007994,0,0.526475,0.526475,1,1,0.124797,0.105346,0.131911,-0.026565,0,0,0,0.089259,0.023234,0,0,0,0.526475,0.077296,0.258167,0.002617,1,-0.044785,-0.01316,-0.058858,0,0,-1,131,0,0,0,0.040737,0.090508,1,-0.008491,0.352486,-0.047263,0.58981,0.352486,0.124797,0.32,0.004517,0.786482,0,0,0.014365,0.01107,-0.01316,0,0,0,0.553966,0.104474,0.51651,0,0,0.95696,-0.290219,0.119529,1.57376,0,0,0,19.918585,4.5,0.076923,0.155834,8,4,3,0,0,8,4,3,0,0,0,0,0,1,1
192,106,156182,false,60,7.588,5.292,0.011,2.164,0,0,0,0,0,0,0,0,0,0,0.134757,0.48625,0,0.048315,0,0,0,0.178733,1.649,0.256196,0.717537,runtime_hydrology,true,0.952381,0,19,20,11,20,20,partial,runtime_hydrology,runtime_hydrology_knobs,gdext_native_daily_slice,false,0,2400,0.020175,1,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,9,3,0,false,2234,0,true,0,0,0,0,false,false,,0,0,106,-1,false,0,false,false,0,0,,0.832784,108,108,2,phys_wind,3,phys_psi_init,gdext,false,true,2,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2198,0.2198,2400,true,true,0.144758,0.055039,true,0.4212,2400,2400,2400,2400,true,0.556501,0.551275,0,true,108,1.183455,true,gdext_daily_wind_wind,0.52,0.039,-1,0.4212,,false,true,true,false,0,0.556501,0.551275,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,192,11,3,-14,0.011125,0,0.508929,0.508929,1,1,0.12281,0.103437,0.129897,-0.02646,0,0,0,0.088939,0.022704,0,0,0,0.508929,0.07841,0.288171,0,1,-0.045999,-0.013376,-0.052309,0,0,-1,132,0,0,0,0.041428,0.089074,1,-0.008455,0.352486,-0.047263,0.58981,0.352486,0.12281,0.32,0.005678,0.838233,0,0,0.017934,0.017087,-0.013376,0,0,0,0.580982,0.109238,0.490888,0,0,0.980987,-0.194071,0.115293,1.461314,0,0,0,21.650635,4.5,0.076923,0.155834,8,4,3,0,0,8,4,3,0,0,0,0,0,1,1
193,106,156182,false,60,7.588,5.292,0.011,2.164,0,0,0,0,0,0,0,0,0,0,0.134757,0.48625,0,0.048315,0,0,0,0.178733,1.649,0.256196,0.717537,runtime_hydrology,true,0.952381,0,19,20,11,20,20,partial,runtime_hydrology,runtime_hydrology_knobs,gdext_native_daily_slice,false,0,2400,0.020175,1,true,gdext_commit,true,false,2400,ok_native_combined_commit,false,-1,0,-1,9,3,0,false,2234,0,true,0,0,0,0,false,false,,0,0,106,-1,false,0,false,false,0,0,,0.832784,108,108,2,phys_wind,3,phys_psi_init,gdext,false,true,2,false,0,false,0,1,0,620544,false,false,false,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2198,0.2198,2400,true,true,0.144758,0.055039,true,0.4212,2400,2400,2400,2400,true,0.556501,0.551275,0,true,108,1.183455,true,gdext_daily_wind_wind,0.52,0.039,-1,0.4212,,false,true,true,false,0,0.556501,0.551275,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,193,12,3,-15,0.001819,0,0.711266,0.711266,1,1,0.122257,0.102905,0.129338,-0.026433,0,0,0,0.093792,0.023522,0,0,0,0.711266,0.079126,0.332494,0,1,-0.042975,-0.013376,-0.064087,1,0.20163,133,133,0.320928,0.055835,0.00002,0.038715,0.094248,1,-0.008446,0.352486,-0.047263,0.58981,0.352486,0.122257,0.32,0.016219,0.76355,0,0,0.068362,-0.007267,-0.013376,0,0,0,0.617788,0.110559,0.542752,0,0,0.999199,-0.040019,0.115399,1.409547,0,0,0,23.382687,4.5,0.076923,0.155834,8,4,5,0,0,8,4,5,0,0,0,0,0,1,1
