row_idx,tick_idx,timestamp_ms,was_skipped_day,fps,fast_ms,t_sus_ms,t_render_ms,t_ui_ms,climate_max_temp_delta,climate_p95_temp_delta,climate_p99_temp_delta,climate_preclamp_max_temp_delta,climate_preclamp_p99_temp_delta,climate_temp_delta_gt_005_count,climate_temp_delta_gt_010_count,climate_temp_delta_gt_020_count,climate_temp_delta_clamped_count,climate_max_transport_anomaly,climate_transport_abs_p95,climate_transport_nonzero_ratio,climate_sea_ice_delta_max,climate_precip_p95,climate_slp_delta_p95,climate_wind_delta_p95,climate_ocean_delta_p95,climate_slp_abs_p95,climate_wind_mag_p95,climate_ocean_mag_p95,climate_upwelling_abs_p95,climate_current_pass,climate_partial,climate_progress_ratio,climate_processed_cells,climate_cursor_start,climate_cursor_end,climate_round_id,climate_node_index,climate_next_node_index,climate_pass_status,climate_pass_stage,climate_pass_substage,climate_pass_path,climate_budget_interrupted,climate_pass_token,weather_dirty_count,water_budget_error,active_weather_ratio,weather_diag_present,weather_field_commit_path,weather_field_commit_publish_verified,weather_field_commit_publish_repaired,weather_field_commit_init_count,weather_field_commit_publish_reason,weather_refresh_convergence,weather_field_solve_tick,weather_commit_tick_delta,weather_last_commit_tick,weather_cold_front_count,weather_warm_front_count,weather_convergence_refresh_stride,weather_native_convergence_boost,weather_convergence_dirty_count,weather_convergence_delta_p95,weather_convergence_published,weather_target_mismatch_count,weather_transitioning_count,weather_transition_alpha_mean,weather_transition_alpha_p95,climate_thermal_finalizer_applied,climate_moisture_committed,climate_moisture_commit_path,climate_moisture_commit_slot_size,climate_moisture_commit_flush_ms,stage_b_tick_idx,stage_b_call_index,stage_b_run_veg_dyn,stage_b_veg_dyn_ms,stage_b_combined_done,stage_b_ext_ok,stage_b_total_runs,stage_b_total_fallbacks,weather_job_path,phys_phase_locked,phys_diag_tick_idx,phys_sim_day,phys_stage,phys_stage_name,phys_next_stage,phys_next_stage_name,phys_path,phys_done,phys_round_active,phys_physical_round_id,phys_visual_round_active,phys_visual_round_id,phys_visual_pending_commit,phys_visual_lag_ticks,phys_visual_pixel_progress,phys_visual_next_pixel_idx,phys_visual_total_pixels,phys_pending_commit,phys_need_pixel,phys_run_ocean,phys_phase_int_seen,phys_ticks_per_slice,phys_wind_period_ticks,phys_ocean_period_ticks,phys_slice_count,phys_next_pixel_idx,phys_total_pixels,phys_pixel_quota,phys_progress_ratio,phys_processed_pixels,phys_cursor_start,phys_cursor_end,phys_raster_requested_start,phys_raster_requested_end,phys_raster_returned_start,phys_raster_returned_end,phys_raster_pixels,phys_raster_wall_ms,phys_raster_native_ms,phys_raster_used_cpp,phys_raster_atlas_updated,phys_raster_fallback_reason,phys_raster_progress_guard_fired,phys_slp_path,phys_slp_native_ms,phys_slp_rc_ms,phys_slp_out_size,phys_slp_published_to_slot,phys_slp_commit_ok,phys_slp_thermal_p95,phys_slp_delta_p95,phys_wind_cpp_done,phys_wind_rc_ms,phys_wind_wx_size,phys_wind_wy_size,phys_wind_speed_out_size,phys_wind_map_speed_size,phys_wind_commit_ok,phys_wind_delta_p95,phys_wind_dir_delta_p95,phys_wind_dir_flip_count,phys_daily_wind_due,phys_daily_wind_tick_idx,phys_daily_wind_season_phase,phys_daily_wind_ran,phys_daily_wind_path,phys_daily_wind_elapsed_ms,phys_daily_wind_refresh_ms,phys_daily_wind_slp_ms,phys_daily_wind_wind_ms,phys_daily_wind_fallback_reason,phys_daily_wind_slp_commit_ok,phys_daily_wind_wind_commit_ok,phys_daily_wind_wind_cpp_done,phys_daily_wind_slp_published_to_slot,phys_daily_wind_slp_delta_p95,phys_daily_wind_delta_p95,phys_daily_wind_dir_delta_p95,phys_daily_wind_dir_flip_count,phys_psi_path,phys_psi_native_ms,phys_psi_iters_run,phys_psi_residual_final,phys_psi_early_exit,phys_psi_mode,phys_ocean_delta_p95,phys_thermal_current_p95,phys_ocean_current_preclamp_p95,phys_ocean_current_preclamp_max,phys_ocean_current_clamp_count,phys_ocean_current_clamp_ratio,phys_ocean_current_max_magnitude,cell_index,q,r,s,temp_arr,temp_arr_prev,moisture_arr,moisture_arr_prev,snow_cover_arr,snow_cover_arr_prev,temp_baseline_arr,temp_30d_arr,temp_365d_arr,temp_anomaly_arr,sea_ice_frac_arr,sea_ice_frac_arr_prev,weather_intensity_arr,weather_cloud_arr,weather_cloud_water_arr,weather_precip_arr,weather_transition_alpha_arr,weather_classification_temp_arr,weather_classification_moisture_arr,weather_vapor_arr,weather_convergence_arr,weather_instability_arr,weather_field_init_arr,air_mass_temp_anomaly_arr,ocean_thermal_anomaly_arr,local_thermal_anomaly_arr,has_river_arr,river_flow_arr,river_downstream_arr,hydro_parent_arr,river_discharge_arr,river_discharge_30d_arr,river_storage_arr,groundwater_storage_arr,surface_runoff_arr,ema_initialized_arr,temp_season_offset_arr,insolation_now_arr,insolation_dev_arr,day_length_arr,heat_input_arr,thermal_energy_arr,snowpack_arr,water_balance_30d_arr,vegetation_vitality_arr,vitality_low_streak_arr,vitality_high_streak_arr,soil_moisture_arr,vegetation_growth_pressure_arr,temperature_transport_anomaly_arr,vegetation_heat_stress_arr,vegetation_drought_stress_arr,vegetation_cold_stress_arr,vegetation_regen_score_arr,elevation_arr,base_moisture_arr,ocean_current_x_arr,ocean_current_y_arr,wind_x_arr,wind_y_arr,slp_arr,wind_speed_arr,upwelling_strength_arr,wind_stress_curl_arr,ocean_psi_arr,cell_pos_x_arr,cell_pos_y_arr,cell_lat_norm_arr,temp_baseline_year_arr,terrain_arr,landform_arr,vegetation_arr,has_volcano_arr,is_lake_seed_arr,base_terrain_arr,base_landform_arr,base_vegetation_arr,cover_arr,weather_type_arr,weather_prev_type_arr,weather_target_type_arr,is_water_arr,climate_dirty_mask,weather_dirty_mask
1817,32,82179,false,60,5.287,3.3,0.011,1.866,0,0,0,0,0,0,0,0,0,0,0.166518,0.475,0,0.042055,0,0,0,0.174098,1.592339,0.111701,0.223788,wind_surface,true,0.285714,0,4,6,4,6,6,partial,wind_surface,wind_surface_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,false,,0,0,32,-1,false,0,false,false,0,0,,0.043773,32,3,1,phys_slp,2,phys_wind,gdext,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2249,0.2249,2400,true,true,0.081354,0.054774,true,0.4163,2400,2400,2400,2400,true,0.617564,0.551275,0,true,30,0.328695,true,gdext_daily_wind_slp,0.581,0.031,0.289,-1,,true,false,false,true,0.018701,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,1817,2,30,-32,0.76226,0.757028,1,1,0,0,0.715749,0.655611,0.567473,0.088138,0,0,0.084664,0.185183,0.092042,0.041415,0,0.757028,1,0.128653,0.386526,0.565523,1,0.058701,0,-0.01219,0,0,-1,1876,0,0,0,0.044412,0.211413,1,0.160553,1,0.353983,0.63658,1,0.715749,0,0.244652,0.865155,0,0,0.287993,-0.196585,0,0,0,0,0.584381,0.148552,0.231059,0,0,0.974805,-0.223058,-0.084354,0.916564,0,0,0,29.444864,45,0.769231,0.586235,3,5,7,0,0,4,5,7,0,1,1,1,0,1,1
1818,32,82179,false,60,5.287,3.3,0.011,1.866,0,0,0,0,0,0,0,0,0,0,0.166518,0.475,0,0.042055,0,0,0,0.174098,1.592339,0.111701,0.223788,wind_surface,true,0.285714,0,4,6,4,6,6,partial,wind_surface,wind_surface_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,false,,0,0,32,-1,false,0,false,false,0,0,,0.043773,32,3,1,phys_slp,2,phys_wind,gdext,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2249,0.2249,2400,true,true,0.081354,0.054774,true,0.4163,2400,2400,2400,2400,true,0.617564,0.551275,0,true,30,0.328695,true,gdext_daily_wind_slp,0.581,0.031,0.289,-1,,true,false,false,true,0.018701,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,1818,3,30,-33,0.741345,0.739215,1,1,0,0,0.709355,0.653955,0.572472,0.081483,0,0,0.093307,0.203788,0.084018,0.045695,0,0.739215,1,0.138517,0.44142,0.619271,1,0.04949,0,-0.0175,1,0.303203,1878,1878,0.610913,0.142259,0.000038,0.043303,0.259278,1,0.148243,1,0.353983,0.63658,1,0.709355,0,0.245045,1,0,0,0.36418,0,0,0,0,0,0.935583,0.134901,0.366911,0,0,0.260393,-0.965503,-0.084944,0.981476,0,0,0,31.176914,45,0.769231,0.586235,29,4,7,0,0,29,4,7,0,1,1,1,0,1,1
1819,32,82179,false,60,5.287,3.3,0.011,1.866,0,0,0,0,0,0,0,0,0,0,0.166518,0.475,0,0.042055,0,0,0,0.174098,1.592339,0.111701,0.223788,wind_surface,true,0.285714,0,4,6,4,6,6,partial,wind_surface,wind_surface_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,false,,0,0,32,-1,false,0,false,false,0,0,,0.043773,32,3,1,phys_slp,2,phys_wind,gdext,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2249,0.2249,2400,true,true,0.081354,0.054774,true,0.4163,2400,2400,2400,2400,true,0.617564,0.551275,0,true,30,0.328695,true,gdext_daily_wind_slp,0.581,0.031,0.289,-1,,true,false,false,true,0.018701,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,1819,4,30,-34,0.71495,0.721006,1,1,0,0,0.702505,0.647105,0.565622,0.081483,0,0,0.082035,0.200836,0.079406,0.036407,0,0.721006,1,0.138705,0.284681,0.619673,1,0.029945,0,-0.0175,0,0,-1,1878,0,0,0,0.038167,0.189838,1,0.148243,1,0.353983,0.63658,1,0.702505,0,0.246456,1,0,0,0.324543,0,0,0,0,0,0.942502,0.150709,0.357529,0,0,0.600405,-0.799696,-0.085538,1.052408,0,0,0,32.908966,45,0.769231,0.586235,29,4,7,0,0,29,4,7,0,1,1,1,0,1,1
1820,32,82179,false,60,5.287,3.3,0.011,1.866,0,0,0,0,0,0,0,0,0,0,0.166518,0.475,0,0.042055,0,0,0,0.174098,1.592339,0.111701,0.223788,wind_surface,true,0.285714,0,4,6,4,6,6,partial,wind_surface,wind_surface_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,false,,0,0,32,-1,false,0,false,false,0,0,,0.043773,32,3,1,phys_slp,2,phys_wind,gdext,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2249,0.2249,2400,true,true,0.081354,0.054774,true,0.4163,2400,2400,2400,2400,true,0.617564,0.551275,0,true,30,0.328695,true,gdext_daily_wind_slp,0.581,0.031,0.289,-1,,true,false,false,true,0.018701,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,1820,5,30,-35,0.72674,0.737713,0.873143,0.873143,0,0,0.698932,0.643532,0.562049,0.081483,0,0,0.077418,0.182219,0.093331,0.03563,0,0.737713,0.873143,0.125888,0.284427,0.482838,1,0.039998,0,-0.01219,0,0,-1,1879,0,0,0,0.039823,0.174505,1,0.148243,1,0.353983,0.63658,1,0.698932,0,0.13835,0.846671,0,0,0.167229,-0.225723,0,0,0,0,0.588944,0.158954,0.324029,0,0,0.98991,-0.141696,-0.080824,1.023853,0,0,0,34.641018,45,0.769231,0.586235,3,5,7,0,0,4,5,7,0,1,1,1,0,1,1
1821,32,82179,false,60,5.287,3.3,0.011,1.866,0,0,0,0,0,0,0,0,0,0,0.166518,0.475,0,0.042055,0,0,0,0.174098,1.592339,0.111701,0.223788,wind_surface,true,0.285714,0,4,6,4,6,6,partial,wind_surface,wind_surface_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,false,,0,0,32,-1,false,0,false,false,0,0,,0.043773,32,3,1,phys_slp,2,phys_wind,gdext,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2249,0.2249,2400,true,true,0.081354,0.054774,true,0.4163,2400,2400,2400,2400,true,0.617564,0.551275,0,true,30,0.328695,true,gdext_daily_wind_slp,0.581,0.031,0.289,-1,,true,false,false,true,0.018701,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,1821,6,30,-36,0.760026,0.750234,1,1,0,0,0.709487,0.649349,0.561211,0.088138,0,0,0.082964,0.187527,0.093868,0.039529,0,0.750234,1,0.1327,0.32449,0.525801,1,0.068038,0,-0.0175,1,0.093996,1880,1880,0.204531,0.050929,0.000013,0.041785,0.204544,1,0.160553,1,0.353983,0.63658,1,0.709487,0,0.242011,1,0,0,0.35859,0.001604,0,0,0,0,0.944775,0.163002,0.247813,0,0,0.999361,0.035732,-0.075583,0.900861,0,0,0,36.373066,45,0.769231,0.586235,29,4,7,0,0,29,4,7,0,1,1,1,0,1,1
1822,32,82179,false,60,5.287,3.3,0.011,1.866,0,0,0,0,0,0,0,0,0,0,0.166518,0.475,0,0.042055,0,0,0,0.174098,1.592339,0.111701,0.223788,wind_surface,true,0.285714,0,4,6,4,6,6,partial,wind_surface,wind_surface_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,false,,0,0,32,-1,false,0,false,false,0,0,,0.043773,32,3,1,phys_slp,2,phys_wind,gdext,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2249,0.2249,2400,true,true,0.081354,0.054774,true,0.4163,2400,2400,2400,2400,true,0.617564,0.551275,0,true,30,0.328695,true,gdext_daily_wind_slp,0.581,0.031,0.289,-1,,true,false,false,true,0.018701,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,1822,7,30,-37,0.74959,0.744609,1,1,0,0,0.700755,0.640617,0.552479,0.088138,0,0,0.076966,0.176774,0.084433,0.036184,0,0.744609,1,0.12177,0.352082,0.585859,1,0.061024,0,-0.01219,0,0,-1,1881,0,0,0,0.039,0.183806,1,0.160553,1,0.353983,0.63658,1,0.700755,0,0.232228,0.863715,0,0,0.270367,-0.186024,0,0,0,0,0.593189,0.183153,0.228751,0,0,0.999116,0.042049,-0.072569,0.856488,0,0,0,38.105118,45,0.769231,0.586235,3,5,7,0,0,4,5,7,0,1,1,1,0,1,1
1823,32,82179,false,60,5.287,3.3,0.011,1.866,0,0,0,0,0,0,0,0,0,0,0.166518,0.475,0,0.042055,0,0,0,0.174098,1.592339,0.111701,0.223788,wind_surface,true,0.285714,0,4,6,4,6,6,partial,wind_surface,wind_surface_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,false,,0,0,32,-1,false,0,false,false,0,0,,0.043773,32,3,1,phys_slp,2,phys_wind,gdext,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2249,0.2249,2400,true,true,0.081354,0.054774,true,0.4163,2400,2400,2400,2400,true,0.617564,0.551275,0,true,30,0.328695,true,gdext_daily_wind_slp,0.581,0.031,0.289,-1,,true,false,false,true,0.018701,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,1823,8,30,-38,0.766776,0.763177,0.342182,0.342182,0,0,0.697877,0.637738,0.549601,0.088138,0,0,0,0.149009,0.069733,0,0,0.763177,0.342182,0.136681,0.346475,0.52483,1,0.069839,0,-0.00094,0,0,-1,1882,0,0,0,0,0,1,0.160553,1,0.353983,0.63658,1,0.697877,0,0.035599,1,0,0,0.039998,0.091095,0,0,0,0,0.666146,0.189795,0.181642,0,0,0.991359,0.131179,-0.069349,0.830948,0,0,0,39.83717,45,0.769231,0.586235,27,5,11,0,0,27,5,11,0,0,0,0,0,1,1
1824,32,82179,false,60,5.287,3.3,0.011,1.866,0,0,0,0,0,0,0,0,0,0,0.166518,0.475,0,0.042055,0,0,0,0.174098,1.592339,0.111701,0.223788,wind_surface,true,0.285714,0,4,6,4,6,6,partial,wind_surface,wind_surface_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,false,,0,0,32,-1,false,0,false,false,0,0,,0.043773,32,3,1,phys_slp,2,phys_wind,gdext,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2249,0.2249,2400,true,true,0.081354,0.054774,true,0.4163,2400,2400,2400,2400,true,0.617564,0.551275,0,true,30,0.328695,true,gdext_daily_wind_slp,0.581,0.031,0.289,-1,,true,false,false,true,0.018701,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,1824,9,30,-39,0.742576,0.736581,0.342295,0.342295,0,0,0.670123,0.609985,0.521847,0.088138,0,0,0,0.116747,0.056179,0,0,0.736581,0.342295,0.11725,0.278325,0.631715,1,0.078702,0,-0.00625,0,0,-1,1883,0,0,0,0,0,1,0.160553,1,0.353983,0.63658,1,0.670123,0,0.035607,1,0,0,0.040022,0.1156,0,0,0,0,0.653421,0.253842,0.181642,0,0,0.976921,0.213601,-0.066835,0.651265,0,0,0,41.569218,45,0.769231,0.586235,27,6,11,0,0,27,6,11,0,0,0,0,0,1,1
1825,32,82179,false,60,5.287,3.3,0.011,1.866,0,0,0,0,0,0,0,0,0,0,0.166518,0.475,0,0.042055,0,0,0,0.174098,1.592339,0.111701,0.223788,wind_surface,true,0.285714,0,4,6,4,6,6,partial,wind_surface,wind_surface_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,false,,0,0,32,-1,false,0,false,false,0,0,,0.043773,32,3,1,phys_slp,2,phys_wind,gdext,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2249,0.2249,2400,true,true,0.081354,0.054774,true,0.4163,2400,2400,2400,2400,true,0.617564,0.551275,0,true,30,0.328695,true,gdext_daily_wind_slp,0.581,0.031,0.289,-1,,true,false,false,true,0.018701,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,1825,10,30,-40,0.740603,0.733984,0.997759,0.997759,0,0,0.678424,0.614594,0.521274,0.09332,0,0,0,0.152781,0.057432,0,0,0.733984,0.997759,0.135489,0.202135,0.432389,1,0.079679,0,-0.0175,0,0,-1,1885,0,0,0,0,0,1,0.17014,1,0.353983,0.63658,1,0.678424,0,0.235342,0.858651,0,0,0.305434,-0.142344,0,0,0,0,0.606505,0.256811,0.185313,0,0,0.922938,0.384948,-0.06563,0.620778,0,0,0,43.30127,45,0.769231,0.586235,3,6,7,0,0,4,6,7,0,0,0,0,0,1,1
1826,32,82179,false,60,5.287,3.3,0.011,1.866,0,0,0,0,0,0,0,0,0,0,0.166518,0.475,0,0.042055,0,0,0,0.174098,1.592339,0.111701,0.223788,wind_surface,true,0.285714,0,4,6,4,6,6,partial,wind_surface,wind_surface_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,false,,0,0,32,-1,false,0,false,false,0,0,,0.043773,32,3,1,phys_slp,2,phys_wind,gdext,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2249,0.2249,2400,true,true,0.081354,0.054774,true,0.4163,2400,2400,2400,2400,true,0.617564,0.551275,0,true,30,0.328695,true,gdext_daily_wind_slp,0.581,0.031,0.289,-1,,true,false,false,true,0.018701,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,1826,11,30,-41,0.754007,0.776435,0.99702,0.99702,0,0,0.691507,0.624803,0.527446,0.097357,0,0,0.557315,0.114465,0.037414,0,0,0.776435,0.99702,0.121853,0.212148,0.443982,1,0.08,0,-0.0175,0,0,-1,1885,0,0,0,0,0,1,0.177607,1,0.353983,0.63658,1,0.691507,0,0.235356,0.84452,0,0,0.333524,-0.120166,0,0,0,0,0.60369,0.243849,0.16113,0,0,0.755857,0.654737,-0.064456,0.61217,0,0,0,45.033321,45,0.769231,0.586235,14,6,7,0,0,4,6,7,0,6,6,6,0,1,1
1827,32,82179,false,60,5.287,3.3,0.011,1.866,0,0,0,0,0,0,0,0,0,0,0.166518,0.475,0,0.042055,0,0,0,0.174098,1.592339,0.111701,0.223788,wind_surface,true,0.285714,0,4,6,4,6,6,partial,wind_surface,wind_surface_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,false,,0,0,32,-1,false,0,false,false,0,0,,0.043773,32,3,1,phys_slp,2,phys_wind,gdext,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2249,0.2249,2400,true,true,0.081354,0.054774,true,0.4163,2400,2400,2400,2400,true,0.617564,0.551275,0,true,30,0.328695,true,gdext_daily_wind_slp,0.581,0.031,0.289,-1,,true,false,false,true,0.018701,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,1827,12,30,-42,0.773633,0.798602,0.235231,0.235231,0,0,0.696133,0.627191,0.526691,0.1005,0,0,0.609257,0.104153,0.032202,0,0,0.798602,0.235231,0.111558,0.198318,0.442587,1,0.08,0,-0.0025,0,0,-1,1886,0,0,0,0,0,1,0.183421,1,0.353983,0.63658,1,0.696133,0,0.035592,0.863357,0,0,0.039978,0.086787,0,0,0,0,0.51052,0.246592,0.075589,0,0,0.535246,0.844696,-0.062475,0.60075,0,0,0,46.765373,45,0.769231,0.586235,7,6,16,0,0,7,6,16,0,6,6,6,0,1,1
1828,32,82179,false,60,5.287,3.3,0.011,1.866,0,0,0,0,0,0,0,0,0,0,0.166518,0.475,0,0.042055,0,0,0,0.174098,1.592339,0.111701,0.223788,wind_surface,true,0.285714,0,4,6,4,6,6,partial,wind_surface,wind_surface_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,false,,0,0,32,-1,false,0,false,false,0,0,,0.043773,32,3,1,phys_slp,2,phys_wind,gdext,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2249,0.2249,2400,true,true,0.081354,0.054774,true,0.4163,2400,2400,2400,2400,true,0.617564,0.551275,0,true,30,0.328695,true,gdext_daily_wind_slp,0.581,0.031,0.289,-1,,true,false,false,true,0.018701,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,1828,13,30,-43,0.751804,0.750347,0.996974,0.996974,0,0,0.689304,0.6226,0.525243,0.097357,0,0,0,0.155848,0.063293,0,0,0.750347,0.996974,0.143601,0.192782,0.44627,1,0.08,0,-0.0175,0,0,-1,1829,0,0,0,0,0,1,0.177607,1,0.353983,0.63658,1,0.689304,0,0.235426,0.845424,0,0,0.334783,-0.119844,0,0,0,0,0.604563,0.248933,0.161362,0,0,0.475311,0.879818,-0.060758,0.598521,0,0,0,48.497421,45,0.769231,0.586235,14,6,7,0,0,4,6,7,0,0,0,0,0,1,1
1829,32,82179,false,60,5.287,3.3,0.011,1.866,0,0,0,0,0,0,0,0,0,0,0.166518,0.475,0,0.042055,0,0,0,0.174098,1.592339,0.111701,0.223788,wind_surface,true,0.285714,0,4,6,4,6,6,partial,wind_surface,wind_surface_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,false,,0,0,32,-1,false,0,false,false,0,0,,0.043773,32,3,1,phys_slp,2,phys_wind,gdext,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2249,0.2249,2400,true,true,0.081354,0.054774,true,0.4163,2400,2400,2400,2400,true,0.617564,0.551275,0,true,30,0.328695,true,gdext_daily_wind_slp,0.581,0.031,0.289,-1,,true,false,false,true,0.018701,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,1829,14,30,-44,0.772591,0.768524,1,1,0,0,0.712091,0.648261,0.554941,0.09332,0,0,0,0.159314,0.054592,0,0,0.768524,1,0.146765,0.165751,0.443159,1,0.078,0,-0.0175,1,0.12107,1830,1830,0,0.022845,0,0,0,1,0.17014,1,0.353983,0.63658,1,0.712091,0,0.235669,1,0,0,0.342119,0.047515,0,0,0,0,0.94913,0.179118,0.193139,0,0,0.351209,0.936297,-0.059175,0.703773,0,0,0,50.229473,45,0.769231,0.586235,29,4,7,0,0,29,4,7,0,0,0,0,0,1,1
1830,32,82179,false,60,5.287,3.3,0.011,1.866,0,0,0,0,0,0,0,0,0,0,0.166518,0.475,0,0.042055,0,0,0,0.174098,1.592339,0.111701,0.223788,wind_surface,true,0.285714,0,4,6,4,6,6,partial,wind_surface,wind_surface_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,false,,0,0,32,-1,false,0,false,false,0,0,,0.043773,32,3,1,phys_slp,2,phys_wind,gdext,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.2249,0.2249,2400,true,true,0.081354,0.054774,true,0.4163,2400,2400,2400,2400,true,0.617564,0.551275,0,true,30,0.328695,true,gdext_daily_wind_slp,0.581,0.031,0.289,-1,,true,false,false,true,0.018701,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,1830,15,30,-45,0.775829,0.770767,1,1,0,0,0.724547,0.664408,0.57627,0.088138,0,0,0,0.160791,0.063811,0,0,0.770767,1,0.149983,0.215786,0.469766,1,0.068783,0,-0.0175,1,0.31215,1770,1770,0,0.058901,0,0,0,1,0.160553,1,0.353983,0.63658,1,0.724547,0,0.237306,1,0,0,0.345824,0.008784,0,0,0,0,0.929322,0.12825,0.247813,0,0,0.961558,0.274601,-0.058339,0.687402,0,0,0,51.961525,45,0.769231,0.586235,29,4,7,0,0,29,4,7,0,0,0,0,0,1,1
