day,phase,work,ms
-1,research_scratch_clear,0,0.003100
-1,research_scratch_clear,0,0.000000
1,epoch_vectors,67,0.597200
1,native_hash,321600,1.348600
1,building_plan,6,1.376200
1,trade_settle,0,0.002600
1,native_hash,321600,0.977700
1,ledger_apply,0,0.981900
1,native_hash,321600,0.891200
1,employment,6,1.264000
1,production.compute,1,0.121600
1,production.merge_summary,1,0.002300
1,production.compute,1,0.057200
1,production.merge_summary,1,0.002800
1,production.compute,1,0.070200
1,production.merge_summary,1,0.001700
1,production.compute,1,0.087800
1,production.merge_summary,1,0.002500
1,production.compute,1,0.058200
1,production.merge_summary,1,0.001500
1,production.compute,1,0.052900
1,production.merge_summary,1,0.001100
1,native_hash,321600,0.900300
1,production,6,1.378600
1,native_hash,321600,0.927400
1,household.prepare,0,0.005200
1,household.worker,0,0.515300
1,household.merge,0,0.051200
1,household.merge_trade,0,0.035000
1,household.merge_aggregate,0,0.013900
1,household,24,1.593700
1,native_hash,321600,0.844100
1,research,1,0.853400
1,trade_dispatch,0,0.020500
1,native_hash,321600,0.835200
1,structural,0,1.022500
1,native_hash,321600,0.808000
1,building_commit,31,1.101200
1,family.normalize,0,0.031200
1,family.attribution,0,0.002000
1,family.form,0,0.005700
1,family.index,0,0.000000
1,family.lifecycle,0,0.002100
1,family.influence,0,0.000000
1,family,2402,0.172700
1,person.retire,0,0.001600
1,person.index,0,0.007900
1,person.bind_jobs,0,0.001200
1,person.claims,0,0.000500
1,person.equity,0,0.000100
1,person.promote,0,0.000100
1,person,16,0.016700
1,prepare,0,0.006200
1,audit_population,0,0.000700
1,audit_market,0,0.631600
1,audit_market,0,0.525600
1,audit_market,0,0.585300
1,audit_transit,0,0.000200
1,audit_escrow,0,0.001000
1,audit_country,0,0.002600
1,verify,0,0.000600
1,watermark,0,0.016600
1,trade_flow,0,0.000100
1,trade_diagnostics,0,0.001700
1,trade_init,0,0.003300
1,trade_init,0,0.015100
1,trade_init,0,0.000600
1,trade_init,0,0.001200
1,trade_init,0,0.010200
1,trade_init,0,0.000600
1,trade_init,0,0.006900
1,trade_init,0,0.003300
1,trade_init,0,0.049100
1,commit,0,0.634600
1,native_hash,321600,1.162400
1,aggregate,343533,3.687200
1,ledger_hash,321600,0.850500
1,ledger_hash,321600,0.619500
1,ledger_validate,321600,0.759500
1,pod_hash,321600,1.207100
1,pod_hash,321600,1.147200
1,pod_hash,321600,0.973300
1,research_scratch_clear,0,0.000100
2,epoch_vectors,67,0.723200
2,building_plan,9,0.136300
2,trade_settle,0,0.000200
2,ledger_apply,0,0.000300
2,employment,6,0.223100
2,production.compute,1,0.063600
2,production.merge_summary,1,0.001600
2,production.compute,1,0.054300
2,production.merge_summary,1,0.003500
2,production.compute,1,0.068500
2,production.merge_summary,1,0.000800
2,production.compute,1,0.056400
2,production.merge_summary,1,0.001100
2,production.compute,1,0.059800
2,production.merge_summary,1,0.000800
2,production.compute,1,0.050500
2,production.merge_summary,1,0.000800
2,production,6,0.370900
2,household.prepare,0,0.001200
2,household.worker,0,0.387400
2,household.merge,0,0.019000
2,household.merge_trade,0,0.008400
2,household.merge_aggregate,0,0.009100
2,household,24,0.481800
2,research,1,0.001000
2,trade_dispatch,0,0.004000
2,structural,0,0.047200
2,building_commit,35,0.278100
2,family.normalize,0,0.020400
2,family.attribution,0,0.001600
2,family.form,0,0.005900
2,family.index,0,0.000000
2,family.lifecycle,0,0.001200
2,family.influence,0,0.000000
2,family,2402,0.165100
2,person.retire,0,0.001900
2,person.index,0,0.008300
2,person.bind_jobs,0,0.001000
2,person.claims,0,0.000500
2,person.equity,0,0.000100
2,person.promote,0,0.000100
2,person,16,0.015000
2,prepare,0,0.004900
2,verify,0,0.000600
2,watermark,0,0.006700
2,trade_flow,0,0.000100
2,trade_diagnostics,0,0.000500
2,trade_init,0,0.000600
2,commit,0,0.649300
2,native_hash,321600,1.090400
2,aggregate,2481,1.762400
2,domain_projection,0,0.217400
2,ledger_validate,321600,0.151700
2,ledger_hash,321600,0.671600
2,ledger_export,321600,2.544700
2,pod_hash,321600,0.940900
2,research_scratch_clear,0,0.000000
3,epoch_vectors,67,0.718200
3,building_plan,7,0.045000
3,trade_settle,0,0.000300
3,ledger_apply,0,0.000300
3,employment,6,0.260900
3,production.compute,1,0.064300
3,production.merge_summary,1,0.001500
3,production.compute,1,0.052500
3,production.merge_summary,1,0.002900
3,production.compute,1,0.069300
3,production.merge_summary,1,0.000800
3,production.compute,1,0.045600
3,production.merge_summary,1,0.000600
3,production.compute,1,0.041900
3,production.merge_summary,1,0.000500
3,production.compute,1,0.048000
3,production.merge_summary,1,0.000600
3,production,6,0.336900
3,household.prepare,0,0.001200
3,household.worker,0,0.416400
3,household.merge,0,0.019000
3,household.merge_trade,0,0.008400
3,household.merge_aggregate,0,0.009100
3,household,24,0.511800
3,research,1,0.000900
3,trade_dispatch,0,0.004400
3,structural,0,0.074000
3,building_commit,33,0.138600
3,family.normalize,0,0.020700
3,family.attribution,0,0.002000
3,family.form,0,0.006000
3,family.index,0,0.000000
3,family.lifecycle,0,0.001100
3,family.influence,0,0.000000
3,family,2402,0.131100
3,person.retire,0,0.001300
3,person.index,0,0.007400
3,person.bind_jobs,0,0.001000
3,person.claims,0,0.000700
3,person.equity,0,0.000100
3,person.promote,0,0.000100
3,person,16,0.013400
3,prepare,0,0.004600
3,verify,0,0.000700
3,watermark,0,0.005700
3,trade_flow,0,0.000100
3,trade_diagnostics,0,0.000600
3,trade_init,0,0.000600
3,trade_init,0,0.000800
3,trade_init,0,0.000100
3,trade_init,0,0.000100
3,trade_init,0,0.002300
3,trade_init,0,0.000200
3,trade_init,0,0.000400
3,trade_init,0,0.003800
3,trade_init,0,0.000100
3,commit,0,0.635700
3,native_hash,321600,1.065700
3,aggregate,5008,1.732200
3,domain_projection,0,0.277100
3,ledger_validate,321600,0.135600
3,ledger_hash,321600,0.713500
3,ledger_export,321600,1.459600
3,pod_hash,321600,0.954200
3,research_scratch_clear,0,0.000000
4,epoch_vectors,67,0.750400
4,building_plan,7,0.059600
4,trade_settle,0,0.000200
4,ledger_apply,0,0.000400
4,employment,6,0.317000
4,production.compute,1,0.065400
4,production.merge_summary,1,0.002000
4,production.compute,1,0.055500
4,production.merge_summary,1,0.003200
4,production.compute,1,0.079100
4,production.merge_summary,1,0.001000
4,production.compute,1,0.046400
4,production.merge_summary,1,0.001000
4,production.compute,1,0.043200
4,production.merge_summary,1,0.000800
4,production.compute,1,0.048800
4,production.merge_summary,1,0.000900
4,production,6,0.356700
4,household.prepare,0,0.001500
4,household.worker,0,0.389600
4,household.merge,0,0.018600
4,household.merge_trade,0,0.008100
4,household.merge_aggregate,0,0.009000
4,household,24,0.488400
4,research,1,0.001000
4,trade_dispatch,0,0.004400
4,structural,0,0.097600
4,building_commit,31,0.023900
4,family.normalize,0,0.018500
4,family.attribution,0,0.001600
4,family.form,0,0.005900
4,family.index,0,0.000000
4,family.lifecycle,0,0.001100
4,family.influence,0,0.054700
4,family,2402,0.179200
4,person.retire,0,0.000900
4,person.index,0,0.008400
4,person.bind_jobs,0,0.001000
4,person.claims,0,0.000500
4,person.equity,0,0.000000
4,person.promote,0,0.000100
4,person,16,0.014000
4,prepare,0,0.004200
4,verify,0,0.000400
4,watermark,0,0.005500
4,trade_flow,0,0.000100
4,trade_diagnostics,0,0.000600
4,trade_init,0,0.000500
4,commit,0,0.626900
4,native_hash,321600,1.020700
4,aggregate,2483,1.664500
4,domain_projection,0,0.235800
4,ledger_validate,321600,0.134100
4,ledger_hash,321600,0.624600
4,ledger_export,321600,1.420400
4,pod_hash,321600,0.939500
4,research_scratch_clear,0,0.000100
5,epoch_vectors,67,0.834400
5,building_plan,7,0.045000
5,trade_settle,0,0.000200
5,ledger_apply,0,0.000300
5,employment,6,0.266600
5,production.compute,1,0.066400
5,production.merge_summary,1,0.001800
5,production.compute,1,0.055500
5,production.merge_summary,1,0.003300
5,production.compute,1,0.073600
5,production.merge_summary,1,0.001000
5,production.compute,1,0.048600
5,production.merge_summary,1,0.000600
5,production.compute,1,0.044600
5,production.merge_summary,1,0.000800
5,production.compute,1,0.050700
5,production.merge_summary,1,0.000500
5,production,6,0.356800
5,household.prepare,0,0.001500
5,household.worker,0,0.446500
5,household.merge,0,0.019800
5,household.merge_trade,0,0.007800
5,household.merge_aggregate,0,0.009900
5,household,24,0.605800
5,research,1,0.001000
5,trade_dispatch,0,0.004600
5,structural,0,0.073400
5,building_commit,41,0.603700
5,family.normalize,0,0.019100
5,family.attribution,0,0.001500
5,family.form,0,0.006000
5,family.index,0,0.000100
5,family.lifecycle,0,0.001200
5,family.influence,0,0.000000
5,family,2402,0.149200
5,person.retire,0,0.001600
5,person.index,0,0.010400
5,person.bind_jobs,0,0.001300
5,person.claims,0,0.000700
5,person.equity,0,0.000200
5,person.promote,0,0.000100
5,person,16,0.017000
5,prepare,0,0.004700
5,verify,0,0.000700
5,watermark,0,0.006600
5,trade_flow,0,0.000200
5,trade_diagnostics,0,0.000600
5,trade_init,0,0.000600
5,trade_init,0,0.001200
5,trade_init,0,0.000200
5,trade_init,0,0.000200
5,trade_init,0,0.002100
5,trade_init,0,0.000200
5,trade_init,0,0.000500
5,trade_init,0,0.004800
5,trade_init,0,0.000300
5,commit,0,0.648100
5,native_hash,321600,1.013300
5,aggregate,5028,1.691500
5,domain_projection,0,0.187200
5,ledger_validate,321600,0.139300
5,ledger_hash,321600,0.764600
5,ledger_export,321600,1.475900
5,pod_hash,321600,0.949200
5,research_scratch_clear,0,0.000000
6,epoch_vectors,67,0.711500
6,building_plan,6,0.011000
6,trade_settle,0,0.000300
6,ledger_apply,0,0.000300
6,employment,6,0.415800
6,production.compute,1,0.064800
6,production.merge_summary,1,0.001400
6,production.compute,1,0.055100
6,production.merge_summary,1,0.003400
6,production.compute,1,0.070400
6,production.merge_summary,1,0.000800
6,production.compute,1,0.046500
6,production.merge_summary,1,0.000700
6,production.compute,1,0.042900
6,production.merge_summary,1,0.000700
6,production.compute,1,0.048400
6,production.merge_summary,1,0.000500
6,production,6,0.345000
6,household.prepare,0,0.001200
6,household.worker,0,0.388200
6,household.merge,0,0.018000
6,household.merge_trade,0,0.007900
6,household.merge_aggregate,0,0.008700
6,household,24,0.531200
6,research,1,0.000900
6,trade_dispatch,0,0.004200
6,structural,0,0.123400
6,building_commit,31,0.021900
6,family.normalize,0,0.017700
6,family.attribution,0,0.001500
6,family.form,0,0.005900
6,family.index,0,0.000100
6,family.lifecycle,0,0.001200
6,family.influence,0,0.000000
6,family,2402,0.128800
6,person.retire,0,0.001700
6,person.index,0,0.010200
6,person.bind_jobs,0,0.001200
6,person.claims,0,0.000500
6,person.equity,0,0.000100
6,person.promote,0,0.000100
6,person,16,0.016200
6,prepare,0,0.004900
6,verify,0,0.000400
6,watermark,0,0.005600
6,trade_flow,0,0.000100
6,trade_diagnostics,0,0.000500
6,trade_init,0,0.000500
6,commit,0,0.575700
6,native_hash,321600,0.943800
6,aggregate,2484,1.536000
6,domain_projection,0,0.199900
6,ledger_validate,321600,0.130800
6,ledger_hash,321600,0.639900
6,ledger_export,321600,1.159300
6,pod_hash,321600,0.907500
6,research_scratch_clear,0,0.000100
7,epoch_vectors,67,0.743300
7,building_plan,9,0.108000
7,trade_settle,0,0.000400
7,ledger_apply,0,0.000300
7,employment,6,0.335300
7,production.compute,1,0.065700
7,production.merge_summary,1,0.002000
7,production.compute,1,0.055900
7,production.merge_summary,1,0.003300
7,production.compute,1,0.072700
7,production.merge_summary,1,0.000800
7,production.compute,1,0.048200
7,production.merge_summary,1,0.000700
7,production.compute,1,0.045100
7,production.merge_summary,1,0.000600
7,production.compute,1,0.049100
7,production.merge_summary,1,0.000700
7,production,6,0.354700
7,household.prepare,0,0.001500
7,household.worker,0,0.674300
7,household.merge,0,0.020200
7,household.merge_trade,0,0.007800
7,household.merge_aggregate,0,0.010600
7,household,24,0.785500
7,research,1,0.001300
7,trade_dispatch,0,0.005800
7,structural,0,0.125500
7,building_commit,33,0.142400
7,family.normalize,0,0.020500
7,family.attribution,0,0.001600
7,family.form,0,0.006000
7,family.index,0,0.000000
7,family.lifecycle,0,0.001200
7,family.influence,0,0.000000
7,family,2402,0.132600
7,person.retire,0,0.001800
7,person.index,0,0.010700
7,person.bind_jobs,0,0.001000
7,person.claims,0,0.000600
7,person.equity,0,0.000100
7,person.promote,0,0.000300
7,person,16,0.047300
7,prepare,0,0.006800
7,verify,0,0.000700
7,watermark,0,0.008800
7,trade_flow,0,0.000100
7,trade_diagnostics,0,0.000700
7,trade_init,0,0.000600
7,trade_init,0,0.000700
7,trade_init,0,0.000200
7,trade_init,0,0.000200
7,trade_init,0,0.002600
7,trade_init,0,0.000300
7,trade_init,0,0.000400
7,trade_init,0,0.004000
7,trade_init,0,0.000100
7,commit,0,0.646000
7,native_hash,321600,1.697100
7,aggregate,5011,2.387500
7,domain_projection,0,0.401300
7,ledger_validate,321600,0.159500
7,ledger_hash,321600,1.246100
7,ledger_export,321600,2.024300
7,pod_hash,321600,0.979200
7,research_scratch_clear,0,0.000000
8,epoch_vectors,67,0.760200
8,building_plan,8,0.077000
8,trade_settle,0,0.000300
8,ledger_apply,0,0.000500
8,employment,6,0.297600
8,production.compute,1,0.065000
8,production.merge_summary,1,0.001700
8,production.compute,1,0.054400
8,production.merge_summary,1,0.003000
8,production.compute,1,0.060900
8,production.merge_summary,1,0.000700
8,production.compute,1,0.046100
8,production.merge_summary,1,0.000700
8,production.compute,1,0.042500
8,production.merge_summary,1,0.000700
8,production.compute,1,0.047800
8,production.merge_summary,1,0.000700
8,production,6,0.333200
8,household.prepare,0,0.001500
8,household.worker,0,0.385300
8,household.merge,0,0.021400
8,household.merge_trade,0,0.008400
8,household.merge_aggregate,0,0.011000
8,household,24,0.502300
8,research,1,0.001000
8,trade_dispatch,0,0.005300
8,structural,0,0.119100
8,building_commit,31,0.023300
8,family.normalize,0,0.018200
8,family.attribution,0,0.001600
8,family.form,0,0.005900
8,family.index,0,0.000000
8,family.lifecycle,0,0.001100
8,family.influence,0,0.058200
8,family,2402,0.183000
8,person.retire,0,0.001200
8,person.index,0,0.010300
8,person.bind_jobs,0,0.001000
8,person.claims,0,0.000500
8,person.equity,0,0.000200
8,person.promote,0,0.000100
8,person,16,0.016000
8,prepare,0,0.004600
8,verify,0,0.000600
8,watermark,0,0.005500
8,trade_flow,0,0.000100
8,trade_diagnostics,0,0.000500
8,trade_init,0,0.000500
8,commit,0,0.639500
8,native_hash,321600,1.116200
8,aggregate,2484,1.772500
8,domain_projection,0,0.205400
8,ledger_validate,321600,0.133700
8,ledger_hash,321600,0.658500
8,ledger_export,321600,1.461800
8,pod_hash,321600,0.939100
8,research_scratch_clear,0,0.000000
9,epoch_vectors,67,0.702700
9,building_plan,8,0.074300
9,trade_settle,0,0.000400
9,ledger_apply,0,0.000300
9,employment,6,0.262000
9,production.compute,1,0.073100
9,production.merge_summary,1,0.001900
9,production.compute,1,0.064100
9,production.merge_summary,1,0.003100
9,production.compute,1,0.068800
9,production.merge_summary,1,0.000800
9,production.compute,1,0.086900
9,production.merge_summary,1,0.001400
9,production.compute,1,0.085800
9,production.merge_summary,1,0.001300
9,production.compute,1,0.068300
9,production.merge_summary,1,0.001100
9,production,6,0.470900
9,household.prepare,0,0.001900
9,household.worker,0,0.684000
9,household.merge,0,0.019900
9,household.merge_trade,0,0.008000
9,household.merge_aggregate,0,0.010200
9,household,24,0.785500
9,research,1,0.000900
9,trade_dispatch,0,0.004500
9,structural,0,0.091800
9,building_commit,32,0.109200
9,family.normalize,0,0.017600
9,family.attribution,0,0.001600
9,family.form,0,0.006100
9,family.index,0,0.000000
9,family.lifecycle,0,0.001200
9,family.influence,0,0.000000
9,family,2402,0.129800
9,person.retire,0,0.001200
9,person.index,0,0.020000
9,person.bind_jobs,0,0.001000
9,person.claims,0,0.000500
9,person.equity,0,0.000100
9,person.promote,0,0.000300
9,person,16,0.026200
9,prepare,0,0.004800
9,verify,0,0.000600
9,watermark,0,0.006100
9,trade_flow,0,0.000100
9,trade_diagnostics,0,0.000600
9,trade_init,0,0.000700
9,trade_init,0,0.000900
9,trade_init,0,0.000200
9,trade_init,0,0.000200
9,trade_init,0,0.002500
9,trade_init,0,0.000300
9,trade_init,0,0.000500
9,trade_init,0,0.004000
9,trade_init,0,0.000200
9,commit,0,0.601100
9,native_hash,321600,0.985400
9,aggregate,5028,1.615600
9,domain_projection,0,0.209300
9,ledger_validate,321600,0.135700
9,ledger_hash,321600,0.646900
9,ledger_export,321600,1.215700
9,pod_hash,321600,0.955900
9,research_scratch_clear,0,0.000000
10,epoch_vectors,67,0.761000
10,building_plan,8,0.073700
10,trade_settle,0,0.000300
10,ledger_apply,0,0.000400
10,employment,6,0.235100
10,production.compute,1,0.064100
10,production.merge_summary,1,0.001400
10,production.compute,1,0.053400
10,production.merge_summary,1,0.002400
10,production.compute,1,0.062000
10,production.merge_summary,1,0.000700
10,production.compute,1,0.046000
10,production.merge_summary,1,0.000500
10,production.compute,1,0.042800
10,production.merge_summary,1,0.000700
10,production.compute,1,0.048600
10,production.merge_summary,1,0.000600
10,production,6,0.332200
10,household.prepare,0,0.001300
10,household.worker,0,0.424000
10,household.merge,0,0.022800
10,household.merge_trade,0,0.010300
10,household.merge_aggregate,0,0.010000
10,household,24,0.573200
10,research,1,0.001000
10,trade_dispatch,0,0.003800
10,structural,0,0.040000
10,building_commit,32,0.103700
10,family.normalize,0,0.016600
10,family.attribution,0,0.001500
10,family.form,0,0.005900
10,family.index,0,0.000000
10,family.lifecycle,0,0.001100
10,family.influence,0,0.000000
10,family,2402,0.126800
10,person.retire,0,0.002100
10,person.index,0,0.010600
10,person.bind_jobs,0,0.001200
10,person.claims,0,0.000500
10,person.equity,0,0.000000
10,person.promote,0,0.000100
10,person,16,0.017200
10,prepare,0,0.003800
10,verify,0,0.000400
10,watermark,0,0.005700
10,trade_flow,0,0.000000
10,trade_diagnostics,0,0.000500
10,trade_init,0,0.000500
10,commit,0,0.555500
10,native_hash,321600,0.993500
10,aggregate,2481,1.564800
10,domain_projection,0,0.202900
10,ledger_validate,321600,0.133300
10,ledger_hash,321600,0.883900
10,ledger_export,321600,1.511200
10,pod_hash,321600,0.942400
10,research_scratch_clear,0,0.000000
11,epoch_vectors,67,0.965500
11,building_plan,7,0.046900
11,trade_settle,0,0.000200
11,ledger_apply,0,0.000500
11,employment,6,0.238600
11,production.compute,1,0.066000
11,production.merge_summary,1,0.001600
11,production.compute,1,0.057600
11,production.merge_summary,1,0.003400
11,production.compute,1,0.065200
11,production.merge_summary,1,0.000900
11,production.compute,1,0.048200
11,production.merge_summary,1,0.000600
11,production.compute,1,0.045300
11,production.merge_summary,1,0.000700
11,production.compute,1,0.051100
11,production.merge_summary,1,0.000700
11,production,6,0.350100
11,household.prepare,0,0.001300
11,household.worker,0,0.381800
11,household.merge,0,0.019100
11,household.merge_trade,0,0.008200
11,household.merge_aggregate,0,0.009300
11,household,24,0.479100
11,research,1,0.001000
11,trade_dispatch,0,0.003800
11,structural,0,0.040200
11,building_commit,31,0.022100
11,family.normalize,0,0.016600
11,family.attribution,0,0.001700
11,family.form,0,0.006200
11,family.index,0,0.000000
11,family.lifecycle,0,0.001300
11,family.influence,0,0.000000
11,family,2402,0.133100
11,person.retire,0,0.001600
11,person.index,0,0.012100
11,person.bind_jobs,0,0.001000
11,person.claims,0,0.000700
11,person.equity,0,0.000100
11,person.promote,0,0.000100
11,person,16,0.018200
11,prepare,0,0.004100
11,verify,0,0.000600
11,watermark,0,0.005600
11,trade_flow,0,0.000100
11,trade_diagnostics,0,0.000500
11,trade_init,0,0.000600
11,trade_init,0,0.000900
11,trade_init,0,0.000200
11,trade_init,0,0.000200
11,trade_init,0,0.002100
11,trade_init,0,0.000300
11,trade_init,0,0.000400
11,trade_init,0,0.004000
11,trade_init,0,0.000200
11,commit,0,0.698000
11,native_hash,321600,1.100800
11,aggregate,5014,1.829600
11,domain_projection,0,0.324300
11,ledger_validate,321600,0.141800
11,ledger_hash,321600,1.183600
11,ledger_export,321600,1.931600
11,pod_hash,321600,1.536400
11,research_scratch_clear,0,0.000000
12,epoch_vectors,67,0.700300
12,building_plan,9,0.105200
12,trade_settle,0,0.000200
12,ledger_apply,0,0.000300
12,employment,6,0.217500
12,production.compute,1,0.063100
12,production.merge_summary,1,0.001800
12,production.compute,1,0.053900
12,production.merge_summary,1,0.002800
12,production.compute,1,0.061400
12,production.merge_summary,1,0.000700
12,production.compute,1,0.045500
12,production.merge_summary,1,0.000800
12,production.compute,1,0.041800
12,production.merge_summary,1,0.000600
12,production.compute,1,0.048900
12,production.merge_summary,1,0.000700
12,production,6,0.355000
12,household.prepare,0,0.001400
12,household.worker,0,0.398800
12,household.merge,0,0.020300
12,household.merge_trade,0,0.007900
12,household.merge_aggregate,0,0.010900
12,household,24,0.501300
12,research,1,0.000900
12,trade_dispatch,0,0.004400
12,structural,0,0.000400
12,building_commit,34,0.227500
12,family.normalize,0,0.018900
12,family.attribution,0,0.001500
12,family.form,0,0.006000
12,family.index,0,0.000200
12,family.lifecycle,0,0.001100
12,family.influence,0,0.054900
12,family,2402,0.190400
12,person.retire,0,0.000800
12,person.index,0,0.012000
12,person.bind_jobs,0,0.000800
12,person.claims,0,0.000500
12,person.equity,0,0.000100
12,person.promote,0,0.000100
12,person,16,0.017100
12,prepare,0,0.004600
12,verify,0,0.000700
12,watermark,0,0.004900
12,trade_flow,0,0.000100
12,trade_diagnostics,0,0.000400
12,trade_init,0,0.000700
12,commit,0,0.733500
12,native_hash,321600,1.011800
12,aggregate,2481,1.763600
12,domain_projection,0,0.213500
12,ledger_validate,321600,0.141700
12,ledger_hash,321600,1.277900
12,ledger_export,321600,2.017000
12,pod_hash,321600,0.983500
12,research_scratch_clear,0,0.000000
13,epoch_vectors,67,0.697200
13,building_plan,8,0.079000
13,trade_settle,0,0.000500
13,ledger_apply,0,0.000400
13,employment,6,0.260600
13,production.compute,1,0.062600
13,production.merge_summary,1,0.001500
13,production.compute,1,0.053700
13,production.merge_summary,1,0.002800
13,production.compute,1,0.060600
13,production.merge_summary,1,0.000700
13,production.compute,1,0.045800
13,production.merge_summary,1,0.000600
13,production.compute,1,0.042700
13,production.merge_summary,1,0.000600
13,production.compute,1,0.048400
13,production.merge_summary,1,0.000700
13,production,6,0.329300
13,household.prepare,0,0.001500
13,household.worker,0,0.524000
13,household.merge,0,0.020300
13,household.merge_trade,0,0.008100
13,household.merge_aggregate,0,0.009800
13,household,24,0.680600
13,research,1,0.000800
13,trade_dispatch,0,0.004400
13,structural,0,0.041800
13,building_commit,33,0.165200
13,family.normalize,0,0.020200
13,family.attribution,0,0.001600
13,family.form,0,0.006100
13,family.index,0,0.000100
13,family.lifecycle,0,0.001500
13,family.influence,0,0.000000
13,family,2402,0.226000
13,person.retire,0,0.002700
13,person.index,0,0.015900
13,person.bind_jobs,0,0.001800
13,person.claims,0,0.001100
13,person.equity,0,0.000100
13,person.promote,0,0.000100
13,person,16,0.025900
13,prepare,0,0.017200
13,verify,0,0.001100
13,watermark,0,0.007800
13,trade_flow,0,0.000200
13,trade_diagnostics,0,0.000700
13,trade_init,0,0.000700
13,trade_init,0,0.001300
13,trade_init,0,0.000200
13,trade_init,0,0.000200
13,trade_init,0,0.003800
13,trade_init,0,0.000400
13,trade_init,0,0.000900
13,trade_init,0,0.006100
13,trade_init,0,0.000200
13,commit,0,0.981400
13,native_hash,321600,1.836200
13,aggregate,5027,2.874800
13,domain_projection,0,0.226900
13,ledger_validate,321600,0.137800
13,ledger_hash,321600,0.866200
13,ledger_export,321600,1.688100
13,pod_hash,321600,1.187700
13,research_scratch_clear,0,0.000100
14,epoch_vectors,67,1.298200
14,building_plan,8,0.129900
14,trade_settle,0,0.000600
14,ledger_apply,0,0.000500
14,employment,6,0.584600
14,production.compute,1,0.076400
14,production.merge_summary,1,0.001700
14,production.compute,1,0.059900
14,production.merge_summary,1,0.003400
14,production.compute,1,0.149300
14,production.merge_summary,1,0.001900
14,production.compute,1,0.129600
14,production.merge_summary,1,0.001400
14,production.compute,1,0.159900
14,production.merge_summary,1,0.001500
14,production.compute,1,0.088500
14,production.merge_summary,1,0.001400
14,production,6,0.709900
14,household.prepare,0,0.001700
14,household.worker,0,0.697500
14,household.merge,0,0.022200
14,household.merge_trade,0,0.008500
14,household.merge_aggregate,0,0.011100
14,household,24,0.877800
14,research,1,0.001400
14,trade_dispatch,0,0.005900
14,structural,0,0.072000
14,building_commit,31,0.026400
14,family.normalize,0,0.023300
14,family.attribution,0,0.002200
14,family.form,0,0.006200
14,family.index,0,0.000000
14,family.lifecycle,0,0.001600
14,family.influence,0,0.000000
14,family,2402,0.275400
14,person.retire,0,0.004200
14,person.index,0,0.018500
14,person.bind_jobs,0,0.002300
14,person.claims,0,0.001100
14,person.equity,0,0.000200
14,person.promote,0,0.000200
14,person,16,0.031500
14,prepare,0,0.012000
14,verify,0,0.001000
14,watermark,0,0.012200
14,trade_flow,0,0.000100
14,trade_diagnostics,0,0.001200
14,trade_init,0,0.001100
14,commit,0,0.713500
14,native_hash,321600,1.066300
14,aggregate,2482,1.825700
14,domain_projection,0,0.222700
14,ledger_validate,321600,0.145400
14,ledger_hash,321600,0.774100
14,ledger_export,321600,1.540000
14,pod_hash,321600,1.083800
14,research_scratch_clear,0,0.000000
15,epoch_vectors,67,1.548700
15,building_plan,8,0.133900
15,trade_settle,0,0.000500
15,ledger_apply,0,0.000500
15,employment,6,0.399100
15,production.compute,1,0.071300
15,production.merge_summary,1,0.001600
15,production.compute,1,0.059500
15,production.merge_summary,1,0.003200
15,production.compute,1,0.065200
15,production.merge_summary,1,0.000900
15,production.compute,1,0.071900
15,production.merge_summary,1,0.001900
15,production.compute,1,0.068500
15,production.merge_summary,1,0.001100
15,production.compute,1,0.072300
15,production.merge_summary,1,0.000800
15,production,6,0.433500
15,household.prepare,0,0.001900
15,household.worker,0,0.811600
15,household.merge,0,0.036600
15,household.merge_trade,0,0.013700
15,household.merge_aggregate,0,0.018200
15,household,24,1.100800
15,research,1,0.001500
15,trade_dispatch,0,0.006700
15,structural,0,0.127100
15,building_commit,31,0.053100
15,family.normalize,0,0.021100
15,family.attribution,0,0.002200
15,family.form,0,0.006500
15,family.index,0,0.000000
15,family.lifecycle,0,0.001600
15,family.influence,0,0.000100
15,family,2402,0.180600
15,person.retire,0,0.003900
15,person.index,0,0.018500
15,person.bind_jobs,0,0.002500
15,person.claims,0,0.001000
15,person.equity,0,0.000200
15,person.promote,0,0.000200
15,person,16,0.030900
15,prepare,0,0.011100
15,verify,0,0.000900
15,watermark,0,0.011500
15,trade_flow,0,0.000400
15,trade_diagnostics,0,0.000800
15,trade_init,0,0.001000
15,trade_init,0,0.001400
15,trade_init,0,0.000200
15,trade_init,0,0.000200
15,trade_init,0,0.005200
15,trade_init,0,0.000400
15,trade_init,0,0.000600
15,trade_init,0,0.005300
15,trade_init,0,0.000300
15,commit,0,0.783000
15,native_hash,321600,1.131600
15,aggregate,5015,1.971400
15,domain_projection,0,0.420300
15,ledger_validate,321600,0.158900
15,ledger_hash,321600,0.720500
15,ledger_export,321600,1.517500
15,pod_hash,321600,1.680800
15,research_scratch_clear,0,0.000000
16,epoch_vectors,67,1.535800
16,building_plan,7,0.088400
16,trade_settle,0,0.000500
16,ledger_apply,0,0.000400
16,employment,6,0.513200
16,production.compute,1,0.122400
16,production.merge_summary,1,0.002500
16,production.compute,1,0.111800
16,production.merge_summary,1,0.004800
16,production.compute,1,0.123300
16,production.merge_summary,1,0.001400
16,production.compute,1,0.097100
16,production.merge_summary,1,0.001200
16,production.compute,1,0.092400
16,production.merge_summary,1,0.001100
16,production.compute,1,0.110300
