day,phase,work,ms
1,epoch_vectors,67,0.567600
1,native_hash,321600,1.119100
1,building_plan,6,1.137300
1,trade_settle,0,0.001400
1,native_hash,321600,0.976500
1,ledger_apply,0,0.979300
1,native_hash,321600,1.140600
1,employment,6,1.509900
1,native_hash,321600,0.994200
1,production,6,1.454100
1,native_hash,321600,1.102400
1,household,24,1.679100
1,native_hash,321600,0.886300
1,research,1,0.896800
1,trade_dispatch,0,0.073600
1,native_hash,321600,1.243200
1,structural,0,1.444900
1,native_hash,321600,0.891800
1,building_commit,31,1.212600
1,family,2402,0.174600
1,person,16,0.013100
1,prepare,0,0.006100
1,audit_population,0,0.000900
1,audit_market,0,0.832300
1,audit_market,0,0.405200
1,audit_market,0,0.374200
1,audit_transit,0,0.000100
1,audit_escrow,0,0.003000
1,audit_country,0,0.000800
1,verify,0,0.000500
1,watermark,0,0.005600
1,trade_flow,0,0.000200
1,trade_diagnostics,0,0.000600
1,trade_init,0,0.001400
1,trade_init,0,0.009400
1,trade_init,0,0.000100
1,trade_init,0,0.000500
1,trade_init,0,0.005800
1,trade_init,0,0.000500
1,trade_init,0,0.003800
1,trade_init,0,0.004000
1,trade_init,0,0.049000
1,commit,0,0.442200
1,native_hash,321600,0.837600
1,aggregate,343533,3.002900
1,ledger_hash,321600,0.679700
1,ledger_hash,321600,0.601300
1,ledger_validate,321600,0.750900
1,pod_hash,321600,1.142100
1,pod_hash,321600,0.954600
1,pod_hash,321600,1.060400
2,epoch_vectors,67,0.741600
2,building_plan,9,0.132600
2,trade_settle,0,0.000400
2,ledger_apply,0,0.000300
2,employment,6,0.240800
2,production,6,0.361900
2,household,24,0.503100
2,research,1,0.000800
2,trade_dispatch,0,0.004800
2,structural,0,0.048700
2,building_commit,35,0.294800
2,family,2402,0.154700
2,person,16,0.011500
2,prepare,0,0.005100
2,verify,0,0.000600
2,watermark,0,0.005900
2,trade_flow,0,0.000100
2,trade_diagnostics,0,0.000700
2,trade_init,0,0.000500
2,commit,0,0.541900
2,native_hash,321600,1.005400
2,aggregate,2481,1.566600
2,domain_projection,0,0.199400
2,ledger_validate,321600,0.133400
2,ledger_hash,321600,0.662900
2,ledger_export,321600,2.073300
2,pod_hash,321600,0.944200
3,epoch_vectors,67,0.764300
3,building_plan,7,0.054000
3,trade_settle,0,0.000400
3,ledger_apply,0,0.000400
3,employment,6,0.281800
3,production,6,0.357800
3,household,24,0.892400
3,research,1,0.000900
3,trade_dispatch,0,0.004800
3,structural,0,0.075100
3,building_commit,33,0.143800
3,family,2402,0.144200
3,person,16,0.011700
3,prepare,0,0.004900
3,verify,0,0.000400
3,watermark,0,0.005300
3,trade_flow,0,0.000100
3,trade_diagnostics,0,0.000500
3,trade_init,0,0.000500
3,trade_init,0,0.000900
3,trade_init,0,0.000200
3,trade_init,0,0.000200
3,trade_init,0,0.002800
3,trade_init,0,0.000300
3,trade_init,0,0.000400
3,trade_init,0,0.003900
3,trade_init,0,0.000200
3,commit,0,0.542700
3,native_hash,321600,1.097600
3,aggregate,5008,1.670200
3,domain_projection,0,0.311700
3,ledger_validate,321600,0.144800
3,ledger_hash,321600,0.783600
3,ledger_export,321600,1.564200
3,pod_hash,321600,1.029400
4,epoch_vectors,67,0.772600
4,building_plan,7,0.050700
4,trade_settle,0,0.000600
4,ledger_apply,0,0.000400
4,employment,6,0.307300
4,production,6,0.368100
4,household,24,0.843400
4,research,1,0.001200
4,trade_dispatch,0,0.004900
4,structural,0,0.111600
4,building_commit,31,0.040100
4,family,2402,0.229500
4,person,16,0.013600
4,prepare,0,0.005500
4,verify,0,0.000500
4,watermark,0,0.006100
4,trade_flow,0,0.000100
4,trade_diagnostics,0,0.000700
4,trade_init,0,0.000600
4,commit,0,0.615000
4,native_hash,321600,1.147000
4,aggregate,2483,1.783900
4,domain_projection,0,0.259700
4,ledger_validate,321600,0.167500
4,ledger_hash,321600,0.714500
4,ledger_export,321600,1.662500
4,pod_hash,321600,0.941000
5,epoch_vectors,67,0.713400
5,building_plan,7,0.046900
5,trade_settle,0,0.000300
5,ledger_apply,0,0.000300
5,employment,6,0.264300
5,production,6,0.344000
5,household,24,0.862700
5,research,1,0.001100
5,trade_dispatch,0,0.004900
5,structural,0,0.076000
5,building_commit,41,0.590300
5,family,2402,0.145700
5,person,16,0.013900
5,prepare,0,0.005500
5,verify,0,0.000700
5,watermark,0,0.006700
5,trade_flow,0,0.000000
5,trade_diagnostics,0,0.000600
5,trade_init,0,0.000900
5,trade_init,0,0.000900
5,trade_init,0,0.000100
5,trade_init,0,0.000200
5,trade_init,0,0.002900
5,trade_init,0,0.000300
5,trade_init,0,0.000500
5,trade_init,0,0.003600
5,trade_init,0,0.000200
5,commit,0,0.605500
5,native_hash,321600,1.167800
5,aggregate,5028,1.955900
5,domain_projection,0,0.195800
5,ledger_validate,321600,0.136500
5,ledger_hash,321600,0.670800
5,ledger_export,321600,1.308500
5,pod_hash,321600,0.950500
6,epoch_vectors,67,0.750700
6,building_plan,6,0.010800
6,trade_settle,0,0.000200
6,ledger_apply,0,0.000300
6,employment,6,0.336700
6,production,6,0.342000
6,household,24,0.788600
6,research,1,0.000900
6,trade_dispatch,0,0.003500
6,structural,0,0.124400
6,building_commit,31,0.021800
6,family,2402,0.139600
6,person,16,0.014400
6,prepare,0,0.005000
6,verify,0,0.000500
6,watermark,0,0.005600
6,trade_flow,0,0.000100
6,trade_diagnostics,0,0.000500
6,trade_init,0,0.000600
6,commit,0,0.521600
6,native_hash,321600,0.983000
6,aggregate,2484,1.523300
6,domain_projection,0,0.188100
6,ledger_validate,321600,0.158200
6,ledger_hash,321600,0.793000
6,ledger_export,321600,1.364900
6,pod_hash,321600,0.980100
7,epoch_vectors,67,1.008000
7,building_plan,9,0.130800
7,trade_settle,0,0.000300
7,ledger_apply,0,0.000300
7,employment,6,0.331600
7,production,6,0.376200
7,household,24,0.817200
7,research,1,0.001000
7,trade_dispatch,0,0.006100
7,structural,0,0.133300
7,building_commit,33,0.148300
7,family,2402,0.164700
7,person,16,0.014500
7,prepare,0,0.005100
7,verify,0,0.000700
7,watermark,0,0.005700
7,trade_flow,0,0.000100
7,trade_diagnostics,0,0.000500
7,trade_init,0,0.000600
7,trade_init,0,0.000800
7,trade_init,0,0.000100
7,trade_init,0,0.000200
7,trade_init,0,0.002600
7,trade_init,0,0.000300
7,trade_init,0,0.000400
7,trade_init,0,0.004400
7,trade_init,0,0.000200
7,commit,0,0.599200
7,native_hash,321600,1.071400
7,aggregate,5011,1.703700
7,domain_projection,0,0.205100
7,ledger_validate,321600,0.149100
7,ledger_hash,321600,0.760000
7,ledger_export,321600,1.548000
7,pod_hash,321600,0.985800
8,epoch_vectors,67,0.706000
8,building_plan,8,0.078900
8,trade_settle,0,0.000400
8,ledger_apply,0,0.000200
8,employment,6,0.297000
8,production,6,0.329900
8,household,24,0.489100
8,research,1,0.001000
8,trade_dispatch,0,0.004400
8,structural,0,0.117800
8,building_commit,31,0.022100
8,family,2402,0.206500
8,person,16,0.013600
8,prepare,0,0.005100
8,verify,0,0.000400
8,watermark,0,0.005800
8,trade_flow,0,0.000100
8,trade_diagnostics,0,0.000500
8,trade_init,0,0.000500
8,commit,0,0.561900
8,native_hash,321600,1.033000
8,aggregate,2484,1.613000
8,domain_projection,0,0.195700
8,ledger_validate,321600,0.163200
8,ledger_hash,321600,0.656500
8,ledger_export,321600,1.234200
8,pod_hash,321600,0.984700
9,epoch_vectors,67,0.690500
9,building_plan,8,0.072100
9,trade_settle,0,0.000300
9,ledger_apply,0,0.000300
9,employment,6,0.264600
9,production,6,0.327200
9,household,24,0.867600
9,research,1,0.001200
9,trade_dispatch,0,0.005400
9,structural,0,0.097000
9,building_commit,32,0.113300
9,family,2402,0.221800
9,person,16,0.030900
9,prepare,0,0.005900
9,verify,0,0.000500
9,watermark,0,0.006800
9,trade_flow,0,0.000100
9,trade_diagnostics,0,0.000600
9,trade_init,0,0.000900
9,trade_init,0,0.001600
9,trade_init,0,0.000100
9,trade_init,0,0.000200
9,trade_init,0,0.002800
9,trade_init,0,0.000400
9,trade_init,0,0.000500
9,trade_init,0,0.009000
9,trade_init,0,0.000200
9,commit,0,0.671600
9,native_hash,321600,1.206500
9,aggregate,5028,1.920800
9,domain_projection,0,0.201100
9,ledger_validate,321600,0.277700
9,ledger_hash,321600,1.327600
9,ledger_export,321600,2.684200
9,pod_hash,321600,0.993700
10,epoch_vectors,67,1.012500
10,building_plan,8,0.095500
10,trade_settle,0,0.000400
10,ledger_apply,0,0.000400
10,employment,6,0.300000
10,production,6,0.353900
10,household,24,0.521100
10,research,1,0.001100
10,trade_dispatch,0,0.005200
10,structural,0,0.043600
10,building_commit,32,0.112500
10,family,2402,0.146900
10,person,16,0.015900
10,prepare,0,0.004600
10,verify,0,0.000600
10,watermark,0,0.005700
10,trade_flow,0,0.000200
10,trade_diagnostics,0,0.000500
10,trade_init,0,0.000700
10,commit,0,0.541000
10,native_hash,321600,1.029100
10,aggregate,2481,1.654400
10,domain_projection,0,0.194600
10,ledger_validate,321600,0.190800
10,ledger_hash,321600,0.798300
10,ledger_export,321600,1.506300
10,pod_hash,321600,0.958300
11,epoch_vectors,67,0.688200
11,building_plan,7,0.050900
11,trade_settle,0,0.000300
11,ledger_apply,0,0.000400
11,employment,6,0.231700
11,production,6,0.328800
11,household,24,0.464200
11,research,1,0.000900
11,trade_dispatch,0,0.004300
11,structural,0,0.038200
11,building_commit,31,0.020900
11,family,2402,0.145100
11,person,16,0.016200
11,prepare,0,0.004500
11,verify,0,0.000600
11,watermark,0,0.005500
11,trade_flow,0,0.000100
11,trade_diagnostics,0,0.000600
11,trade_init,0,0.000500
11,trade_init,0,0.000700
11,trade_init,0,0.000100
11,trade_init,0,0.000200
11,trade_init,0,0.002800
11,trade_init,0,0.000300
11,trade_init,0,0.000400
11,trade_init,0,0.003500
11,trade_init,0,0.000200
11,commit,0,0.542200
11,native_hash,321600,1.005400
11,aggregate,5014,1.576600
11,domain_projection,0,0.185900
11,ledger_validate,321600,0.146900
11,ledger_hash,321600,0.698600
11,ledger_export,321600,1.357100
11,pod_hash,321600,0.943000
12,epoch_vectors,67,0.695600
12,building_plan,9,0.107600
12,trade_settle,0,0.000400
12,ledger_apply,0,0.000300
12,employment,6,0.214400
12,production,6,0.460400
12,household,24,0.550700
12,research,1,0.000800
12,trade_dispatch,0,0.004300
12,structural,0,0.000400
12,building_commit,34,0.226900
12,family,2402,0.217600
12,person,16,0.015200
12,prepare,0,0.005700
12,verify,0,0.000600
12,watermark,0,0.006400
12,trade_flow,0,0.000100
12,trade_diagnostics,0,0.000500
12,trade_init,0,0.000500
12,commit,0,0.535000
12,native_hash,321600,0.983300
12,aggregate,2481,1.537700
12,domain_projection,0,0.190700
12,ledger_validate,321600,0.156300
12,ledger_hash,321600,0.676700
12,ledger_export,321600,1.315400
12,pod_hash,321600,1.154100
13,epoch_vectors,67,0.699200
13,building_plan,8,0.081600
13,trade_settle,0,0.000300
13,ledger_apply,0,0.000400
13,employment,6,0.266900
13,production,6,0.330200
13,household,24,0.483700
13,research,1,0.000900
13,trade_dispatch,0,0.004500
13,structural,0,0.043300
13,building_commit,33,0.151000
13,family,2402,0.146100
13,person,16,0.016200
13,prepare,0,0.005100
13,verify,0,0.000600
13,watermark,0,0.005600
13,trade_flow,0,0.000100
13,trade_diagnostics,0,0.000600
13,trade_init,0,0.000500
13,trade_init,0,0.000700
13,trade_init,0,0.000200
13,trade_init,0,0.000200
13,trade_init,0,0.002600
13,trade_init,0,0.000400
13,trade_init,0,0.000500
13,trade_init,0,0.003800
13,trade_init,0,0.000200
13,commit,0,0.533800
13,native_hash,321600,0.980200
13,aggregate,5027,1.543500
13,domain_projection,0,0.183600
13,ledger_validate,321600,0.131200
13,ledger_hash,321600,0.663000
13,ledger_export,321600,1.228300
13,pod_hash,321600,0.940000
14,epoch_vectors,67,0.776200
14,building_plan,8,0.091500
14,trade_settle,0,0.000300
14,ledger_apply,0,0.000600
14,employment,6,0.337900
14,production,6,0.374800
14,household,24,0.473600
14,research,1,0.000900
14,trade_dispatch,0,0.004800
14,structural,0,0.067700
14,building_commit,31,0.023100
14,family,2402,0.142800
14,person,16,0.016100
14,prepare,0,0.004700
14,verify,0,0.000600
14,watermark,0,0.005300
14,trade_flow,0,0.000000
14,trade_diagnostics,0,0.000600
14,trade_init,0,0.000500
14,commit,0,0.590700
14,native_hash,321600,1.013400
14,aggregate,2482,1.623900
14,domain_projection,0,0.188700
14,ledger_validate,321600,0.167600
14,ledger_hash,321600,0.642000
14,ledger_export,321600,1.348400
14,pod_hash,321600,0.958900
15,epoch_vectors,67,0.835400
15,building_plan,8,0.070600
15,trade_settle,0,0.000200
15,ledger_apply,0,0.000300
15,employment,6,0.261700
15,production,6,0.482700
15,household,24,0.509800
15,research,1,0.001100
15,trade_dispatch,0,0.005000
15,structural,0,0.069500
15,building_commit,31,0.023500
15,family,2402,0.143700
15,person,16,0.015800
15,prepare,0,0.004800
15,verify,0,0.000600
15,watermark,0,0.005500
15,trade_flow,0,0.000200
15,trade_diagnostics,0,0.000500
15,trade_init,0,0.000500
15,trade_init,0,0.001000
15,trade_init,0,0.000200
15,trade_init,0,0.000200
15,trade_init,0,0.003000
15,trade_init,0,0.000300
15,trade_init,0,0.000400
15,trade_init,0,0.003500
15,trade_init,0,0.000200
15,commit,0,0.541400
15,native_hash,321600,1.012900
15,aggregate,5015,1.612700
15,domain_projection,0,0.184300
15,ledger_validate,321600,0.133000
15,ledger_hash,321600,0.638000
15,ledger_export,321600,1.191300
15,pod_hash,321600,0.940500
16,epoch_vectors,67,0.691600
16,building_plan,7,0.050000
16,trade_settle,0,0.000300
16,ledger_apply,0,0.000300
16,employment,6,0.244300
16,production,6,0.328600
16,household,24,0.470800
16,research,1,0.001000
16,trade_dispatch,0,0.003900
16,structural,0,0.065100
16,building_commit,31,0.021700
16,family,2402,0.212100
16,person,16,0.016700
16,prepare,0,0.005100
16,verify,0,0.000500
16,watermark,0,0.006600
16,trade_flow,0,0.000100
16,trade_diagnostics,0,0.000500
16,trade_init,0,0.000500
16,commit,0,0.692500
16,native_hash,321600,1.009800
16,aggregate,2482,1.721400
16,domain_projection,0,0.192600
16,ledger_validate,321600,0.156400
16,ledger_hash,321600,0.641600
16,ledger_export,321600,1.287200
16,pod_hash,321600,0.921700
17,epoch_vectors,67,0.725400
17,building_plan,9,0.112400
17,trade_settle,0,0.000300
17,ledger_apply,0,0.000300
17,employment,6,0.247700
17,production,6,0.352300
17,household,24,0.475000
17,research,1,0.000800
17,trade_dispatch,0,0.005000
17,structural,0,0.074500
17,building_commit,33,0.135800
17,family,2402,0.147300
17,person,16,0.015400
17,prepare,0,0.004800
17,verify,0,0.000500
17,watermark,0,0.005800
17,trade_flow,0,0.000400
17,trade_diagnostics,0,0.000500
17,trade_init,0,0.000600
17,trade_init,0,0.000800
17,trade_init,0,0.000100
17,trade_init,0,0.000100
17,trade_init,0,0.002600
17,trade_init,0,0.000400
17,trade_init,0,0.000400
17,trade_init,0,0.003400
17,trade_init,0,0.000100
17,commit,0,0.525700
17,native_hash,321600,0.978400
17,aggregate,5027,1.533300
17,domain_projection,0,0.186900
17,ledger_validate,321600,0.223200
17,ledger_hash,321600,0.693400
17,ledger_export,321600,1.446800
17,pod_hash,321600,1.097200
18,epoch_vectors,67,0.679800
18,building_plan,8,0.096300
18,trade_settle,0,0.000300
18,ledger_apply,0,0.000300
18,employment,6,0.270100
18,production,6,0.350700
18,household,24,0.549500
18,research,1,0.000800
18,trade_dispatch,0,0.005100
18,structural,0,0.095000
18,building_commit,31,0.023200
18,family,2402,0.142700
18,person,16,0.018100
18,prepare,0,0.005100
18,verify,0,0.000600
18,watermark,0,0.005300
18,trade_flow,0,0.000100
18,trade_diagnostics,0,0.000700
18,trade_init,0,0.000600
18,commit,0,0.532400
18,native_hash,321600,1.055700
18,aggregate,2483,1.607000
18,domain_projection,0,0.197600
18,ledger_validate,321600,0.165000
18,ledger_hash,321600,0.742900
18,ledger_export,321600,1.587400
18,pod_hash,321600,1.087700
19,epoch_vectors,67,1.328800
19,building_plan,8,0.082700
19,trade_settle,0,0.000400
19,ledger_apply,0,0.000300
19,employment,6,0.272400
19,production,6,0.367400
19,household,24,0.815900
19,research,1,0.001400
19,trade_dispatch,0,0.005200
19,structural,0,0.070600
19,building_commit,32,0.114100
19,family,2402,0.147900
19,person,16,0.017700
19,prepare,0,0.004700
19,verify,0,0.000700
19,watermark,0,0.005700
19,trade_flow,0,0.000100
19,trade_diagnostics,0,0.000600
19,trade_init,0,0.000500
19,trade_init,0,0.000900
19,trade_init,0,0.000100
19,trade_init,0,0.000200
19,trade_init,0,0.002500
19,trade_init,0,0.000200
19,trade_init,0,0.000500
19,trade_init,0,0.005200
19,trade_init,0,0.000200
19,commit,0,0.567100
19,native_hash,321600,0.996000
19,aggregate,5015,1.594500
19,domain_projection,0,0.192100
19,ledger_validate,321600,0.271400
19,ledger_hash,321600,0.925800
19,ledger_export,321600,1.776400
19,pod_hash,321600,0.962700
20,epoch_vectors,67,0.716100
20,building_plan,8,0.081800
20,trade_settle,0,0.000300
20,ledger_apply,0,0.000200
20,employment,6,0.242800
20,production,6,0.351900
20,household,24,0.524200
20,research,1,0.000900
20,trade_dispatch,0,0.005000
20,structural,0,0.000400
20,building_commit,33,0.144500
20,family,2402,0.233200
20,person,16,0.017600
20,prepare,0,0.005100
20,verify,0,0.000800
20,watermark,0,0.006400
20,trade_flow,0,0.000200
20,trade_diagnostics,0,0.000700
20,trade_init,0,0.000700
20,commit,0,0.568200
20,native_hash,321600,1.020000
20,aggregate,2480,1.687400
20,domain_projection,0,0.188600
20,ledger_validate,321600,0.297100
20,ledger_hash,321600,1.396500
20,ledger_export,321600,2.229000
20,pod_hash,321600,0.999300
21,epoch_vectors,67,0.906000
21,building_plan,7,0.056200
21,trade_settle,0,0.000200
21,ledger_apply,0,0.000300
21,employment,6,0.271200
21,production,6,0.676200
21,household,24,0.660800
21,research,1,0.000900
21,trade_dispatch,0,0.004700
21,structural,0,0.042100
21,building_commit,31,0.025300
21,family,2402,0.148100
21,person,16,0.018900
21,prepare,0,0.005000
21,verify,0,0.000700
21,watermark,0,0.005600
21,trade_flow,0,0.000100
21,trade_diagnostics,0,0.000800
21,trade_init,0,0.000900
21,trade_init,0,0.000800
21,trade_init,0,0.000100
21,trade_init,0,0.000200
21,trade_init,0,0.001600
21,trade_init,0,0.000300
21,trade_init,0,0.000500
21,trade_init,0,0.003600
21,trade_init,0,0.000200
21,commit,0,0.553900
21,native_hash,321600,0.992800
21,aggregate,5026,1.575700
21,domain_projection,0,0.187700
21,ledger_validate,321600,0.142600
21,ledger_hash,321600,0.649600
21,ledger_export,321600,1.242900
21,pod_hash,321600,0.938500
22,epoch_vectors,67,0.742800
22,building_plan,9,0.116700
22,trade_settle,0,0.000400
22,ledger_apply,0,0.000400
22,employment,6,0.270600
22,production,6,0.444400
22,household,24,0.472100
22,research,1,0.001000
22,trade_dispatch,0,0.004800
22,structural,0,0.093300
22,building_commit,35,0.253900
22,family,2402,0.145700
22,person,16,0.019600
22,prepare,0,0.006300
22,verify,0,0.000700
22,watermark,0,0.006100
22,trade_flow,0,0.000200
22,trade_diagnostics,0,0.000700
22,trade_init,0,0.000600
22,commit,0,0.612900
22,native_hash,321600,1.057500
22,aggregate,2484,1.693100
22,domain_projection,0,0.201300
22,ledger_validate,321600,0.168700
22,ledger_hash,321600,0.792100
22,ledger_export,321600,1.587600
22,pod_hash,321600,1.123700
23,epoch_vectors,67,0.719100
23,building_plan,8,0.090100
23,trade_settle,0,0.000300
23,ledger_apply,0,0.000500
23,employment,6,0.310500
23,production,6,0.347300
23,household,24,0.511100
23,research,1,0.001300
23,trade_dispatch,0,0.005200
23,structural,0,0.123100
23,building_commit,33,0.136700
23,family,2402,0.145000
23,person,16,0.019800
23,prepare,0,0.005200
23,verify,0,0.000700
23,watermark,0,0.005600
23,trade_flow,0,0.000100
23,trade_diagnostics,0,0.000600
23,trade_init,0,0.000600
23,trade_init,0,0.000800
23,trade_init,0,0.000100
23,trade_init,0,0.000100
23,trade_init,0,0.002000
23,trade_init,0,0.000400
23,trade_init,0,0.000400
23,trade_init,0,0.003600
23,trade_init,0,0.000200
23,commit,0,1.144500
23,native_hash,321600,1.993700
23,aggregate,5023,3.171200
23,domain_projection,0,0.413100
23,ledger_validate,321600,0.269900
23,ledger_hash,321600,1.317400
23,ledger_export,321600,2.277100
23,pod_hash,321600,0.966100
24,epoch_vectors,67,0.815000
24,building_plan,8,0.088500
24,trade_settle,0,0.000200
24,ledger_apply,0,0.000400
24,employment,6,0.314900
24,production,6,0.378200
24,household,24,0.978300
24,research,1,0.001100
24,trade_dispatch,0,0.005300
24,structural,0,0.099400
24,building_commit,31,0.026900
24,family,2402,0.239900
24,person,16,0.020600
24,prepare,0,0.005700
24,verify,0,0.000600
24,watermark,0,0.006200
24,trade_flow,0,0.000100
24,trade_diagnostics,0,0.000800
24,trade_init,0,0.000600
24,commit,0,0.576300
24,native_hash,321600,1.140500
24,aggregate,2483,1.740000
24,domain_projection,0,0.291900
24,ledger_validate,321600,0.148100
24,ledger_hash,321600,0.878600
24,ledger_export,321600,1.690900
24,pod_hash,321600,0.982200
25,epoch_vectors,67,1.063300
25,opening_audit_full,321600,0.417000
25,building_plan,8,0.216200
25,trade_settle,0,0.000400
25,ledger_apply,0,0.000500
25,employment,6,0.611500
25,production,6,0.713200
25,household,24,0.635400
25,research,1,0.001400
25,trade_dispatch,0,0.006000
25,structural,0,0.139000
25,building_commit,31,0.026000
25,family,2402,0.196500
25,person,16,0.020000
25,prepare,0,0.005900
25,audit_population,0,0.000600
25,audit_market,0,0.820800
25,audit_market,0,0.862400
25,audit_market,0,0.320100
25,audit_transit,0,0.000300
25,audit_escrow,0,0.000600
25,audit_country,0,0.005500
25,verify,0,0.000700
25,watermark,0,0.015200
25,trade_flow,0,0.000200
25,trade_diagnostics,0,0.001500
25,trade_init,0,0.003000
25,trade_init,0,0.001700
25,trade_init,0,0.000200
25,trade_init,0,0.000200
25,trade_init,0,0.006700
25,trade_init,0,0.000900
25,trade_init,0,0.001000
25,trade_init,0,0.009000
25,trade_init,0,0.000800
25,commit,0,1.022900
25,native_hash,321600,1.435000
25,aggregate,327146,4.568500
25,domain_projection,0,0.215400
25,ledger_validate,321600,0.182200
25,ledger_hash,321600,0.801800
25,ledger_export,321600,1.611200
25,pod_hash,321600,1.494800
26,epoch_vectors,67,1.244200
26,building_plan,7,0.061700
26,trade_settle,0,0.000400
26,ledger_apply,0,0.000300
26,employment,6,0.284800
26,production,6,0.640900
26,household,24,0.839000
26,research,1,0.001400
26,trade_dispatch,0,0.008400
26,structural,0,0.145700
26,building_commit,31,0.046700
26,family,2402,0.253200
26,person,16,0.032600
26,prepare,0,0.013300
26,verify,0,0.001100
26,watermark,0,0.015600
26,trade_flow,0,0.000200
26,trade_diagnostics,0,0.001300
26,trade_init,0,0.000900
26,commit,0,1.072900
26,native_hash,321600,1.165600
26,aggregate,2482,2.284600
26,domain_projection,0,0.209500
26,ledger_validate,321600,0.164900
26,ledger_hash,321600,0.686000
26,ledger_export,321600,1.389600
26,pod_hash,321600,1.029000
27,epoch_vectors,67,0.713900
27,building_plan,9,0.124600
27,trade_settle,0,0.000300
27,ledger_apply,0,0.000400
27,employment,6,0.266000
27,production,6,0.374500
27,household,24,1.027300
27,research,1,0.001100
27,trade_dispatch,0,0.005500
27,structural,0,0.109700
27,building_commit,33,0.140400
27,family,2402,0.153500
27,person,16,0.022100
27,prepare,0,0.005600
27,verify,0,0.000700
27,watermark,0,0.005700
27,trade_flow,0,0.000100
27,trade_diagnostics,0,0.000800
27,trade_init,0,0.000800
27,trade_init,0,0.000800
27,trade_init,0,0.000100
27,trade_init,0,0.000200
27,trade_init,0,0.001800
27,trade_init,0,0.000300
27,trade_init,0,0.000400
27,trade_init,0,0.004000
27,trade_init,0,0.000200
27,commit,0,0.595700
27,native_hash,321600,1.154700
27,aggregate,5022,1.784900
27,domain_projection,0,0.211900
27,ledger_validate,321600,0.142600
27,ledger_hash,321600,0.790400
27,ledger_export,321600,1.600400
27,pod_hash,321600,0.994400
28,epoch_vectors,67,1.120300
28,building_plan,8,0.130900
28,trade_settle,0,0.000400
28,ledger_apply,0,0.001100
28,employment,6,0.412500
28,production,6,0.588700
28,household,24,1.250500
28,research,1,0.001700
28,trade_dispatch,0,0.007800
28,structural,0,0.222100
28,building_commit,31,0.045100
28,family,2402,0.378200
28,person,16,0.034600
28,prepare,0,0.010200
28,verify,0,0.001700
28,watermark,0,0.017700
28,trade_flow,0,0.000600
28,trade_diagnostics,0,0.001300
28,trade_init,0,0.001900
28,commit,0,1.376800
28,native_hash,321600,1.633800
28,aggregate,2484,3.063700
28,domain_projection,0,0.502600
28,ledger_validate,321600,0.241100
28,ledger_hash,321600,1.620500
28,ledger_export,321600,3.411700
28,pod_hash,321600,1.048100
29,epoch_vectors,67,0.849600
29,building_plan,8,0.111900
29,trade_settle,0,0.000400
29,ledger_apply,0,0.000400
29,employment,6,0.324100
29,production,6,0.417400
29,household,24,0.656200
29,research,1,0.001600
29,trade_dispatch,0,0.009600
29,structural,0,0.203300
29,building_commit,33,0.279100
29,family,2402,0.275800
29,person,16,0.061000
29,prepare,0,0.017300
29,verify,0,0.001200
29,watermark,0,0.019000
29,trade_flow,0,0.000100
29,trade_diagnostics,0,0.001600
29,trade_init,0,0.000900
29,trade_init,0,0.001300
29,trade_init,0,0.000300
29,trade_init,0,0.000200
29,trade_init,0,0.005300
29,trade_init,0,0.000600
29,trade_init,0,0.000800
29,trade_init,0,0.008800
29,trade_init,0,0.000200
29,commit,0,1.308400
29,native_hash,321600,1.682700
29,aggregate,5028,3.078800
29,domain_projection,0,0.282200
29,ledger_validate,321600,0.158100
29,ledger_hash,321600,1.003000
29,ledger_export,321600,2.241500
29,pod_hash,321600,1.027600
30,epoch_vectors,67,1.297500
30,building_plan,8,0.163200
30,trade_settle,0,0.000400
30,ledger_apply,0,0.000500
30,employment,6,0.610900
30,production,6,0.722100
30,household,24,0.964600
30,research,1,0.001400
30,trade_dispatch,0,0.006200
30,structural,0,0.104300
30,building_commit,33,0.171400
30,family,2402,0.157900
30,person,17,0.025600
30,prepare,0,0.006200
30,verify,0,0.000700
30,watermark,0,0.006900
30,trade_flow,0,0.000100
30,trade_diagnostics,0,0.000800
30,trade_init,0,0.000600
30,commit,0,0.598800
30,native_hash,321600,1.113500
30,aggregate,2484,1.734100
30,domain_projection,0,0.220000
30,ledger_validate,321600,0.168600
30,ledger_hash,321600,0.856300
30,ledger_export,321600,1.683200
30,pod_hash,321600,1.006300
31,epoch_vectors,67,0.790300
31,building_plan,7,0.066400
31,trade_settle,0,0.000500
31,ledger_apply,0,0.000300
31,employment,6,0.333900
31,production,6,0.381700
31,household,24,0.923900
31,research,1,0.001200
31,trade_dispatch,0,0.005000
31,structural,0,0.133700
31,building_commit,31,0.027000
31,family,2402,0.151900
31,person,17,0.023600
31,prepare,0,0.005900
31,verify,0,0.000600
31,watermark,0,0.006000
31,trade_flow,0,0.000100
31,trade_diagnostics,0,0.000700
31,trade_init,0,0.000700
31,trade_init,0,0.001000
31,trade_init,0,0.000100
31,trade_init,0,0.000200
31,trade_init,0,0.002100
31,trade_init,0,0.000200
31,trade_init,0,0.000400
31,trade_init,0,0.005100
31,trade_init,0,0.000200
31,commit,0,0.588000
31,native_hash,321600,1.083000
31,aggregate,5023,1.704800
31,domain_projection,0,0.203700
31,ledger_validate,321600,0.153100
31,ledger_hash,321600,0.727400
31,ledger_export,321600,1.436000
31,pod_hash,321600,1.164900
32,epoch_vectors,67,0.982600
