day,phase,work,ms
-1,research_scratch_clear,0,0.003800
-1,research_scratch_clear,0,0.000100
1,epoch_vectors,67,1.341700
1,native_hash,321600,1.645900
1,building_plan,6,1.687500
1,trade_settle,0,0.005100
1,native_hash,321600,1.575100
1,ledger_apply,0,1.584400
1,native_hash,321600,1.955800
1,employment,6,2.499100
1,production.compute,1,0.274900
1,production.merge_summary,1,0.005800
1,production.compute,1,0.119900
1,production.merge_summary,1,0.006900
1,production.compute,1,0.149200
1,production.merge_summary,1,0.002300
1,production.compute,1,0.100300
1,production.merge_summary,1,0.002000
1,production.compute,1,0.108700
1,production.merge_summary,1,0.002100
1,production.compute,1,0.113000
1,production.merge_summary,1,0.002200
1,native_hash,321600,1.951300
1,production,6,2.873400
1,native_hash,321600,1.961000
1,household.prepare,0,0.011200
1,household.worker,0,1.201300
1,household.merge,0,0.062200
1,household.merge_trade,0,0.028300
1,household.merge_aggregate,0,0.028500
1,household,24,3.394100
1,native_hash,321600,1.737600
1,research,1,1.764400
1,trade_dispatch,0,0.086400
1,native_hash,321600,2.488300
1,structural,0,2.995200
1,native_hash,321600,1.516600
1,building_commit,31,2.028400
1,family.normalize,0,0.058600
1,family.attribution,0,0.004800
1,family.form,0,0.011100
1,family.index,0,0.000100
1,family.lifecycle,0,0.003800
1,family.influence,0,0.000000
1,family,2402,0.308200
1,person.retire,0,0.002700
1,person.index,0,0.010400
1,person.bind_jobs,0,0.002200
1,person.claims,0,0.000900
1,person.equity,0,0.000300
1,person.promote,0,0.000100
1,person,16,0.019900
1,prepare,0,0.008300
1,audit_population,0,0.006600
1,audit_market,0,0.955400
1,audit_market,0,0.702200
1,audit_market,0,0.401100
1,audit_transit,0,0.000300
1,audit_escrow,0,0.001200
1,audit_country,0,0.001800
1,verify,0,0.000600
1,watermark,0,0.008100
1,trade_flow,0,0.000200
1,trade_diagnostics,0,0.001200
1,trade_init,0,0.002400
1,trade_init,0,0.010400
1,trade_init,0,0.000200
1,trade_init,0,0.001100
1,trade_init,0,0.008100
1,trade_init,0,0.000400
1,trade_init,0,0.010500
1,trade_init,0,0.003900
1,trade_init,0,0.013200
1,commit,0,0.650600
1,native_hash,321600,1.156900
1,aggregate,343533,3.973200
1,ledger_hash,321600,2.115700
1,ledger_hash,321600,1.509900
1,ledger_validate,321600,1.823200
1,pod_hash,321600,1.028400
1,pod_hash,321600,1.003900
1,pod_hash,321600,1.082600
1,research_scratch_clear,0,0.000000
2,epoch_vectors,67,1.250300
2,building_plan,9,0.388500
2,trade_settle,0,0.000400
2,ledger_apply,0,0.000600
2,employment,6,0.358600
2,production.compute,1,0.105200
2,production.merge_summary,1,0.003000
2,production.compute,1,0.089400
2,production.merge_summary,1,0.006200
2,production.compute,1,0.109700
2,production.merge_summary,1,0.001700
2,production.compute,1,0.075300
2,production.merge_summary,1,0.001600
2,production.compute,1,0.070000
2,production.merge_summary,1,0.001800
2,production.compute,1,0.082900
2,production.merge_summary,1,0.005200
2,production,6,0.569400
2,household.prepare,0,0.004600
2,household.worker,0,0.400500
2,household.merge,0,0.037300
2,household.merge_trade,0,0.012000
2,household.merge_aggregate,0,0.022100
2,household,24,0.595900
2,research,1,0.001200
2,trade_dispatch,0,0.005600
2,structural,0,0.051900
2,building_commit,35,0.692000
2,family.normalize,0,0.330700
2,family.attribution,0,0.001900
2,family.form,0,0.006400
2,family.index,0,0.000000
2,family.lifecycle,0,0.001600
2,family.influence,0,0.000000
2,family,2402,0.481600
2,person.retire,0,0.002200
2,person.index,0,0.008400
2,person.bind_jobs,0,0.001100
2,person.claims,0,0.000500
2,person.equity,0,0.000100
2,person.promote,0,0.000100
2,person,16,0.015800
2,prepare,0,0.006600
2,verify,0,0.000800
2,watermark,0,0.007200
2,trade_flow,0,0.000200
2,trade_diagnostics,0,0.000700
2,trade_init,0,0.000700
2,commit,0,1.228300
2,native_hash,321600,1.541900
2,aggregate,2481,2.799200
2,domain_projection,0,0.244400
2,ledger_validate,321600,0.153000
2,ledger_hash,321600,0.968800
2,ledger_export.population,0,0.026900
2,ledger_export.market,0,1.723100
2,ledger_export.blocks,0,0.271200
2,ledger_export.validate,0,0.157700
2,ledger_export.hash,0,1.104600
2,ledger_export,321600,3.321800
2,pod_hash,321600,1.005800
2,research_scratch_clear,0,0.000200
3,epoch_vectors,67,1.305800
3,building_plan,7,0.073000
3,trade_settle,0,0.000500
3,ledger_apply,0,0.000500
3,employment,6,0.388400
3,production.compute,1,0.098300
3,production.merge_summary,1,0.003000
3,production.compute,1,0.115700
3,production.merge_summary,1,0.005400
3,production.compute,1,0.152600
3,production.merge_summary,1,0.001900
3,production.compute,1,0.063500
3,production.merge_summary,1,0.001100
3,production.compute,1,0.051900
3,production.merge_summary,1,0.000900
3,production.compute,1,0.056600
3,production.merge_summary,1,0.000900
3,production,6,0.570000
3,household.prepare,0,0.001600
3,household.worker,0,0.803600
3,household.merge,0,0.028700
3,household.merge_trade,0,0.011800
3,household.merge_aggregate,0,0.014800
3,household,24,0.928700
3,research,1,0.001400
3,trade_dispatch,0,0.005600
3,structural,0,0.143000
3,building_commit,33,0.160000
3,family.normalize,0,0.026700
3,family.attribution,0,0.002200
3,family.form,0,0.006200
3,family.index,0,0.000100
3,family.lifecycle,0,0.001200
3,family.influence,0,0.000000
3,family,2402,0.247200
3,person.retire,0,0.001700
3,person.index,0,0.009700
3,person.bind_jobs,0,0.001500
3,person.claims,0,0.005400
3,person.equity,0,0.000100
3,person.promote,0,0.000100
3,person,16,0.021500
3,prepare,0,0.006000
3,verify,0,0.000800
3,watermark,0,0.006700
3,trade_flow,0,0.000100
3,trade_diagnostics,0,0.000500
3,trade_init,0,0.000800
3,trade_init,0,0.001200
3,trade_init,0,0.000200
3,trade_init,0,0.000200
3,trade_init,0,0.002900
3,trade_init,0,0.000200
3,trade_init,0,0.000400
3,trade_init,0,0.004700
3,trade_init,0,0.000300
3,commit,0,0.904100
3,native_hash,321600,1.602700
3,aggregate,5008,2.547800
3,domain_projection,0,0.430300
3,ledger_validate,321600,0.296000
3,ledger_hash,321600,1.629300
3,ledger_export.population,0,0.007700
3,ledger_export.market,0,1.019000
3,ledger_export.blocks,0,0.134300
3,ledger_export.validate,0,0.302600
3,ledger_export.hash,0,1.640900
3,ledger_export,321600,3.120700
3,pod_hash,321600,1.402600
3,research_scratch_clear,0,0.000100
4,epoch_vectors,67,1.546700
4,building_plan,7,0.055000
4,trade_settle,0,0.000600
4,ledger_apply,0,0.000600
4,employment,6,0.554900
4,production.compute,1,0.110400
4,production.merge_summary,1,0.014200
4,production.compute,1,0.135800
4,production.merge_summary,1,0.006400
4,production.compute,1,0.165200
4,production.merge_summary,1,0.001800
4,production.compute,1,0.104800
4,production.merge_summary,1,0.001500
4,production.compute,1,0.098100
4,production.merge_summary,1,0.004700
4,production.compute,1,0.114000
4,production.merge_summary,1,0.001500
4,production,6,0.785800
4,household.prepare,0,0.002300
4,household.worker,0,0.563600
4,household.merge,0,0.035300
4,household.merge_trade,0,0.014800
4,household.merge_aggregate,0,0.017300
4,household,24,0.705300
4,research,1,0.001700
4,trade_dispatch,0,0.007300
4,structural,0,0.153600
4,building_commit,31,0.038900
4,family.normalize,0,0.031400
4,family.attribution,0,0.003000
4,family.form,0,0.008200
4,family.index,0,0.000100
4,family.lifecycle,0,0.002100
4,family.influence,0,0.100600
4,family,2402,0.299300
4,person.retire,0,0.002000
4,person.index,0,0.010900
4,person.bind_jobs,0,0.001700
4,person.claims,0,0.000600
4,person.equity,0,0.000200
4,person.promote,0,0.000100
4,person,16,0.018700
4,prepare,0,0.006100
4,verify,0,0.000800
4,watermark,0,0.006800
4,trade_flow,0,0.000100
4,trade_diagnostics,0,0.000600
4,trade_init,0,0.000800
4,commit,0,0.994400
4,native_hash,321600,2.390400
4,aggregate,2483,3.419000
4,domain_projection,0,0.244400
4,ledger_validate,321600,0.181800
4,ledger_hash,321600,0.869800
4,ledger_export.population,0,0.005700
4,ledger_export.market,0,1.374000
4,ledger_export.blocks,0,0.175600
4,ledger_export.validate,0,0.193800
4,ledger_export.hash,0,0.878700
4,ledger_export,321600,2.641300
4,pod_hash,321600,1.339000
4,research_scratch_clear,0,0.000100
5,epoch_vectors,67,1.247800
5,building_plan,7,0.075000
5,trade_settle,0,0.000500
5,ledger_apply,0,0.000700
5,employment,6,0.405800
5,production.compute,1,0.108900
5,production.merge_summary,1,0.003100
5,production.compute,1,0.090800
5,production.merge_summary,1,0.005300
5,production.compute,1,0.111700
5,production.merge_summary,1,0.001900
5,production.compute,1,0.089700
5,production.merge_summary,1,0.002600
5,production.compute,1,0.088300
5,production.merge_summary,1,0.001500
5,production.compute,1,0.091800
5,production.merge_summary,1,0.001100
5,production,6,0.617400
5,household.prepare,0,0.002800
5,household.worker,0,0.628000
5,household.merge,0,0.024900
5,household.merge_trade,0,0.009700
5,household.merge_aggregate,0,0.013200
5,household,24,0.757000
5,research,1,0.001500
5,trade_dispatch,0,0.006600
5,structural,0,0.115900
5,building_commit,41,0.865200
5,family.normalize,0,0.030100
5,family.attribution,0,0.003100
5,family.form,0,0.008300
5,family.index,0,0.000100
5,family.lifecycle,0,0.002700
5,family.influence,0,0.000100
5,family,2402,0.248700
5,person.retire,0,0.002600
5,person.index,0,0.065900
5,person.bind_jobs,0,0.002500
5,person.claims,0,0.000900
5,person.equity,0,0.000300
5,person.promote,0,0.000100
5,person,16,0.076500
5,prepare,0,0.007700
5,verify,0,0.000800
5,watermark,0,0.007400
5,trade_flow,0,0.000100
5,trade_diagnostics,0,0.000900
5,trade_init,0,0.000900
5,trade_init,0,0.001200
5,trade_init,0,0.000200
5,trade_init,0,0.000200
5,trade_init,0,0.003500
5,trade_init,0,0.000300
5,trade_init,0,0.000500
5,trade_init,0,0.003600
5,trade_init,0,0.000300
5,commit,0,0.765600
5,native_hash,321600,1.511500
5,aggregate,5028,2.322500
5,domain_projection,0,0.449300
5,ledger_validate,321600,0.293200
5,ledger_hash,321600,1.746700
5,ledger_export.population,0,0.009900
5,ledger_export.market,0,1.682800
5,ledger_export.blocks,0,0.182800
5,ledger_export.validate,0,0.299900
5,ledger_export.hash,0,1.761300
5,ledger_export,321600,3.953900
5,pod_hash,321600,1.208900
5,research_scratch_clear,0,0.000000
6,epoch_vectors,67,1.612800
6,building_plan,6,0.012200
6,trade_settle,0,0.000500
6,ledger_apply,0,0.000400
6,employment,6,0.574600
6,production.compute,1,0.072800
6,production.merge_summary,1,0.002200
6,production.compute,1,0.060400
6,production.merge_summary,1,0.003700
6,production.compute,1,0.123200
6,production.merge_summary,1,0.002100
6,production.compute,1,0.072800
6,production.merge_summary,1,0.001400
6,production.compute,1,0.067300
6,production.merge_summary,1,0.001100
6,production.compute,1,0.074900
6,production.merge_summary,1,0.001500
6,production,6,0.500500
6,household.prepare,0,0.002200
6,household.worker,0,0.723000
6,household.merge,0,0.035700
6,household.merge_trade,0,0.013600
6,household.merge_aggregate,0,0.018700
6,household,24,0.888100
6,research,1,0.002700
6,trade_dispatch,0,0.008800
6,structural,0,0.261800
6,building_commit,31,0.047000
6,family.normalize,0,0.029900
6,family.attribution,0,0.003600
6,family.form,0,0.011000
6,family.index,0,0.000100
6,family.lifecycle,0,0.002500
6,family.influence,0,0.000000
6,family,2402,0.313000
6,person.retire,0,0.003600
6,person.index,0,0.015400
6,person.bind_jobs,0,0.002600
6,person.claims,0,0.001100
6,person.equity,0,0.000300
6,person.promote,0,0.000200
6,person,16,0.027700
6,prepare,0,0.008200
6,verify,0,0.001000
6,watermark,0,0.008700
6,trade_flow,0,0.000200
6,trade_diagnostics,0,0.000800
6,trade_init,0,0.001100
6,commit,0,0.997500
6,native_hash,321600,1.680700
6,aggregate,2484,2.713800
6,domain_projection,0,0.247100
6,ledger_validate,321600,0.180400
6,ledger_hash,321600,1.322500
6,ledger_export.population,0,0.005300
6,ledger_export.market,0,1.078400
6,ledger_export.blocks,0,0.072900
6,ledger_export.validate,0,0.186300
6,ledger_export.hash,0,1.331600
6,ledger_export,321600,2.689700
6,pod_hash,321600,1.436800
6,research_scratch_clear,0,0.000000
7,epoch_vectors,67,1.271600
7,building_plan,9,0.234300
7,trade_settle,0,0.000800
7,ledger_apply,0,0.001200
7,employment,6,0.740500
7,production.compute,1,0.135500
7,production.merge_summary,1,0.003300
7,production.compute,1,0.119200
7,production.merge_summary,1,0.005200
7,production.compute,1,0.159900
7,production.merge_summary,1,0.001800
7,production.compute,1,0.103800
7,production.merge_summary,1,0.002000
7,production.compute,1,0.098500
7,production.merge_summary,1,0.001300
7,production.compute,1,0.112700
7,production.merge_summary,1,0.001100
7,production,6,0.805600
7,household.prepare,0,0.003500
7,household.worker,0,0.669200
7,household.merge,0,0.038600
7,household.merge_trade,0,0.014100
7,household.merge_aggregate,0,0.020800
7,household,24,0.807600
7,research,1,0.001300
7,trade_dispatch,0,0.006500
7,structural,0,0.140200
7,building_commit,33,0.217700
7,family.normalize,0,0.029900
7,family.attribution,0,0.003100
7,family.form,0,0.008100
7,family.index,0,0.000100
7,family.lifecycle,0,0.002500
7,family.influence,0,0.000000
7,family,2402,0.240000
7,person.retire,0,0.002800
7,person.index,0,0.013100
7,person.bind_jobs,0,0.001700
7,person.claims,0,0.001200
7,person.equity,0,0.000200
7,person.promote,0,0.000700
7,person,16,0.024600
7,prepare,0,0.008900
7,verify,0,0.001200
7,watermark,0,0.008900
7,trade_flow,0,0.000200
7,trade_diagnostics,0,0.000700
7,trade_init,0,0.000800
7,trade_init,0,0.001300
7,trade_init,0,0.000200
7,trade_init,0,0.000200
7,trade_init,0,0.003400
7,trade_init,0,0.000500
7,trade_init,0,0.000500
7,trade_init,0,0.004800
7,trade_init,0,0.000300
7,commit,0,0.878300
7,native_hash,321600,1.386100
7,aggregate,5011,2.314200
7,domain_projection,0,0.244400
7,ledger_validate,321600,0.158800
7,ledger_hash,321600,1.610100
7,ledger_export.population,0,0.004900
7,ledger_export.market,0,0.859000
7,ledger_export.blocks,0,0.086700
7,ledger_export.validate,0,0.165000
7,ledger_export.hash,0,1.623800
7,ledger_export,321600,2.755000
7,pod_hash,321600,2.068600
7,research_scratch_clear,0,0.000100
8,epoch_vectors,67,1.090600
8,building_plan,8,0.085700
8,trade_settle,0,0.000300
8,ledger_apply,0,0.000400
8,employment,6,0.501800
8,production.compute,1,0.198200
8,production.merge_summary,1,0.002900
8,production.compute,1,0.075500
8,production.merge_summary,1,0.003000
8,production.compute,1,0.071400
8,production.merge_summary,1,0.001000
8,production.compute,1,0.063300
8,production.merge_summary,1,0.001200
8,production.compute,1,0.072800
8,production.merge_summary,1,0.001200
8,production.compute,1,0.088800
8,production.merge_summary,1,0.001200
8,production,6,0.595600
8,household.prepare,0,0.002100
8,household.worker,0,0.627200
8,household.merge,0,0.023000
8,household.merge_trade,0,0.009100
8,household.merge_aggregate,0,0.012300
8,household,24,0.746100
8,research,1,0.001200
8,trade_dispatch,0,0.006200
8,structural,0,0.189700
8,building_commit,31,0.039400
8,family.normalize,0,0.026600
8,family.attribution,0,0.002900
8,family.form,0,0.012300
8,family.index,0,0.000000
8,family.lifecycle,0,0.002300
8,family.influence,0,0.113800
8,family,2402,0.384400
8,person.retire,0,0.003700
8,person.index,0,0.016400
8,person.bind_jobs,0,0.002100
8,person.claims,0,0.001000
8,person.equity,0,0.000200
8,person.promote,0,0.000300
8,person,16,0.029200
8,prepare,0,0.014500
8,verify,0,0.001000
8,watermark,0,0.033100
8,trade_flow,0,0.000800
8,trade_diagnostics,0,0.001200
8,trade_init,0,0.004400
8,commit,0,1.199800
8,native_hash,321600,2.141600
8,aggregate,2484,3.417800
8,domain_projection,0,0.448700
8,ledger_validate,321600,0.291200
8,ledger_hash,321600,0.965600
8,ledger_export.population,0,0.009100
8,ledger_export.market,0,1.055600
8,ledger_export.blocks,0,0.125400
8,ledger_export.validate,0,0.297800
8,ledger_export.hash,0,0.976100
8,ledger_export,321600,2.480800
8,pod_hash,321600,1.124400
8,research_scratch_clear,0,0.000000
9,epoch_vectors,67,0.934500
9,building_plan,8,0.104600
9,trade_settle,0,0.000600
9,ledger_apply,0,0.000400
9,employment,6,0.388800
9,production.compute,1,0.076300
9,production.merge_summary,1,0.001700
9,production.compute,1,0.062400
9,production.merge_summary,1,0.006800
9,production.compute,1,0.070300
9,production.merge_summary,1,0.001100
9,production.compute,1,0.066500
9,production.merge_summary,1,0.002300
9,production.compute,1,0.091300
9,production.merge_summary,1,0.001700
9,production.compute,1,0.077200
9,production.merge_summary,1,0.001000
9,production,6,0.475900
9,household.prepare,0,0.001700
9,household.worker,0,0.904300
9,household.merge,0,0.039600
9,household.merge_trade,0,0.014700
9,household.merge_aggregate,0,0.021500
9,household,24,1.139600
9,research,1,0.002100
9,trade_dispatch,0,0.008100
9,structural,0,0.201600
9,building_commit,32,0.245800
9,family.normalize,0,0.033400
9,family.attribution,0,0.003400
9,family.form,0,0.011200
9,family.index,0,0.000000
9,family.lifecycle,0,0.002300
9,family.influence,0,0.000000
9,family,2402,0.275900
9,person.retire,0,0.003700
9,person.index,0,0.027900
9,person.bind_jobs,0,0.002700
9,person.claims,0,0.001400
9,person.equity,0,0.000300
9,person.promote,0,0.000800
9,person,16,0.041500
9,prepare,0,0.010400
9,verify,0,0.001300
9,watermark,0,0.009200
9,trade_flow,0,0.000400
9,trade_diagnostics,0,0.000600
9,trade_init,0,0.001200
9,trade_init,0,0.001200
9,trade_init,0,0.000200
9,trade_init,0,0.000200
9,trade_init,0,0.003100
9,trade_init,0,0.000400
9,trade_init,0,0.000800
9,trade_init,0,0.004100
9,trade_init,0,0.000300
9,commit,0,1.009600
9,native_hash,321600,1.475800
9,aggregate,5028,2.534500
9,domain_projection,0,0.257700
9,ledger_validate,321600,0.151200
9,ledger_hash,321600,0.892900
9,ledger_export.population,0,0.005900
9,ledger_export.market,0,0.719400
9,ledger_export.blocks,0,0.078100
9,ledger_export.validate,0,0.156000
9,ledger_export.hash,0,0.902000
9,ledger_export,321600,1.875000
9,pod_hash,321600,1.627600
9,research_scratch_clear,0,0.000200
10,epoch_vectors,67,1.574500
10,building_plan,8,0.133300
10,trade_settle,0,0.000800
10,ledger_apply,0,0.000600
10,employment,6,0.375200
10,production.compute,1,0.136600
10,production.merge_summary,1,0.005600
10,production.compute,1,0.122300
10,production.merge_summary,1,0.006200
10,production.compute,1,0.128700
10,production.merge_summary,1,0.002500
10,production.compute,1,0.096200
10,production.merge_summary,1,0.001700
10,production.compute,1,0.088500
10,production.merge_summary,1,0.002100
10,production.compute,1,0.106100
10,production.merge_summary,1,0.001600
10,production,6,0.729900
10,household.prepare,0,0.003900
10,household.worker,0,0.823400
10,household.merge,0,0.031900
10,household.merge_trade,0,0.013200
10,household.merge_aggregate,0,0.016100
10,household,24,0.964200
10,research,1,0.002200
10,trade_dispatch,0,0.007800
10,structural,0,0.077900
10,building_commit,32,0.179600
10,family.normalize,0,0.029500
10,family.attribution,0,0.003100
10,family.form,0,0.011100
10,family.index,0,0.000000
10,family.lifecycle,0,0.001900
10,family.influence,0,0.000000
10,family,2402,0.227700
10,person.retire,0,0.002500
10,person.index,0,0.015600
10,person.bind_jobs,0,0.002000
10,person.claims,0,0.001100
10,person.equity,0,0.000200
10,person.promote,0,0.000100
10,person,16,0.026300
10,prepare,0,0.009500
10,verify,0,0.001000
10,watermark,0,0.015600
10,trade_flow,0,0.000200
10,trade_diagnostics,0,0.001100
10,trade_init,0,0.000800
10,commit,0,0.983500
10,native_hash,321600,1.420600
10,aggregate,2481,2.448100
10,domain_projection,0,0.272500
10,ledger_validate,321600,0.189100
10,ledger_hash,321600,1.165400
10,ledger_export.population,0,0.005700
10,ledger_export.market,0,0.896000
10,ledger_export.blocks,0,0.090200
10,ledger_export.validate,0,0.193700
10,ledger_export.hash,0,1.173600
10,ledger_export,321600,2.370100
10,pod_hash,321600,1.161300
10,research_scratch_clear,0,0.000000
11,epoch_vectors,67,1.296300
11,building_plan,7,0.083000
11,trade_settle,0,0.000400
11,ledger_apply,0,0.000900
11,employment,6,0.356800
11,production.compute,1,0.169900
11,production.merge_summary,1,0.003200
11,production.compute,1,0.121100
11,production.merge_summary,1,0.005700
11,production.compute,1,0.178700
11,production.merge_summary,1,0.002600
11,production.compute,1,0.083900
11,production.merge_summary,1,0.001500
11,production.compute,1,0.078600
11,production.merge_summary,1,0.001100
11,production.compute,1,0.087300
11,production.merge_summary,1,0.001100
11,production,6,0.758200
11,household.prepare,0,0.002600
11,household.worker,0,0.805200
11,household.merge,0,0.034100
11,household.merge_trade,0,0.011400
11,household.merge_aggregate,0,0.019300
11,household,24,0.942100
11,research,1,0.001400
11,trade_dispatch,0,0.007300
11,structural,0,0.074400
11,building_commit,31,0.039300
11,family.normalize,0,0.027800
11,family.attribution,0,0.002700
11,family.form,0,0.006900
11,family.index,0,0.000100
11,family.lifecycle,0,0.001800
11,family.influence,0,0.000000
11,family,2402,0.200900
11,person.retire,0,0.002500
11,person.index,0,0.015600
11,person.bind_jobs,0,0.001500
11,person.claims,0,0.000700
11,person.equity,0,0.000200
11,person.promote,0,0.000100
11,person,16,0.023600
11,prepare,0,0.007400
11,verify,0,0.001000
11,watermark,0,0.007800
11,trade_flow,0,0.000100
11,trade_diagnostics,0,0.000900
11,trade_init,0,0.000800
11,trade_init,0,0.001000
11,trade_init,0,0.000200
11,trade_init,0,0.000300
11,trade_init,0,0.003300
11,trade_init,0,0.000300
11,trade_init,0,0.000500
11,trade_init,0,0.005200
11,trade_init,0,0.000300
11,commit,0,0.710100
11,native_hash,321600,1.853900
11,aggregate,5014,2.607800
11,domain_projection,0,0.430100
11,ledger_validate,321600,0.291000
11,ledger_hash,321600,1.468800
11,ledger_export.population,0,0.008600
11,ledger_export.market,0,0.907900
11,ledger_export.blocks,0,0.110200
11,ledger_export.validate,0,0.295100
11,ledger_export.hash,0,1.476300
11,ledger_export,321600,2.812000
11,pod_hash,321600,1.978900
11,research_scratch_clear,0,0.000100
12,epoch_vectors,67,0.985900
12,building_plan,9,0.326500
12,trade_settle,0,0.000400
12,ledger_apply,0,0.000700
12,employment,6,0.299700
12,production.compute,1,0.093300
12,production.merge_summary,1,0.002800
12,production.compute,1,0.083600
12,production.merge_summary,1,0.005400
12,production.compute,1,0.094300
12,production.merge_summary,1,0.002400
12,production.compute,1,0.093700
12,production.merge_summary,1,0.001600
12,production.compute,1,0.076100
12,production.merge_summary,1,0.002100
12,production.compute,1,0.095500
12,production.merge_summary,1,0.001200
12,production,6,0.572000
12,household.prepare,0,0.003600
12,household.worker,0,0.598600
12,household.merge,0,0.025800
12,household.merge_trade,0,0.010200
12,household.merge_aggregate,0,0.013400
12,household,24,0.739200
12,research,1,0.001200
12,trade_dispatch,0,0.005600
12,structural,0,0.000400
12,building_commit,34,0.291400
12,family.normalize,0,0.028200
12,family.attribution,0,0.002000
12,family.form,0,0.006300
12,family.index,0,0.000100
12,family.lifecycle,0,0.001400
12,family.influence,0,0.084800
12,family,2402,0.322600
12,person.retire,0,0.001500
12,person.index,0,0.015300
12,person.bind_jobs,0,0.001200
12,person.claims,0,0.000600
12,person.equity,0,0.000100
12,person.promote,0,0.000100
12,person,16,0.022000
12,prepare,0,0.006600
12,verify,0,0.000800
12,watermark,0,0.006700
12,trade_flow,0,0.000100
12,trade_diagnostics,0,0.000800
12,trade_init,0,0.000600
12,commit,0,1.053500
12,native_hash,321600,1.769700
12,aggregate,2481,2.853100
12,domain_projection,0,0.225900
12,ledger_validate,321600,0.218100
12,ledger_hash,321600,1.083800
12,ledger_export.population,0,0.010300
12,ledger_export.market,0,0.594100
12,ledger_export.blocks,0,0.080000
12,ledger_export.validate,0,0.222900
12,ledger_export.hash,0,1.093500
12,ledger_export,321600,2.017500
12,pod_hash,321600,1.242400
12,research_scratch_clear,0,0.000000
13,epoch_vectors,67,1.641700
13,building_plan,8,0.146700
13,trade_settle,0,0.000500
13,ledger_apply,0,0.000400
13,employment,6,0.540400
13,production.compute,1,0.127600
13,production.merge_summary,1,0.003200
13,production.compute,1,0.138900
13,production.merge_summary,1,0.042400
13,production.compute,1,0.164100
13,production.merge_summary,1,0.001700
13,production.compute,1,0.092300
13,production.merge_summary,1,0.001600
13,production.compute,1,0.058600
13,production.merge_summary,1,0.001000
13,production.compute,1,0.057700
13,production.merge_summary,1,0.001100
13,production,6,0.720400
13,household.prepare,0,0.002300
13,household.worker,0,0.860500
13,household.merge,0,0.033800
13,household.merge_trade,0,0.012600
13,household.merge_aggregate,0,0.017800
13,household,24,0.991300
13,research,1,0.001900
13,trade_dispatch,0,0.006400
13,structural,0,0.093700
13,building_commit,33,0.248200
13,family.normalize,0,0.030500
13,family.attribution,0,0.002500
13,family.form,0,0.008000
13,family.index,0,0.000100
13,family.lifecycle,0,0.002400
13,family.influence,0,0.000000
13,family,2402,0.189900
13,person.retire,0,0.002400
13,person.index,0,0.014400
13,person.bind_jobs,0,0.002000
13,person.claims,0,0.001000
13,person.equity,0,0.000100
13,person.promote,0,0.000200
13,person,16,0.024400
13,prepare,0,0.008000
13,verify,0,0.001200
13,watermark,0,0.009400
13,trade_flow,0,0.000200
13,trade_diagnostics,0,0.000900
13,trade_init,0,0.001000
13,trade_init,0,0.001200
13,trade_init,0,0.000100
13,trade_init,0,0.000200
13,trade_init,0,0.002700
13,trade_init,0,0.000400
13,trade_init,0,0.000500
13,trade_init,0,0.004100
13,trade_init,0,0.000300
13,commit,0,0.781600
13,native_hash,321600,1.267300
13,aggregate,5027,2.097900
13,domain_projection,0,0.235100
13,ledger_validate,321600,0.266000
13,ledger_hash,321600,0.925500
13,ledger_export.population,0,0.004400
13,ledger_export.market,0,0.697400
13,ledger_export.blocks,0,0.082800
13,ledger_export.validate,0,0.272900
13,ledger_export.hash,0,0.933300
13,ledger_export,321600,2.004000
13,pod_hash,321600,1.424400
13,research_scratch_clear,0,0.000000
14,epoch_vectors,67,0.838300
14,building_plan,8,0.075800
14,trade_settle,0,0.000400
14,ledger_apply,0,0.000500
14,employment,6,0.309100
14,production.compute,1,0.072300
14,production.merge_summary,1,0.001900
14,production.compute,1,0.060700
14,production.merge_summary,1,0.003300
14,production.compute,1,0.067400
14,production.merge_summary,1,0.000800
14,production.compute,1,0.057700
14,production.merge_summary,1,0.001000
14,production.compute,1,0.047700
14,production.merge_summary,1,0.000600
14,production.compute,1,0.052600
14,production.merge_summary,1,0.000700
14,production,6,0.376400
14,household.prepare,0,0.001500
14,household.worker,0,0.826800
14,household.merge,0,0.023600
14,household.merge_trade,0,0.009800
14,household.merge_aggregate,0,0.011400
14,household,24,0.942600
14,research,1,0.001000
14,trade_dispatch,0,0.006600
14,structural,0,0.075700
14,building_commit,31,0.025900
14,family.normalize,0,0.070000
14,family.attribution,0,0.003000
14,family.form,0,0.006200
14,family.index,0,0.000000
14,family.lifecycle,0,0.001400
14,family.influence,0,0.000000
14,family,2402,0.224200
14,person.retire,0,0.005500
14,person.index,0,0.021000
14,person.bind_jobs,0,0.002700
14,person.claims,0,0.001200
14,person.equity,0,0.000200
14,person.promote,0,0.000200
14,person,16,0.036400
14,prepare,0,0.013800
14,verify,0,0.001300
14,watermark,0,0.013000
14,trade_flow,0,0.000200
14,trade_diagnostics,0,0.001000
14,trade_init,0,0.001300
14,commit,0,1.096000
14,native_hash,321600,1.397300
14,aggregate,2482,2.537900
14,domain_projection,0,0.214100
14,ledger_validate,321600,0.194300
14,ledger_hash,321600,0.803600
14,ledger_export.population,0,0.003700
14,ledger_export.market,0,0.520600
14,ledger_export.blocks,0,0.061200
14,ledger_export.validate,0,0.199700
14,ledger_export.hash,0,0.810100
14,ledger_export,321600,1.606200
14,pod_hash,321600,1.574400
14,research_scratch_clear,0,0.000000
15,epoch_vectors,67,1.662400
15,building_plan,8,0.139800
